,0
name,Alb – Antilisterial Bacteriocin
TF,Rok + ResD + AbrB + SigA
Regulator,"<a href=""http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/Rok"" target=""_blank"">Rok</a> and <a href=""http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/ResD"" target=""_blank"">ResD</a> and <a href=""http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/AbrB"" target=""_blank"">AbrB</a> and <a href=""http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/SigA"" target=""_blank"">SigA</a>"
Function,"Produces and exports subtilosin, which kills anaerobic listeria bacteria"
Category,Lifestyles
has_venn,True
scatter,4
exp_var,0.0015089555098422025
precision,0.6666666667000001
recall,0.8
