,PSPTO_2452
SRX1828913,0.1621664142
SRX1828914,0.5625389862
SRX1828915,-0.34816423820000003
SRX1828916,0.2042500233
SRX1828917,0.1859978239
SRX1828918,0.9021710817
SRX3983989,3.5602269655
SRX3983990,0.3305960343
SRX3983993,-0.14821366830000002
SRX3983994,-0.1112640718
SRX3983995,2.3086793972
SRX3983996,-0.5810253781
SRX3983997,-0.22006950990000002
SRX3983998,2.4967869296
SRX3983999,3.4140473935
SRX3984000,3.6037515398
SRX3984001,-0.13565660470000002
SRX3984002,0.0406184312
SRX3984003,-0.06306518480000001
SRX3984004,2.4314314134
SRX3984005,3.8856288396
SRX3984006,0.5078909313000001
SRX3984007,-0.528821567
SRX3984008,3.1867397573
SRX3984009,1.3302667344
SRX3984010,1.1800590972
SRX3984011,2.4008976818
SRX3984012,1.5167866871
SRX3984013,1.9363774569
SRX3984014,2.2849998678
SRX3984015,-0.1893933847
SRX3984016,1.9918589726
SRX3984017,1.1268683905999999
SRX3984019,0.5535471321000001
SRX3984020,1.0298170152
SRX3984021,1.1862341877
SRX3984022,1.4245160679
SRX3984023,0.0535980841
SRX3984024,2.752578037
SRX3984025,4.0696960258
SRX3984026,3.7646032197
SRX3984027,3.4628958164
SRX3984028,3.1618542649
SRX3984029,4.2286216586
SRX3984031,0.049777754
SRX3984032,-0.061686201200000006
SRX3984034,0.0547980062
SRX3984035,-1.063632818
SRX3984036,-0.1034320153
SRX3984037,-0.0488268336
SRX3984038,0.0874039234
SRX3984039,-0.1893100695
SRX3984040,3.6301948078
SRX3984041,-0.27018677480000003
SRX3984042,-0.8546832485
SRX3984043,-0.9274327181
SRX3984045,1.8462860604
SRX3984046,0.0204035425
SRX3984047,0.0044898796
SRX3984048,-0.6591221437
SRX3984049,-1.053698219
SRX3984050,-0.5967572487
SRX3984051,-0.2596467908
SRX3984052,3.7664543518
SRX3984056,-0.6879743089
SRX3984057,-1.1682961898
SRX3984058,-0.1228062817
SRX3984059,1.4839466048
SRX3984061,1.1783215599
SRX3984062,1.3600156433000001
SRX3984063,2.272890906
SRX3984064,3.1153136184
SRX3984065,2.6098444457000003
SRX3984066,2.3019870962
SRX3984067,2.1471913886
SRX3984068,2.219696548
SRX3984069,-0.6380615930000001
SRX3984070,0.09913613
SRX3984071,-0.49048436240000004
SRX3984073,2.7613660928
SRX3984074,3.3123726127
SRX3984077,0.7303538281
SRX3984078,0.744058086
SRX3984079,-0.5036812395
SRX3984080,-0.1287996328
SRX3984082,2.7755048501
SRX3984084,-0.072881816
SRX6997963,0.0708181346
SRX6997964,-0.29880935940000003
SRX6997965,-8.7389e-06
SRX6997967,0.10904034600000001
SRX6997968,-0.1752300463
SRX6997969,0.1328851771
SRX6997971,-0.17985848070000002
SRX6997972,0.3274827397
SRX6997973,-0.0708766844
SRX3159100,-0.424023417
SRX3159101,1.2013275997
SRX3159102,-0.8771374892
SRX3159103,0.0998333064
SRX3159000,1.1078829217
SRX3159001,0.7784243345
SRX3159002,-1.2666001782
SRX3159003,-0.7176096832000001
SRX3159004,-0.24187195
SRX3159005,-1.3993214582
SRX3159006,0.3489780692
SRX3159007,-0.3018962726
SRX3159008,-0.4865136806
SRX3159009,0.4323345894
SRX3159010,0.0341894933
SRX3159012,1.763446959
SRX3159013,0.9483233872000001
SRX3159014,0.6562381634000001
SRX3159015,1.1938542267
SRX3159016,0.10084649720000001
SRX3159017,0.0254573736
SRX3159018,1.1615978379
SRX3159019,1.1449921853
SRX3159020,0.4910014258
SRX3159021,1.0607891634
SRX3159022,-0.7411013211
SRX3159023,-0.0194967011
SRX3159024,-1.211060494
SRX3159025,0.8926503613000001
SRX3159026,0.0358706439
SRX3159027,0.0794308585
SRX3159028,0.7071728545
SRX3159029,0.26120022
SRX3159030,-0.1281237418
SRX3159034,0.8647485055
SRX3159036,0.3516128452
SRX3159037,0.10639809530000001
SRX3159041,0.083959343
SRX3159042,0.0017971066000000001
SRX3159043,-0.8646141925
SRX3159045,1.1057042448
SRX3159047,0.22038814410000002
SRX3159048,-0.3273703904
SRX3159049,0.0662948716
SRX3159050,-0.28675074100000003
SRX3159051,-0.2661822969
SRX3159052,-0.6352053576000001
SRX3159053,0.2622188388
SRX3159054,-0.5789061194
SRX3159055,0.14768023
SRX3159056,-0.5263216989
SRX3159057,-1.3126113775000001
SRX3159058,-0.0005051785000000001
SRX3159060,-1.117197236
SRX3159061,0.06437596820000001
SRX3159062,0.7459207565
SRX3159063,0.061476703900000006
SRX3159066,0.7555732026
SRX3159069,1.6310509414
SRX3159070,0.2550207995
SRX3159071,-0.2089743849
SRX3159073,0.8565316131
SRX3159074,0.3954039032
SRX3159075,-0.7271141168
SRX3159076,-0.0208924605
SRX3159080,0.1278402669
SRX3159082,0.48376322250000003
SRX3159083,-0.5690162574000001
SRX3159086,0.0247075575
SRX3159087,-0.1493949889
SRX3159088,0.8766720096
SRX3159089,-0.6298106294
SRX3159090,-0.4589493938
SRX3159091,1.190406429
SRX3159092,0.42583826810000003
SRX3159093,0.44371199100000003
SRX3159094,0.2075087289
SRX3159095,-1.0186926788
SRX3159096,-0.1982922897
SRX3159097,0.4349914744
SRX3159098,-1.8335777567
SRX3159099,-0.1813724381
SRX3158988,0.46168857020000004
SRX3158989,1.0457828769
SRX3158990,-0.0219596686
SRX3158991,0.2179342205
SRX3158992,-0.22118400470000002
SRX3158996,-0.24050456550000002
SRX3644656,-0.1446610105
SRX3644657,0.0431122269
SRX3644658,0.1015487836
SRX3644659,0.1805334351
SRX3644660,-0.1218606165
SRX3644661,0.1453993348
SRX3644662,-0.2554905109
SRX3644663,-0.5291539253
SRX3644664,-0.9230096005
SRX3644665,1.2790148027
SRX3644666,0.07298595840000001
SRX3644667,0.1444095423
SRX3644668,-0.8216850618
SRX3644669,1.3025157808
SRX3644670,-0.3004556835
SRX3644671,0.0062790269
SRX3644672,2.7894627033
SRX3644673,1.4852414966
