,b1622
control__wt_glc__1,6.0320931366
control__wt_glc__2,6.1943356402
fur__wt_dpd__1,5.574923642
fur__wt_dpd__2,5.6647407096
fur__wt_fe__1,5.6337464753
fur__wt_fe__2,5.6934317908
fur__delfur_dpd__1,5.6523967714
fur__delfur_dpd__2,5.5401500126
fur__delfur_fe2__1,5.9043490955
fur__delfur_fe2__2,5.7347830032000005
acid__wt_ph5__1,5.9011737262
acid__wt_ph5__2,5.740249229
acid__delgadx_ph5__1,5.6786356951
acid__delgadx_ph5__2,5.5088983628
acid__delgadw_ph5__1,5.6681228054
acid__delgadw_ph5__2,5.8033709044
acid__delgade_ph5__1,5.7017981643999995
acid__delgade_ph5__2,5.743810263
oxidative__wt_pq__1,6.1234293071
oxidative__wt_pq__2,6.0445403612
oxidative__deloxyr_pq__1,6.5551288624
oxidative__deloxyr_pq__2,6.606650282
oxidative__delsoxr_pq__1,6.3031582033
oxidative__delsoxr_pq__2,6.2754511134
oxidative__delsoxs_pq__1,6.2382111727
oxidative__delsoxs_pq__2,6.3794882469
nac_ntrc__wt_csn__1,6.1304344058
nac_ntrc__wt_csn__2,5.8800811652
nac_ntrc__wt_cytd__1,5.7938957226
nac_ntrc__wt_cytd__2,5.8810107637
nac_ntrc__wt_gln__1,6.014308427
nac_ntrc__wt_gln__2,6.0578841299
nac_ntrc__bw_delnac_csn__1,6.3534772883
nac_ntrc__bw_delnac_csn__2,6.0716893883
nac_ntrc__bw_delnac_cytd__1,6.1354517938
nac_ntrc__bw_delnac_cytd__2,5.9921620478
nac_ntrc__bw_delnac_gln__1,6.0615313552
nac_ntrc__bw_delnac_gln__2,6.2035493356
nac_ntrc__bw_delnac_nh4__1,5.9369133542
nac_ntrc__bw_delnac_nh4__2,6.0584305063
misc__wt_no_te__1,5.9765874625
misc__wt_no_te__2,6.1151239663
misc__bw_delcbl__1,5.9080352668
misc__bw_delcbl__2,5.7969778769
misc__bw_delfabr__1,5.8464983895
misc__bw_delfabr__2,5.8080096897
misc__bw_delfadr__1,6.0220183597
misc__bw_delfadr__2,5.8306239303
misc__nitr_031__1,6.2541355559
omics__wt_glu__1,6.4315847355999995
omics__wt_glu__2,6.3125985696
omics__wt_gly__1,6.3215890003
omics__wt_gly__2,6.3641152105
omics__wt_thr__1,6.8921588042
omics__wt_thr__2,7.2088436069
omics__bw_ac__1,6.1377021731
omics__bw_ac__2,6.3019913722
omics__bw_fum__1,6.0538971889
omics__bw_fum__2,6.0460908092
omics__bw_glc__1,5.8970951851999995
omics__bw_glc__2,5.9041262169
omics__bw_pyr__1,6.354813883
omics__bw_pyr__2,6.3325135397
ompr__wt_nacl__1,4.7290998505
ompr__wt_nacl__2,4.7210473439000005
ompr__bw_delompr_nacl__1,4.1250585328
ompr__bw_delompr_nacl__2,4.3168528619
minspan__wt_ade__1,5.8763492965
minspan__wt_glc__1,5.7630284191
minspan__wt_glc__2,5.7118443064
minspan__wt_glc__3,5.7597860725
minspan__wt_glc__4,5.664922279
minspan__wt_glc_anaero__1,6.4640183273
minspan__wt_glc_anaero__2,6.7340572967
minspan__wt_trp__1,6.3746887905000005
minspan__bw_delcra_glc__1,6.2067088196
minspan__bw_delcra_glc__2,6.1877079977000005
minspan__bw_delcra_trp__1,6.1329638244
minspan__bw_delmntr__1,6.2569018117
minspan__bw_delnac_ade__1,5.8622949038000005
minspan__bw_delnac_glc__1,5.7655510181
cra_crp__wt_ac__1,6.6151378486
cra_crp__wt_ac__2,6.4781193714
cra_crp__wt_fru__1,6.5897543827
cra_crp__wt_fru__2,6.5039856468
cra_crp__delcra_ac__1,6.246846381
cra_crp__delcra_ac__2,6.3789083088
cra_crp__delcra_fru__1,6.0814532255
cra_crp__delcra_fru__2,6.0387855043
cra_crp__delcra_glc__1,6.0260378303
cra_crp__delcra_glc__2,6.0640638666
rpoB__wt_031__1,5.9605911358
rpoB__wt_044__1,5.6835512297
rpoB__wt_lb__1,6.7140261367
rpoB__wt_lb__2,6.5781092236
rpoB__rpoBE546V_031__1,6.0275087323
rpoB__rpoBE546V_044__1,5.9300022427
rpoB__rpoBE546V_lb__1,6.6856130207
rpoB__rpoBE546V_lb__2,6.7427371317
rpoB__rpoBE546V_glc__1,5.5876329751
rpoB__rpoBE672K_glc__1,5.4007146396
rpoB__rpoBE672K_glc__2,5.0211407406
rpoB__rpoBE672K_lb__1,5.8543912224
rpoB__rpoBE672K_lb__2,5.78735196
crp__wt_fru__1,5.7606688339000005
crp__wt_glyc__1,5.9191735446
crp__wt_glyc__2,5.9522742039
crp__delar1_glyc__1,6.6517864427
crp__delar1_glyc__2,6.812527496
crp__delar1ar2_glyc__1,6.0177716557
crp__delar1ar2_glyc__2,6.2783468815
crp__delar1ar2_glyc__3,6.2421830352
crp__delar2_glyc__1,6.4501589513
crp__delar2_glyc__2,6.5141356319
crp__delar2_glyc__3,6.4428407929
crp__delcrp_fru__1,5.9472768188
crp__delcrp_fru__2,6.3115337386
crp__delcrp_fru__3,6.2973633329
crp__delcrp_glc__1,6.2080954494
crp__delcrp_glc__2,6.1523743942
crp__delcrp_glc__3,6.2237007842
crp__delcrp_glyc__1,6.0648417679
crp__delcrp_glyc__2,5.915547012
crp__delcrp_glyc__3,5.9930952655
glu__glu_ale3__1,6.2593286793
glu__glu_ale4__1,5.3818513098
glu__glu_ale5__1,5.9139490105
glu__glu_ale6__1,5.1336513218
glu__glu_ale8__1,6.6752076548
glu__glu_ale9__1,6.1628916134
glu__glu_ale10__1,6.2797272929
42c__wt_42c__1,6.3824348088
42c__42c_ale1__1,6.221835109
42c__42c_ale2__1,5.8340204119
42c__42c_ale3__1,6.1270953787
42c__42c_ale4__1,5.8223280236
42c__42c_ale5__1,5.5901418917
42c__42c_ale6__1,5.7519542747
42c__42c_ale8__1,6.4648492172
