sample,new_2264353_2265142_c
LBexp_1,9.0587
LBexp_2,10.0855
LBexp_3,10.2509
LBtran_1,9.816
LBtran_2,10.4864
LBtran_3,10.9132
LBstat_1,11.925999999999998
LBstat_2,12.1437
LBstat_3,11.3862
LBGexp_1,7.9657
LBGexp_2,7.0062
LBGexp_3,7.6388
LBGtran_2,7.9145
LBGtran_3,8.0251
LBGstat_1,7.394
LBGstat_2,7.4529999999999985
LBGstat_3,8.0581
S0_1,10.5457
S0_2,10.3685
S0_3,10.322
S1_1,12.0674
S1_2,11.4225
S1_3,11.4642
S2_1,11.1408
S2_2,9.9428
S2_3,9.8812
S3_1,9.9273
S3_2,9.5217
S4_1,9.7528
S4_2,9.3358
S4_3,9.2021
S5_1,9.1544
S5_2,9.3438
S5_3,9.4782
S6_1,8.8237
S6_2,7.6649
S6_3,9.1291
S6/t_1,8.964
S6/t_2,7.7326
S6_4,8.5107
S6_5,8.832
S6_6,8.8005
S7_4,9.5402
S7_5,9.4639
S7_6,9.9332
S8_4,9.1899
S8_5,9.705
G135_1,8.0361
G135_3,7.6167
G150_1,7.7114
G150_2,7.8399
G150_3,7.9348
G180_1,7.617000000000001
G180_2,7.641
G180_3,7.5101
C30_1,9.5523
C30_2,9.7389
C90_1,9.0056
C90_2,8.112
BI_1,10.7128
BI_2,10.7517
BC_2,7.2321
BC/t_1,7.6543
BC/t_2,9.0064
BC_1,7.3743
Sw_1,6.792999999999998
Sw_2,7.0672
BT_1,9.0711
BT_2,8.4509
B36_1,8.8739
B36_2,8.855
B60_1,8.601
B60_2,9.0805
M9exp_1,9.0253
M9exp_2,8.7836
M9exp_3,8.6386
M9tran_1,10.1157
M9tran_2,10.6411
M9tran_3,10.3412
M9stat_1,8.5188
M9stat_2,8.1755
M9stat_3,7.9253
M+G_1,10.6512
M+G_2,10.4985
M+G_3,9.8855
Glu_1,10.0999
Glu_2,10.0195
Glu_3,9.8021
Fru_1,8.1402
Fru_2,11.1296
Fru_3,10.0398
Mal_1,9.6483
Mal_2,10.3707
Mal_3,10.307
G+S_2,9.7603
G+S_3,10.0158
Pyr_1,9.5177
Pyr_2,10.7476
Pyr_3,10.7492
Gly_1,8.2427
Gly_2,8.774
Gly_3,8.2875
Glucon_1,9.4093
Glucon_2,9.4216
Glucon_3,8.669
aero_1,11.3754
aero_2,9.3291
aero_3,10.5129
nit_1,12.3196
nit_2,12.595
nit_3,12.1813
ferm_1,11.6936
ferm_2,11.0469
ferm_3,12.7175
T-5.40H_1,10.455
T-4.40H_1,10.2317
T-3.40H_1,10.062
T-2.40H_1,9.8782
T-1.40H_1,9.754
T-1.10H_1,9.7285
T-0.40H_1,9.8263
T0.0H_1,9.7538
T0.30H_1,8.177
T1.0H_1,9.337
T1.30H_1,8.9461
T2.0H_1,8.9227
T2.30H_1,9.3904
T3.0H_1,8.9981
T3.30H_1,9.3982
T4.0H_1,9.3008
T5.0H_1,8.8981
HPh_1,10.1391
HPh_2,9.4627
HPh_3,9.4636
LPh_1,9.4518
LPh_2,9.5438
LPh_3,9.188
LPhT_1,9.3465
LPhT_2,9.3719
LPhT_3,9.9137
SMMPr_1,9.5138
SMMPr_2,9.5482
SMMPr_3,9.8904
HiTm_1,9.5233
HiTm_2,9.9506
HiTm_3,10.9597
LoTm_1,9.3301
LoTm_2,9.1807
LoTm_3,9.1816
HiOs_1,9.859
HiOs_2,9.5127
HiOs_3,10.0348
BMM_1,8.8623
BMM_2,8.7518
BMM_3,8.9096
Heat_1,9.8352
Heat_2,9.4559
Heat_3,9.8129
Cold_1,7.8928
Cold_2,7.8346
Cold_3,7.8071
Etha_1,7.6511
Etha_2,7.9135
Etha_3,7.5382
SMM_1,9.2656
SMM_2,9.2559
SMM_3,9.0933
Salt_1,7.9331
Salt_2,7.8596
Salt_3,7.9172
Mt0_1,9.9652
Mt0_3,9.3186
M0t45_1,11.4996
M0t45_2,10.8771
M0t45_3,11.8256
M0t90_1,10.9934
M0t90_2,12.205
M0t90_3,11.3739
M40t45_1,11.4659
M40t45_2,10.5001
M40t45_3,11.8618
M40t90_1,10.8972
M40t90_2,11.8235
M40t90_3,11.3402
dia0_1,9.1682
dia0_2,10.5197
dia0_3,10.4382
dia5_1,8.022
dia5_2,9.2675
dia5_3,8.9532
dia15_1,8.607999999999999
dia15_2,8.4222
dia15_3,7.3404
Diami_1,7.6908
Diami_2,7.4324
Diami_3,7.8237
Paraq_1,8.6405
Paraq_2,9.0451
Paraq_3,7.8502
H2O2_1,8.5434
H2O2_2,8.6263
H2O2_3,8.4835
Oxctl_1,8.7935
Oxctl_2,8.6713
Oxctl_3,9.1367
GM-0.1_1,8.0082
GM-0.2_1,8.0622
GM+5_1,8.0595
GM+15_1,8.0083
GM+25_1,8.5658
GM+45_1,8.3224
GM+60_1,8.3035
GM+90_1,8.5177
GM+120_1,8.041
GM+150_1,9.0952
GM-0.1_2,8.4425
GM-0.2_2,8.6802
GM+5_2,7.8599
GM+10_2,7.7523
GM+15_2,7.8823
GM+25_2,8.1864
GM+45_2,7.3074
GM+60_2,7.7546
GM+90_2,8.6929
GM+150_2,10.3729
GM-0.1_3,8.7622
GM-0.2_3,8.5289
GM+5_3,8.3032
GM+10_3,7.4738
GM+15_3,8.0396
GM+25_3,8.2243
GM+45_3,8.2695
GM+60_3,8.123
GM+90_3,9.0072
GM+120_3,9.1661
GM+150_3,9.5963
MG-0.1_1,8.3786
MG+5_1,8.397
MG+10_1,8.9403
MG+15_1,8.4992
MG+25_1,8.7234
MG+45_1,8.2572
MG+120_1,8.6952
MG+150_1,9.9975
MG-0.1_2,7.7226
MG-0.2_2,8.0763
MG+5_2,7.8666
MG+10_2,8.2197
MG+15_2,9.0564
MG+25_2,8.0607
MG+45_2,7.4581
MG+60_2,8.1226
MG+90_2,7.8741
MG+120_2,9.339
MG-0.1_3,8.661
MG-0.2_3,8.4099
MG+5_3,8.5663
MG+10_3,7.7616
MG+15_3,8.6231
MG+25_3,8.5774
MG+45_3,8.6481
MG+60_3,8.2164
MG+90_3,8.5556
MG+120_3,9.1982
MG+150_3,9.3253
