,USA300HOU_RS09840
USA300_LAC_U01-Set001_CAMHB_PreCulture_1,9.5155680465
USA300_LAC_U01-Set001_CAMHB_Control_1,9.3600126519
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_1,9.3035502168
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_1,9.358561123
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_1,9.2942662867
USA300_LAC_U01-Set001_CAMHB_PreCulture_2,9.5427981849
USA300_LAC_U01-Set001_CAMHB_Control_2,9.3023617794
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_2,9.2894106284
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_2,9.2572513114
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_2,9.2985978617
USA300_TCH1516_U01-Set000_CAMHB_Control_1,8.5462299978
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_1,8.8035640166
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_1,8.6003543878
USA300_LAC_U01-Set001_R10LB_PreCulture_1,9.5211700717
USA300_LAC_U01-Set001_R10LB_PreCulture_2,9.4172819294
USA300_LAC_U01-Set001_R10LB_Control_1,9.4715009581
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_1,9.4408484869
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_1,9.542077751
USA300_LAC_U01-Set001_R10LB_Control_2,9.4728399412
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_2,9.302294372
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_2,9.4723703163
USA300_TCH1516_U01-Set000_R10LB_Control_1,9.0444191731
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_1,8.6853564976
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_1,9.101288779
USA300_TCH1516_U01-Set000_R10LB_Control_2,9.2960112922
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_2,8.6712975769
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_2,8.8178550331
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_1,9.2666644583
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_2,9.2117045368
USA300_TCH1516_U01-Set000_CAMHB_Control_2,8.8609769295
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_2,8.779923922
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_2,8.7779604279
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_1,9.0734608534
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_2,9.0879462153
USA300_LAC_U01-Set004_CAMHB_Control_1,9.7237561676
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_1,9.723672562299999
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_1,9.6388515808
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_1,9.4381698975
USA300_LAC_U01-Set004_CAMHB_Control_2,9.6702696756
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_2,9.5996937284
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_2,9.7063228152
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_2,9.405667598299999
USA300_LAC_U01-Set004_R10LB_Control_1,10.0902358611
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_1,9.9531457817
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_1,9.9984396184
USA300_LAC_U01-Set004_R10LB_Control_2,10.1400506265
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_2,9.9659732225
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_2,9.9249926004
USA300_TCH1516_U01-Set003_CAMHB_Control_2,8.8608833558
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_2,9.0807353297
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_2,8.6475151767
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_2,8.7382900499
USA300_TCH1516_U01-Set003_CAMHB_Control_3,9.031076224
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_3,9.0614787161
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_3,8.6238255957
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_3,8.9553709628
USA300_LAC_ICA-Set001_R10LB_Control_1,9.2528391336
USA300_LAC_ICA-Set001_R10LB_Control_2,9.2486328696
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_1,9.1161871683
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_2,9.0292407566
USA300_LAC_ICA-Set001_R10LB_4percentNaCl_1,9.5717494613
USA300_LAC_ICA-Set001_R10LB_4percentNaCl_2,9.531137992
USA300_LAC_ICA-Set001_R10LB_5.5pH_1,9.4207865674
USA300_LAC_ICA-Set001_R10LB_5.5pH_2,9.4784023106
USA300_TCH1516_BK-Set001_THB_Control_1,8.7256754446
USA300_TCH1516_BK-Set001_THB_Control_2,9.0472470803
USA300_TCH1516_BK-Set001_THB_0.25ug/mLLinezolid_1,9.1001364299
USA300_TCH1516_BK-Set001_THB_0.25ug/mLLinezolid_2,9.1529597572
USA300_TCH1516_BK-Set001_THB_2.5ug/mLNafcillin_1,9.1195276403
USA300_TCH1516_BK-Set001_THB_2.5ug/mLNafcillin_2,9.0264004436
USA300_TCH1516_BK-Set001_THB_0.5ug/mLVancomycin_1,9.0550540572
USA300_TCH1516_BK-Set001_THB_0.5ug/mLVancomycin_2,8.9024085493
USA300_LAC_ICA-Set002_CAMHB_25mMNaCHO3_1,9.2515405057
USA300_LAC_ICA-Set002_CAMHB_25mMNaCHO3_2,9.228023109
USA300_LAC_ICA-Set002_CAMHB_2gLglucose_1,9.3596176255
USA300_LAC_ICA-Set002_CAMHB_2gLglucose_2,9.2795494163
USA300_LAC_ICA-Set002_CAMHB_Control_1,8.8955321113
USA300_LAC_ICA-Set002_CAMHB_Control_2,9.0624919011
USA300_LAC_ICA-Set002_R10LB_25ugmLadenine_1,9.6235585889
USA300_LAC_ICA-Set002_R10LB_25ugmLadenine_2,9.5916874445
USA300_LAC_ICA-Set002_R10LB_25ugmLguanine_1,9.1827689129
USA300_LAC_ICA-Set002_R10LB_25ugmLguanine_2,9.1223164105
USA300_SNFM1_ICA-Set002_CAMHB_Control_1,9.099021955
USA300_SNFM1_ICA-Set002_CAMHB_Control_2,9.1690251287
USA300_SNFM1_ICA-Set002_R10LB_Control_1,9.2690612913
USA300_SNFM1_ICA-Set002_R10LB_Control_2,9.2844831672
USA300_SNFR19_ICA-Set002_CAMHB_Control_1,9.200668477
USA300_SNFR19_ICA-Set002_CAMHB_Control_2,9.1998368608
USA300_SNFR19_ICA-Set002_R10LB_Control_1,9.5010152868
USA300_SNFR19_ICA-Set002_R10LB_Control_2,9.4503130841
USA300_TCH1516_ICA-Set002_CAMHB_Control_1,8.8906310549
USA300_TCH1516_ICA-Set002_CAMHB_Control_2,8.9177360069
USA300_TCH1516_ICA-Set002_R10LB_Control_1,8.1856919972
USA300_TCH1516_ICA-Set002_R10LB_Control_2,8.2802246844
USA300_LAC_ICA-Set002_R10LBnoGlu_1gLmaltose_2,9.1688604444
USA300_LAC_ICA-Set002_CAMHB_0.0195ug/mLMupirocin_1,9.623978427800001
USA300_LAC_ICA-Set002_R10LBnoGlu_1gLmaltose_1,9.1644126513
USA300_LAC_ICA-Set002_CAMHB_0.0195ug/mLMupirocin_2,9.5922904447
USA300_TCH1516_ICA-Set003_250nMParaquat_1,8.8011049308
USA300_TCH1516_ICA-Set003_250nMParaquat_2,8.6305675531
USA300_TCH1516_ICA-Set003_2gLGalactose_1,8.5720788999
USA300_TCH1516_ICA-Set003_2gLGalactose_2,8.5695739626
USA300_TCH1516_ICA-Set003_2gLPyruvate_1,8.9842801202
USA300_TCH1516_ICA-Set003_2gLPyruvate_2,8.9990472432
USA300_TCH1516_ICA-Set003_Control_1,8.8409892586
USA300_TCH1516_ICA-Set003_Control_2,8.6216305487
USA300_TCH1516_ICA-Set003_StationaryPhase_1,9.1779362371
USA300_TCH1516_ICA-Set003_StationaryPhase_2,9.1014458213
