,-0.0441220294654254,-0.02647321767925524,-0.008824405893085079,0.008824405893085085,0.026473217679255243,0.0441220294654254,0.06177084125159557,0.07941965303776573,0.09706846482393588,0.11471727661010606,0.1323660883962762,0.15001490018244637,0.16766371196861654,0.18531252375478668,0.20296133554095686,0.220610147327127,0.23825895911329717,0.25590777089946737,0.27355658268563754,0.2912053944718076
thresh,-0.05294643535851048,0.05294643535851048,2,,,,,,,,,,,,,,,,,
unreg,2,32,2278,1479,24,5,3,0,0,1,0,0,1,1,2,0,0,0,0,0
fliA,0,0,11,20,0,0,2,2,2,3,5,0,3,4,4,2,0,0,0,0
unreg_genes,[],[],[],[],[],[],['STM3138' 'sdiA' 'yghW'],[],[],['STM3152'],[],[],['STM2314'],['tcp'],['STM3216' 'fliC'],[],[],[],[],[]
fliA_genes,[],[],"['ygbK' 'oppD' 'ipk' 'oppC' 'lolB' 'fliG' 'fliH' 'hemL' 'yecF' 'prsA'
 'oppB']","['fliL' 'recC' 'oppA' 'ygdB' 'fliI' 'fliQ' 'fliR' 'fliM' 'ppdB' 'oppF'
 'fliE' 'ppdC' 'fliO' 'fliJ' 'fliF' 'fliP' 'fliY' 'fliN' 'ppdA' 'fliK']",[],[],['modB' 'modA'],['modC' 'fliZ'],['fliT' 'flgN'],['flgM' 'fliS' 'STM1300'],['flgL' 'flgK' 'fliA' 'fliD' 'aer'],[],['trg' 'cheZ' 'ycgR'],['tsr' 'cheY' 'motA' 'cheW'],['cheR' 'cheA' 'motB' 'cheB'],['yhjH' 'cheM'],[],[],[],[]
