,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,-0.0335512134757041,,1.0,0.0,-0.0335512134757041
1,Cr__2,-0.04897059132435988,,1.0,1.0,-0.04897059132435988
2,Cr__3,-0.057059588321917924,,1.0,2.0,-0.057059588321917924
3,Cr__4,-0.06312440074302401,,1.0,3.0,-0.06312440074302401
4,Cr__5,-0.07559773973901897,,1.0,4.0,-0.07559773973901897
5,Cr__6,-0.08251439528076843,,1.0,5.0,-0.08251439528076843
6,Fe__1,-0.06622396398306518,,1.0,6.0,-0.06622396398306518
7,Fe__2,-0.11343220479339587,,1.0,7.0,-0.11343220479339587
8,Fe__3,-0.1310384164884872,,1.0,8.0,-0.1310384164884872
9,Fe__4,-0.10893526442194512,,1.0,9.0,-0.10893526442194512
10,Fe__5,-0.07933291324117793,,1.0,10.0,-0.07933291324117793
11,Fe__6,-0.07467443340076756,,1.0,11.0,-0.07467443340076756
12,Cd__1,0.0003065831814780288,,1.0,12.0,0.0003065831814780288
13,Cd__2,0.001993005463858001,,1.0,13.0,0.001993005463858001
14,Cd__3,-0.00024356664585492113,,1.0,14.0,-0.00024356664585492113
15,Cd__4,-0.00016838709647054142,,1.0,15.0,-0.00016838709647054142
16,Cd__5,0.0008502008071432755,,1.0,16.0,0.0008502008071432755
17,Cd__6,-0.002251832032095694,,1.0,17.0,-0.002251832032095694
18,Zn__1,-0.0019687065540826072,,1.0,18.0,-0.0019687065540826072
19,Zn__2,-0.008619100342652529,,1.0,19.0,-0.008619100342652529
20,Zn__3,-0.008118023598643456,,1.0,20.0,-0.008118023598643456
21,Zn__4,-0.005012257544592439,,1.0,21.0,-0.005012257544592439
22,Zn__5,-0.002832358675987987,,1.0,22.0,-0.002832358675987987
23,Zn__6,0.0011537953726026738,,1.0,23.0,0.0011537953726026738
24,Cu__1,-0.0004187435240121409,,1.0,24.0,-0.0004187435240121409
25,Cu__2,0.003647719716573142,,1.0,25.0,0.003647719716573142
26,Cu__3,0.013280137590730424,,1.0,26.0,0.013280137590730424
27,Cu__4,0.02400259034758576,,1.0,27.0,0.02400259034758576
28,Cu__5,0.03188656388752602,,1.0,28.0,0.03188656388752602
29,Cu__6,0.043341158781241916,,1.0,29.0,0.043341158781241916
30,Pb__1,0.011921743070903823,,1.0,30.0,0.011921743070903823
31,Pb__2,0.015288256669177188,,1.0,31.0,0.015288256669177188
32,Pb__3,0.02976257977414924,,1.0,32.0,0.02976257977414924
33,Pb__4,0.0386460416007489,,1.0,33.0,0.0386460416007489
34,Pb__5,0.03786679559088744,,1.0,34.0,0.03786679559088744
35,Pb__6,0.04590208229465341,,1.0,35.0,0.04590208229465341
