,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X
0,algU_regulon__empty_vector,-2.8912057932946786e-18,0.26816840209714093,3.0,0.0,-0.2607988826,2.0,0.2749755424,4.0,-0.0141766598,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,-7.651618772666667,0.2266756862119865,3.0,1.0,-7.4215965308000005,3.0,-7.8747927010000005,5.0,-7.6584670862,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,-0.25498544095000003,0.3360280873111274,4.0,6.0,-0.2206706319,20.0,-0.6994965016,40.0,-0.2169899106,63.0,0.1172152803,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,-0.270988684,0.23742067028962513,4.0,7.0,-0.5628735223,33.0,-0.2972477301,81.0,0.0157775457,82.0,-0.2396110293,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,-1.1473114581000001,0.38745818477842436,4.0,8.0,-1.5562751501,51.0,-0.7242484132,65.0,-0.9262838476,76.0,-1.3824384215,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,-1.2087942784,0.4476245388887657,3.0,9.0,-1.4811128230000001,22.0,-1.4530948404,49.0,-0.6921751718,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,-0.42868224525000004,0.2744471961142211,2.0,10.0,-0.6227457187000001,26.0,-0.23461877180000001,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,-1.0215820372000002,0.08143384667524503,3.0,11.0,-0.9996099901000001,54.0,-1.1117475609,83.0,-0.9533885606,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,-1.0949748842,0.2569300411288248,4.0,12.0,-1.3745252141,48.0,-0.7885661209,64.0,-0.9951704195000001,78.0,-1.2216377823,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,-0.3335103106,0.41371321452687826,4.0,13.0,-0.8991744385,38.0,-0.1572635605,67.0,-0.34690508400000003,72.0,0.0693018406,,,,,,,,,,,,,,,,,,,,
10,co_culture__c_viol_30,-0.4194631422333334,0.1696913325196207,3.0,14.0,-0.5088556561,41.0,-0.5257698064,85.0,-0.2237639642,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,-0.3385765796,0.11179470872701304,4.0,15.0,-0.2614369723,52.0,-0.5032108569,71.0,-0.3123156362,80.0,-0.277342853,,,,,,,,,,,,,,,,,,,,
12,co_culture__b_thai_40,-1.0999851988666667,0.17439803577433005,3.0,16.0,-1.2901531261999999,53.0,-0.9475270734000001,77.0,-1.062275397,,,,,,,,,,,,,,,,,,,,,,
13,co_culture__b_thai_45,-1.1438189819,0.08599853157697777,3.0,17.0,-1.2413173298,50.0,-1.1113885564000001,66.0,-1.0787510595,,,,,,,,,,,,,,,,,,,,,,
14,co_culture__b_thai_c_viol_40,-1.0771385265333333,0.18102797391459582,3.0,18.0,-1.2597562595,25.0,-0.8977433385,62.0,-1.0739159816,,,,,,,,,,,,,,,,,,,,,,
15,co_culture__mono_35,-0.08383545250000002,0.4000180273629962,4.0,19.0,-0.5565745878,28.0,-0.24584674380000002,56.0,0.11341635330000001,73.0,0.3536631683,,,,,,,,,,,,,,,,,,,,
16,co_culture__b_thai_c_viol_45,-1.069446165175,0.05184443491716873,4.0,21.0,-1.0842426317,34.0,-1.1364801404,45.0,-1.0273192428,58.0,-1.0297426458,,,,,,,,,,,,,,,,,,,,
17,co_culture__c_viol_25,-0.5638113639,0.22574608935152352,4.0,23.0,-0.7540540476,42.0,-0.7644998175000001,70.0,-0.369389684,79.0,-0.3673019065,,,,,,,,,,,,,,,,,,,,
18,co_culture__mono_45,-0.42090445097499996,0.22381724298303504,4.0,24.0,-0.5903802930000001,29.0,-0.3171196428,68.0,-0.6211162997,74.0,-0.1550015684,,,,,,,,,,,,,,,,,,,,
19,co_culture__mono_40,-0.191285139075,0.44272070208995323,4.0,27.0,-0.1985221959,31.0,-0.6317777966,69.0,-0.3506224187,75.0,0.4157818549,,,,,,,,,,,,,,,,,,,,
20,co_culture__b_thai_c_viol_35,-1.10594303155,0.2519902810800521,4.0,30.0,-1.3486647568,32.0,-0.7558737027,59.0,-1.2000716252,86.0,-1.1191620415,,,,,,,,,,,,,,,,,,,,
21,co_culture__b_thai_c_viol_25,-0.6377444766,,1.0,35.0,-0.6377444766,,,,,,,,,,,,,,,,,,,,,,,,,,
22,co_culture__b_thai_c_viol_30,-1.00420425975,0.3090014619968003,4.0,36.0,-0.5934751201,44.0,-0.9647764844000001,60.0,-1.1430501513,61.0,-1.3155152831999999,,,,,,,,,,,,,,,,,,,,
23,co_culture__mono_12.5,2.5000002068509275e-11,0.25525943753812874,4.0,37.0,0.1974239968,46.0,0.1557189066,57.0,0.010367808400000001,84.0,-0.3635107117,,,,,,,,,,,,,,,,,,,,
24,co_culture__c_viol_45,-0.65715983575,0.005630255508679246,2.0,39.0,-0.6531786439,43.0,-0.6611410276,,,,,,,,,,,,,,,,,,,,,,,,
25,co_culture__b_thai_c_viol_12.5,-1.6082611895999999,0.08719360291884141,2.0,47.0,-1.6699163774999999,55.0,-1.5466060017,,,,,,,,,,,,,,,,,,,,,,,,
26,immunity_2__WT_sid2,3.333333377838107e-11,0.03569823200348689,3.0,87.0,-0.0317889955,90.0,-0.0068312275,93.0,0.0386202231,,,,,,,,,,,,,,,,,,,,,,
27,immunity_2__WT_pad4,-0.6071487327666667,0.352870268052953,3.0,88.0,-0.2703374508,91.0,-0.9741394848,94.0,-0.5769692627,,,,,,,,,,,,,,,,,,,,,,
28,immunity_2__WT_PS,0.03157609906666666,0.525710417052373,3.0,89.0,-0.5602143069000001,92.0,0.21038360350000002,95.0,0.44455900060000003,,,,,,,,,,,,,,,,,,,,,,
29,immunity_in_vitro__WT_MM,2.5000002068509275e-11,0.5086770826225009,4.0,96.0,-0.3526464921,97.0,0.6560743903,98.0,-0.44788089900000005,99.0,0.14445300090000002,,,,,,,,,,,,,,,,,,,,
30,immunity_isolated__WT_DE,-0.04235765550000001,0.32137018982999854,2.0,100.0,-0.26960069600000003,104.0,0.184885385,,,,,,,,,,,,,,,,,,,,,,,,
31,immunity_isolated__WT_DEPS,-0.0938488804,0.0315884330263653,2.0,101.0,-0.1161852756,105.0,-0.0715124852,,,,,,,,,,,,,,,,,,,,,,,,
32,immunity_isolated__WT_WT,8.33330626726081e-12,0.4556045804059427,12.0,102.0,0.0352339157,110.0,-0.41588079980000003,117.0,0.3148747541,125.0,0.5679655788,131.0,0.120821537,134.0,-0.21366718070000001,138.0,1.0506029078,159.0,-0.3096330412,162.0,-0.14713582790000002,164.0,-0.1214906969,170.0,-0.47557606560000004,174.0,-0.4061150812,,,,
33,immunity_isolated__WT_npr1,-0.014300929000000004,0.3202363931795765,2.0,103.0,0.2121403962,126.0,-0.2407422542,,,,,,,,,,,,,,,,,,,,,,,,
34,immunity_isolated__AvrRpt2_WT,-0.4922639434142857,0.6848288720435687,14.0,106.0,-0.2659654245,113.0,-1.230502181,121.0,-1.1719121662,127.0,0.1612501653,136.0,-0.9120074521,142.0,0.3139346487,145.0,-0.30443765840000003,150.0,-2.1592051065,160.0,-0.6446786855000001,161.0,-0.5333829095,163.0,0.0541895157,167.0,0.0283706437,172.0,0.0988146713,176.0,-0.3261632688
35,immunity_isolated__AvrRpt2_npr1,-0.36992925476666666,0.4406115280448499,3.0,107.0,-0.4659556761,128.0,0.1107763564,146.0,-0.7546084446,,,,,,,,,,,,,,,,,,,,,,
36,immunity_isolated__AvrRpt2_DE,-0.5598422895333334,0.5265443978664294,3.0,108.0,-0.5576954577000001,129.0,-0.034374590000000003,147.0,-1.0874568209,,,,,,,,,,,,,,,,,,,,,,
37,immunity_isolated__AvrRpt2_DEPS,-0.2444007709,0.49423822483156343,2.0,109.0,0.1050784294,148.0,-0.5938799712,,,,,,,,,,,,,,,,,,,,,,,,
38,immunity_isolated__WT_pad4,-0.27458212690000006,0.5954758175371202,4.0,111.0,-0.4495788861,119.0,0.5995755011,140.0,-0.7350362806,165.0,-0.513288842,,,,,,,,,,,,,,,,,,,,
39,immunity_isolated__WT_PS,-0.16615132785,0.13837612145275377,4.0,112.0,-0.1537113631,120.0,-0.046561245300000005,141.0,-0.10126305570000001,166.0,-0.3630696473,,,,,,,,,,,,,,,,,,,,
40,immunity_isolated__AvrRpt2_sid2,-0.2897744012666667,0.8735233603653774,3.0,114.0,-0.3459925212,122.0,-1.1338308665,143.0,0.6105001839,,,,,,,,,,,,,,,,,,,,,,
41,immunity_isolated__AvrRpt2_pad4,-0.6477477989,0.8952034229143411,4.0,115.0,-1.7701951872000001,123.0,-0.7188839286,144.0,0.4110494847,168.0,-0.5129615645,,,,,,,,,,,,,,,,,,,,
42,immunity_isolated__AvrRpt2_PS,-1.2299139102999999,0.4065774104774415,3.0,116.0,-1.2108736236,124.0,-0.8331911567,169.0,-1.6456769506,,,,,,,,,,,,,,,,,,,,,,
43,immunity_isolated__WT_sid2,0.0670668582,0.3297938810722249,2.0,118.0,0.3002663479,139.0,-0.16613263150000002,,,,,,,,,,,,,,,,,,,,,,,,
44,immunity_isolated__WT_WT_mock,0.13079803410000002,0.4154016188613279,3.0,130.0,-0.3486446956,152.0,0.3578898045,156.0,0.3831489934,,,,,,,,,,,,,,,,,,,,,,
45,immunity_isolated__WT_SP,-0.42424028365,0.42269376083263377,2.0,132.0,-0.125350659,135.0,-0.7231299083,,,,,,,,,,,,,,,,,,,,,,,,
46,immunity_isolated__AvrRpt2_b2b3,-0.72143856585,0.15015011576022472,2.0,133.0,-0.6152664008000001,137.0,-0.8276107309,,,,,,,,,,,,,,,,,,,,,,,,
47,immunity_isolated__AvrRpt2_RR,-0.88694796325,0.17407039986726922,2.0,149.0,-1.0100343234,151.0,-0.7638616031000001,,,,,,,,,,,,,,,,,,,,,,,,
48,immunity_isolated__WT_WT_SA,-0.11747330653333332,0.1889939958087444,3.0,153.0,-0.1958246467,155.0,-0.2546907516,158.0,0.0980954787,,,,,,,,,,,,,,,,,,,,,,
49,immunity_isolated__WT_WT_chitin,-0.31090830145000004,0.2086677872080448,2.0,154.0,-0.4584587088,157.0,-0.1633578941,,,,,,,,,,,,,,,,,,,,,,,,
50,immunity_isolated__WT_stp,-0.2418742364,0.14215593595542278,2.0,171.0,-0.1413548101,175.0,-0.3423936627,,,,,,,,,,,,,,,,,,,,,,,,
51,immunity_isolated__AvrRpt2_stp,-0.4195606878,0.11623487482623455,2.0,173.0,-0.3373702196,177.0,-0.501751156,,,,,,,,,,,,,,,,,,,,,,,,
52,immunity_no_isolation__WT_WT_mock,3.700743415417188e-17,0.7136718936333477,3.0,178.0,-0.8092241031,182.0,0.2697238201,183.0,0.5395002830000001,,,,,,,,,,,,,,,,,,,,,,
53,immunity_no_isolation__WT_WT_flg22,-1.0695730085333333,0.2910084367811692,3.0,179.0,-0.7630857102,180.0,-1.3421274377999999,181.0,-1.1035058776,,,,,,,,,,,,,,,,,,,,,,
54,immunity_time__mock_1hpi,-3.469446951953614e-18,0.18602264336873361,3.0,184.0,0.1812710737,185.0,-0.19043544780000002,186.0,0.0091643741,,,,,,,,,,,,,,,,,,,,,,
55,immunity_time__flg22_1hpi,-0.003872381866666663,0.22518738256594062,3.0,187.0,0.24912881220000002,188.0,-0.182355227,189.0,-0.0783907308,,,,,,,,,,,,,,,,,,,,,,
56,immunity_time__mock_3hpi,0.17952190903333332,0.9546061319672535,3.0,190.0,0.8839099921,191.0,-0.9069411149000001,192.0,0.5615968499,,,,,,,,,,,,,,,,,,,,,,
57,immunity_time__flg22_3hpi,-0.3348031757,0.8002715042954869,3.0,193.0,0.18536802530000002,194.0,-1.2563273008,195.0,0.0665497484,,,,,,,,,,,,,,,,,,,,,,
58,immunity_time__mock_5hpi,1.6725296448,0.24537563239435575,3.0,196.0,1.3965346393,197.0,1.8660183061,198.0,1.755035989,,,,,,,,,,,,,,,,,,,,,,
59,immunity_time__flg22_5hpi,0.7885091078666667,0.32790751188357736,3.0,199.0,0.7111717978000001,200.0,1.1481723761,201.0,0.5061831497,,,,,,,,,,,,,,,,,,,,,,
