,PSPTOA0032
SRX1828913,-0.2607988826
SRX1828914,-7.4215965308000005
SRX1828915,0.2749755424
SRX1828916,-7.8747927010000005
SRX1828917,-0.0141766598
SRX1828918,-7.6584670862
SRX3983989,-0.2206706319
SRX3983990,-0.5628735223
SRX3983993,-1.5562751501
SRX3983994,-1.4811128230000001
SRX3983995,-0.6227457187000001
SRX3983996,-0.9996099901000001
SRX3983997,-1.3745252141
SRX3983998,-0.8991744385
SRX3983999,-0.5088556561
SRX3984000,-0.2614369723
SRX3984001,-1.2901531261999999
SRX3984002,-1.2413173298
SRX3984003,-1.2597562595
SRX3984004,-0.5565745878
SRX3984005,-0.6994965016
SRX3984006,-1.0842426317
SRX3984007,-1.4530948404
SRX3984008,-0.7540540476
SRX3984009,-0.5903802930000001
SRX3984010,-0.8977433385
SRX3984011,-0.23461877180000001
SRX3984012,-0.1985221959
SRX3984013,-0.24584674380000002
SRX3984014,-0.3171196428
SRX3984015,-1.3486647568
SRX3984016,-0.6317777966
SRX3984017,-0.7558737027
SRX3984019,-0.2972477301
SRX3984020,-1.1364801404
SRX3984021,-0.6377444766
SRX3984022,-0.5934751201
SRX3984023,0.1974239968
SRX3984024,-0.1572635605
SRX3984025,-0.6531786439
SRX3984026,-0.2169899106
SRX3984027,-0.5257698064
SRX3984028,-0.7644998175000001
SRX3984029,-0.6611410276
SRX3984031,-0.9647764844000001
SRX3984032,-1.0273192428
SRX3984034,0.1557189066
SRX3984035,-1.6699163774999999
SRX3984036,-0.7885661209
SRX3984037,-0.6921751718
SRX3984038,-1.1113885564000001
SRX3984039,-0.7242484132
SRX3984040,-0.5032108569
SRX3984041,-0.9475270734000001
SRX3984042,-1.1117475609
SRX3984043,-1.5466060017
SRX3984045,0.11341635330000001
SRX3984046,0.010367808400000001
SRX3984047,-1.0297426458
SRX3984048,-1.2000716252
SRX3984049,-1.1430501513
SRX3984050,-1.3155152831999999
SRX3984051,-1.0739159816
SRX3984052,0.1172152803
SRX3984056,-0.9951704195000001
SRX3984057,-0.9262838476
SRX3984058,-1.0787510595
SRX3984059,-0.34690508400000003
SRX3984061,-0.6211162997
SRX3984062,-0.3506224187
SRX3984063,-0.369389684
SRX3984064,-0.3123156362
SRX3984065,0.0693018406
SRX3984066,0.3536631683
SRX3984067,-0.1550015684
SRX3984068,0.4157818549
SRX3984069,-1.3824384215
SRX3984070,-1.062275397
SRX3984071,-1.2216377823
SRX3984073,-0.3673019065
SRX3984074,-0.277342853
SRX3984077,0.0157775457
SRX3984078,-0.2396110293
SRX3984079,-0.9533885606
SRX3984080,-0.3635107117
SRX3984082,-0.2237639642
SRX3984084,-1.1191620415
SRX6997963,-0.0317889955
SRX6997964,-0.2703374508
SRX6997965,-0.5602143069000001
SRX6997967,-0.0068312275
SRX6997968,-0.9741394848
SRX6997969,0.21038360350000002
SRX6997971,0.0386202231
SRX6997972,-0.5769692627
SRX6997973,0.44455900060000003
SRX3159100,-0.3526464921
SRX3159101,0.6560743903
SRX3159102,-0.44788089900000005
SRX3159103,0.14445300090000002
SRX3159000,-0.26960069600000003
SRX3159001,-0.1161852756
SRX3159002,0.0352339157
SRX3159003,0.2121403962
SRX3159004,0.184885385
SRX3159005,-0.0715124852
SRX3159006,-0.2659654245
SRX3159007,-0.4659556761
SRX3159008,-0.5576954577000001
SRX3159009,0.1050784294
SRX3159010,-0.41588079980000003
SRX3159012,-0.4495788861
SRX3159013,-0.1537113631
SRX3159014,-1.230502181
SRX3159015,-0.3459925212
SRX3159016,-1.7701951872000001
SRX3159017,-1.2108736236
SRX3159018,0.3148747541
SRX3159019,0.3002663479
SRX3159020,0.5995755011
SRX3159021,-0.046561245300000005
SRX3159022,-1.1719121662
SRX3159023,-1.1338308665
SRX3159024,-0.7188839286
SRX3159025,-0.8331911567
SRX3159026,0.5679655788
SRX3159027,-0.2407422542
SRX3159028,0.1612501653
SRX3159029,0.1107763564
SRX3159030,-0.034374590000000003
SRX3159034,-0.3486446956
SRX3159036,0.120821537
SRX3159037,-0.125350659
SRX3159041,-0.6152664008000001
SRX3159042,-0.21366718070000001
SRX3159043,-0.7231299083
SRX3159045,-0.9120074521
SRX3159047,-0.8276107309
SRX3159048,1.0506029078
SRX3159049,-0.16613263150000002
SRX3159050,-0.7350362806
SRX3159051,-0.10126305570000001
SRX3159052,0.3139346487
SRX3159053,0.6105001839
SRX3159054,0.4110494847
SRX3159055,-0.30443765840000003
SRX3159056,-0.7546084446
SRX3159057,-1.0874568209
SRX3159058,-0.5938799712
SRX3159060,-1.0100343234
SRX3159061,-2.1592051065
SRX3159062,-0.7638616031000001
SRX3159063,0.3578898045
SRX3159066,-0.1958246467
SRX3159069,-0.4584587088
SRX3159070,-0.2546907516
SRX3159071,0.3831489934
SRX3159073,-0.1633578941
SRX3159074,0.0980954787
SRX3159075,-0.3096330412
SRX3159076,-0.6446786855000001
SRX3159080,-0.5333829095
SRX3159082,-0.14713582790000002
SRX3159083,0.0541895157
SRX3159086,-0.1214906969
SRX3159087,-0.513288842
SRX3159088,-0.3630696473
SRX3159089,0.0283706437
SRX3159090,-0.5129615645
SRX3159091,-1.6456769506
SRX3159092,-0.47557606560000004
SRX3159093,-0.1413548101
SRX3159094,0.0988146713
SRX3159095,-0.3373702196
SRX3159096,-0.4061150812
SRX3159097,-0.3423936627
SRX3159098,-0.3261632688
SRX3159099,-0.501751156
SRX3158988,-0.8092241031
SRX3158989,-0.7630857102
SRX3158990,-1.3421274377999999
SRX3158991,-1.1035058776
SRX3158992,0.2697238201
SRX3158996,0.5395002830000001
SRX3644656,0.1812710737
SRX3644657,-0.19043544780000002
SRX3644658,0.0091643741
SRX3644659,0.24912881220000002
SRX3644660,-0.182355227
SRX3644661,-0.0783907308
SRX3644662,0.8839099921
SRX3644663,-0.9069411149000001
SRX3644664,0.5615968499
SRX3644665,0.18536802530000002
SRX3644666,-1.2563273008
SRX3644667,0.0665497484
SRX3644668,1.3965346393
SRX3644669,1.8660183061
SRX3644670,1.755035989
SRX3644671,0.7111717978000001
SRX3644672,1.1481723761
SRX3644673,0.5061831497
