,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,RichMedia__BHIN_Growth_Late,-2.6917828875,0.3578329337690896,2.0,0.0,-2.9448089815,1.0,-2.4387567935
1,RichMedia__BHIN_Growth_Mid,-1.9162528454999999,0.02354450055204293,2.0,2.0,-1.9329013215,3.0,-1.8996043695
2,RichMedia__BHIN_Growth_Stat,-2.1861330205,0.8261856929439874,2.0,4.0,-1.6019315144999997,5.0,-2.7703345265
3,RichMedia__LBv2_Growth_Late,-0.07562234899999964,0.24760516538422198,2.0,6.0,0.0994609425000003,7.0,-0.2507056404999996
4,RichMedia__LBv2_Growth_Mid,2.5066754227864863e-16,0.01329318251513167,2.0,8.0,0.0093996995000003,9.0,-0.0093996994999998
5,RichMedia__LBv2_Growth_Stat,-0.9748602459999999,0.22108784367428774,2.0,10.0,-0.8185275324999997,11.0,-1.1311929595
6,RichMedia__MHB_Rich_Mid,0.8762483300000001,0.21787075813568899,2.0,12.0,0.7221904395000003,13.0,1.0303062205
7,RichMedia__NBO_Rich_Mid,0.42928507400000027,0.17480775858574335,2.0,14.0,0.3056773225000002,15.0,0.5528928255000003
8,Carbon__M9Na_Arabinose_Mid,-1.7808056964999999,0.18834504708966293,2.0,16.0,-1.9139857565,17.0,-1.6476256364999995
9,Carbon__M9Na_Galactose_Mid,2.7974114310000004,0.49828542714406027,2.0,18.0,2.4450704265,19.0,3.149752435500001
10,Carbon__M9Na_GlcNAcGrowth_Late,-0.4890902244999996,0.162794488842034,2.0,20.0,-0.3739771374999996,21.0,-0.6042033114999996
11,Carbon__M9Na_GlcNAcGrowth_Mid,-0.8018787189999996,0.08892841954433273,2.0,22.0,-0.8647606074999996,23.0,-0.7389968304999996
12,Carbon__M9Na_GlcNAcGrowth_Stat,-1.4331491894999995,0.010079814236882095,2.0,24.0,-1.4260216844999996,25.0,-1.4402766944999996
13,Carbon__M9Na_GlcNAc_Mid,-0.29902703349999954,0.42332967094121093,2.0,26.0,-0.5983663144999996,27.0,0.0003122475000005
14,Carbon__M9Na_Gluconate_Mid,0.08041196350000046,0.2273350620824992,2.0,28.0,-0.0803382004999995,29.0,0.2411621275000004
15,Carbon__M9Na_Glucosamine_Mid,-0.23249044199999966,0.17228513958751102,2.0,30.0,-0.1106664514999997,31.0,-0.3543144324999996
16,Carbon__M9Na_Glycerol_Mid,-1.151126269,1.4148521455574374,2.0,32.0,-2.1515778155,33.0,-0.1506747224999998
17,Carbon__M9Na_Maltose_Mid,0.1221891300000004,0.2956022613009791,2.0,34.0,0.3312114935000005,35.0,-0.0868332334999997
18,Carbon__M9Na_Mannitol_Mid,-1.4919107814999997,0.1583786564909987,2.0,36.0,-1.6039014034999997,37.0,-1.3799201594999997
19,Carbon__M9Na_Trehalose_Mid,-1.5901371704999998,0.4765137981488369,2.0,38.0,-1.2531910324999995,39.0,-1.9270833085
20,Carbon__M9Na_ethanol_Mid,0.3197439520000004,0.673843131161114,2.0,40.0,0.7962229995000003,41.0,-0.1567350954999995
21,Carbon__M9Na_fructose_Mid,-1.6278390549999995,0.18204562723043652,2.0,42.0,-1.4991133574999995,43.0,-1.7565647524999997
22,Carbon__M9Na_fumarate_Mid,2.3668092400000003,0.2610824820407081,2.0,44.0,2.1821960465000005,45.0,2.5514224335
23,Carbon__M9Na_glucoseGrowth_Late,-1.0926685014999995,0.6405378113330656,2.0,46.0,-0.6397398714999996,47.0,-1.5455971314999997
24,Carbon__M9Na_glucoseGrowth_Mid,2.0122792321330962e-16,0.13050834323091295,2.0,48.0,-0.0922833344999998,49.0,0.0922833345000002
25,Carbon__M9Na_glucoseGrowth_Stat,-1.3821695614999996,0.3220674657056062,2.0,50.0,-1.1544334724999996,51.0,-1.6099056504999996
26,Carbon__M9Na_ribose_Mid,-1.0080046939999996,0.15281372824438105,2.0,52.0,-1.1160603174999997,53.0,-0.8999490704999995
27,Carbon__M9Na_succinate_Mid,-1.7776803209999996,0.16468319438910717,2.0,54.0,-1.8941289244999997,55.0,-1.6612317174999995
