,SP5448_01320
SRX1726505,0.1446884705
SRX1726506,-0.20209172960000002
SRX1726507,0.0574032591
SRX1726508,-0.36835591240000004
SRX1726509,-0.45396530430000004
SRX1726510,-0.3467185217
SRX1726511,-1.4087897466000001
SRX1726512,-1.4694621449
SRX1726513,-1.3226044693
SRX1081650,0.2684916857
SRX1081651,0.07203631490000001
SRX1081652,-0.1425209512
SRX1081653,-0.1814670058
SRX1081654,0.0293203821
SRX1081655,0.1228993667
SRX1081656,0.0266755096
SRX1081657,-0.4823388039
SRX1081658,-0.35973932750000004
SRX1081659,0.35314537500000004
SRX1081660,0.3467720084
SRX1081661,-0.0979783443
SRX1081662,-0.2017925445
SRX1081663,-0.1483483502
SRX1081664,0.0754766531
SRX1081665,0.37431476680000003
SRX1081666,0.0447547817
SRX1081668,0.2251849608
SRX1081669,0.1424350408
SRX1081670,-0.3296926401
SRX1081671,-0.1376288779
SRX1081672,-0.8603493166
SRX1081673,-1.0554232595
SRX1081674,-0.6342762642
SRX1081675,-0.3672514539
SRX1081676,-0.9398449637
SRX1081677,-0.18852069400000002
SRX1081678,-0.7113410086
SRX1081679,-0.5367206728
SRX1081680,-0.7250739062
SRX1081681,-0.3837464883
SRX1081682,-0.3649296408
SRX1081683,-0.834966913
SRX1081684,-0.9932385278
SRX1081685,-0.6747593146
SRX1081686,-0.45511400820000003
SRX1081687,-0.8177370734
SRX1081688,-1.3198395415
SRX1081689,-0.7729841545
SRX1081690,-1.4827852586
SRX1081691,-1.2659065969
SRX1081692,-1.5085475822
SRX1962715,0.0251381327
SRX1962716,0.0003406921
SRX1962717,-0.0254788248
SRX1962718,-1.9492932482
SRX1962719,-0.8075331398000001
SRX1962720,-0.7980218487
SRX1962721,-0.8194509963000001
SRX4892146,-0.0047464468
SRX4892147,0.0080623629
SRX4892148,0.021570315200000002
SRX4892149,-0.0248862314
SRX4892150,0.1283749334
SRX4892151,0.038060554
SRX4892152,0.0689912746
SRX4892153,-0.0168290917
SRX4892154,-0.058795447300000005
SRX4892155,0.0295507685
SRX4892156,-0.0103354599
SRX4892157,-0.0045316155
SRX4892158,0.0202510895
SRX4892159,0.0002888824
SRX4892160,0.0085394904
SRX4892161,0.08974848240000001
SRX7620814,0.8202373415
SRX7620815,0.9736800453000001
SRX7620816,0.9222480554
SRX7620817,1.1046132001
SRX7620818,1.0347639488
SRX7620819,1.2199521541
SRX7620856,-0.8984708642
SRX7620857,-1.5372232525
SRX7620858,-0.9004071833
SRX7620859,-1.2912713429
SRX7620860,-0.9186987665
SRX7620861,-1.4550056798
SRX7620862,-0.7970190794
SRX7620863,-0.5415954525000001
SRX7620864,-0.6710247632
SRX7620865,-0.6238240337000001
SRX7620866,-1.2481215995000001
SRX7620867,-0.5330586798
SRX2161502,-0.0749890532
SRX2161503,0.1034597654
SRX2161504,-0.0284707122
SRX2161505,-0.3727949988
SRX2161506,-0.2284344708
SRX2161507,-0.2687448012
SRX2161508,0.0809876313
SRX2161509,-0.040177706
SRX2161510,0.031189913700000002
SRX2161511,-0.29451266940000004
SRX2161512,-0.32015114180000004
SRX2161513,-0.3773518327
SRX2161514,-1.3342706179000001
SRX2161515,-1.2456351164
SRX2161516,-1.265536676
SRX2161517,-1.830191558
SRX2161518,-1.3697907382
SRX2161519,-1.8028472137
SRX2161520,-0.6031605347
SRX2161521,-0.6306954664000001
SRX2161522,-0.7355138797
SRX2161523,-1.7728744036
SRX2161524,-1.5754848748999999
SRX2161525,-1.6612099893
