k,name,in_iM,gene_weight,regulator,function,category
7,Zinc - Steady,False,0.05119413685053587,,,
11,Chromium,False,0.035445656478405,,,
6,Iron,False,0.0199842538125813,,,
10,Copper,False,0.009939105147495866,,,
12,Zinc - Intermediate,False,-0.009511858625660077,,,
3,Cadmium,False,0.007440330577082931,,,
5,Lead,False,0.007112794779241084,,,
8,Zinc - Fast,False,0.006021647956222296,,,
14,UC-7,False,-0.0037449129833839827,,,
1,UC-2,False,-0.0037285793304909025,,,
4,UC-4,False,0.0035363647481426595,,,
9,UC-5,False,0.0025279578059934174,,,
0,UC-1,False,-0.0025190293532796203,,,
2,UC-3,False,-0.002293479177169502,,,
13,UC-6,False,-0.0017172057891730221,,,
