,BSU09150
M9exp_1,9.3361
M9exp_2,9.0503
M9exp_3,8.585
M9tran_1,8.6682
M9tran_2,8.6536
M9tran_3,8.7239
M9stat_1,9.5503
M9stat_2,8.2103
M9stat_3,7.9595
MG-0.1_1,9.445
MG-0.1_2,8.1827
MG-0.1_3,9.0466
MG-0.2_2,8.669
MG-0.2_3,9.011
MG+5_1,9.517
MG+5_2,8.7439
MG+5_3,8.7376
MG+10_1,9.4562
MG+10_2,9.0283
MG+10_3,8.37
MG+15_1,8.8954
MG+15_2,9.2446
MG+15_3,8.6629
MG+25_1,9.0583
MG+25_2,8.7567
MG+25_3,8.5768
MG+45_1,9.2587
MG+45_2,8.4039
MG+45_3,8.8401
MG+60_2,8.9931
MG+60_3,8.7864
MG+90_2,8.6888
MG+90_3,9.032
MG+120_1,8.7691
MG+120_2,8.7968
MG+120_3,8.7824
MG+150_1,8.8591
MG+150_3,9.3777
GM-0.1_1,9.4294
GM-0.1_2,9.1983
GM-0.1_3,9.8535
GM-0.2_1,9.2996
GM-0.2_2,9.4601
GM-0.2_3,9.6666
GM+5_1,9.2581
GM+5_2,9.4987
GM+5_3,9.9597
GM+10_2,9.7175
GM+10_3,9.0576
GM+15_1,9.6027
GM+15_2,9.8912
GM+15_3,9.9996
GM+25_1,9.5169
GM+25_2,9.8295
GM+25_3,9.8056
GM+45_1,9.7866
GM+45_2,8.9582
GM+45_3,9.4453
GM+60_1,9.4056
GM+60_2,9.063
GM+60_3,9.4242
GM+90_1,9.4676
GM+90_2,9.6854
GM+90_3,9.0999
GM+120_1,8.8926
GM+120_3,9.5575
GM+150_1,9.1287
GM+150_2,8.5628
GM+150_3,8.9106
BT_1,13.9955
BT_2,13.8237
B36_1,12.6315
B36_2,12.4974
B60_1,12.0382
B60_2,11.365
S0_1,8.2772
S0_2,8.3624
S0_3,8.7907
S1_1,8.6535
S1_2,8.3325
S1_3,9.1942
S2_1,8.1999
S2_2,7.4742
S2_3,7.8988
S3_1,10.6642
S3_2,10.958
S4_1,14.936
S4_2,15.390999999999998
S4_3,15.2853
S5_1,16.055999999999994
S5_2,16.024
S5_3,16.2257
S6_1,15.7301
S6_2,16.2576
S6_3,15.6553
S6/t_1,15.9001
S6/t_2,15.7233
S6_4,15.5491
S6_5,16.0024
S6_6,16.2303
S7_4,15.7133
S7_5,15.9738
S7_6,15.5417
S8_4,15.2241
S8_5,16.2075
G135_1,7.7654
G135_3,7.6399
G150_1,7.6057
G150_2,7.5867
G150_3,7.6658
G180_1,7.7494
G180_2,7.5828
G180_3,7.581
T-5.40H_1,10.828
T-4.40H_1,10.0053
T-3.40H_1,9.1599
T-2.40H_1,8.7388
T-1.40H_1,8.3754
T-1.10H_1,8.33
T-0.40H_1,8.2943
T0.0H_1,8.5995
T0.30H_1,9.3184
T1.0H_1,8.2324
T1.30H_1,8.4829
T2.0H_1,8.468
T2.30H_1,8.273
T3.0H_1,8.2464
T3.30H_1,9.4163
T4.0H_1,10.6663
T5.0H_1,11.405
LBexp_1,8.0931
LBexp_2,8.0314
LBexp_3,7.8661
LBtran_1,8.3434
LBtran_2,8.9076
LBtran_3,8.1966
LBstat_1,9.0552
LBstat_2,8.6511
LBstat_3,8.4683
LBGexp_1,7.6517
LBGexp_2,7.977
LBGexp_3,7.7811
LBGtran_2,8.6147
LBGtran_3,8.5901
LBGstat_1,10.2921
LBGstat_2,9.5495
LBGstat_3,9.4768
Mt0_1,8.0953
Mt0_3,7.4038
M0t45_1,8.1708
M0t45_2,9.3473
M0t45_3,7.8768
M0t90_1,8.5228
M0t90_2,9.3751
M0t90_3,8.7311
M40t45_1,7.8816
M40t45_2,8.2084
M40t45_3,7.8883
M40t90_1,8.096
