,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X
0,aat__00m_00s,0.0,0.43055173501232824,3.0,0.0,0.1085615318,6.0,0.36588062200000004,12.0,-0.47444215380000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,0.06369119193333334,0.13430771408681094,3.0,1.0,0.1750398334,7.0,0.1015030846,13.0,-0.0854693422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,-0.2534021764666667,0.07558556519107908,3.0,2.0,-0.168251477,8.0,-0.2793884801,14.0,-0.3125665723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-0.4786442626666667,0.07475827455375396,3.0,3.0,-0.4700723974,9.0,-0.4085414061,15.0,-0.5573189845000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-0.7513281825333333,0.218242044912206,3.0,4.0,-0.8048835560000001,10.0,-0.9378072815,16.0,-0.5112937101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,-0.9073046158333334,0.2750758886686604,3.0,5.0,-1.2232404383,11.0,-0.7777120740000001,17.0,-0.7209613352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,-0.07468953995000001,0.2879277203484884,2.0,18.0,0.12890610360000002,71.0,-0.27828518350000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,-3.621656080033333,0.1948461626419767,3.0,19.0,-3.8451237782,70.0,-3.5325423106000002,205.0,-3.4873021513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-0.24602571325,0.2805928609415808,8.0,20.0,-0.1864878644,32.0,-0.33086042590000003,55.0,-0.2266174715,67.0,-0.2637810376,126.0,-0.2418295013,147.0,-0.23082833,203.0,0.2754429222,210.0,-0.7632439975,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,0.2343899105666667,0.16793848777870285,3.0,21.0,0.06757979210000001,34.0,0.2321554698,61.0,0.40343446980000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
