,-0.0709851257414026,-0.04259107544484156,-0.014197025148280515,0.014197025148280529,0.04259107544484157,0.07098512574140263,0.09937917603796366,0.1277732263345247,0.15616727663108576,0.18456132692764682,0.21295537722420788,0.24134942752076888,0.26974347781732994,0.298137528113891,0.326531578410452,0.35492562870701305,0.3833196790035741,0.41171372930013517,0.4401077795966962,0.4685018298932573
thresh,-0.08518215088968312,0.08518215088968312,1,,,,,,,,,,,,,,,,,
unreg,0,10,2124,1728,8,1,1,3,1,1,1,3,3,1,0,1,0,0,0,0
unreg_genes,[],[],[],[],[],[],['pipB'],['sicP' 'sptP' 'STM1239'],['sopA'],['iacP'],['sipA'],['sipD' 'sipC' 'pipC'],['sipB' 'sopE2' 'sicA'],['sopB'],[],['invF'],[],[],[],[]
