,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A
0,control__wt_glc,-1.099120794378905e-14,2.1270228325430427,2.0,0.0,1.504032268629793,1.0,-1.5040322686298149,,,,,,,,
1,fur__wt_dpd,-5.554891260672665,0.3597719292087756,2.0,2.0,-5.809288431496757,3.0,-5.3004940898485735,,,,,,,,
2,fur__wt_fe,2.709858691738109,0.23410505525981262,2.0,4.0,2.544321419653844,5.0,2.875395963822374,,,,,,,,
3,fur__delfur_dpd,-3.740322907391442,1.3332119959355797,2.0,6.0,-2.7975996643061416,7.0,-4.683046150476742,,,,,,,,
4,fur__delfur_fe2,2.55406762506626,0.3340869880145595,2.0,8.0,2.317832450334976,9.0,2.790302799797544,,,,,,,,
5,acid__wt_ph5,-3.8029921923858074,0.030596355748805308,2.0,10.0,-3.824627083015384,11.0,-3.7813573017562314,,,,,,,,
6,acid__delgadx_ph5,-3.3513777812292016,,1.0,12.0,-3.3513777812292016,,,,,,,,,,
7,acid__delgadw_ph5,-3.478013124132982,0.3027950986120272,2.0,13.0,-3.692121591671596,14.0,-3.2639046565943683,,,,,,,,
8,acid__delgade_ph5,-3.7358324258098943,0.9404556374440717,2.0,15.0,-3.070829867168074,16.0,-4.4008349844517145,,,,,,,,
9,oxidative__wt_pq,-5.798234900735213,0.059370289450006004,2.0,17.0,-5.84021603500632,18.0,-5.756253766464106,,,,,,,,
10,oxidative__deloxyr_pq,-5.00136875989349,1.6776525751738602,2.0,19.0,-6.187648272274,20.0,-3.8150892475129785,,,,,,,,
11,oxidative__delsoxr_pq,-5.3537139461427685,1.1222194588658145,2.0,21.0,-6.147242935486283,22.0,-4.560184956799253,,,,,,,,
12,oxidative__delsoxs_pq,-4.494331719931853,1.6031240427766917,2.0,23.0,-3.3607518382012613,24.0,-5.627911601662444,,,,,,,,
