,b3747
control__wt_glc__1,5.6954476108000005
control__wt_glc__2,5.8612213236
fur__wt_dpd__1,5.1367240994
fur__wt_dpd__2,4.9035040767
fur__wt_fe__1,5.3716921203
fur__wt_fe__2,5.3347275566
fur__delfur_dpd__1,5.2802962673
fur__delfur_dpd__2,5.0440374874
fur__delfur_fe2__1,5.3080712634000005
fur__delfur_fe2__2,5.339332768
acid__wt_ph5__1,5.5986065044
acid__wt_ph5__2,5.607595018
acid__delgadx_ph5__1,5.654988254
acid__delgadx_ph5__2,5.5387249276
acid__delgadw_ph5__1,5.584469891
acid__delgadw_ph5__2,5.536440532
acid__delgade_ph5__1,5.6569603924
acid__delgade_ph5__2,5.7006072922
oxidative__wt_pq__1,4.8426008077
oxidative__wt_pq__2,4.9280637036
oxidative__deloxyr_pq__1,4.8590622546
oxidative__deloxyr_pq__2,4.8957123611
oxidative__delsoxr_pq__1,4.710009854
oxidative__delsoxr_pq__2,4.7007263752
oxidative__delsoxs_pq__1,4.6760186154
oxidative__delsoxs_pq__2,4.3657575506
nac_ntrc__wt_csn__1,5.8231248037
nac_ntrc__wt_csn__2,5.6733957553
nac_ntrc__wt_cytd__1,5.7883901865
nac_ntrc__wt_cytd__2,5.7427759935000005
nac_ntrc__wt_gln__1,5.8975167097
nac_ntrc__wt_gln__2,5.9420530207
nac_ntrc__bw_delnac_csn__1,5.3976451436
nac_ntrc__bw_delnac_csn__2,5.2405761782999996
nac_ntrc__bw_delnac_cytd__1,5.6465195503
nac_ntrc__bw_delnac_cytd__2,5.3574690011
nac_ntrc__bw_delnac_gln__1,5.7771806068
nac_ntrc__bw_delnac_gln__2,5.7364089361
nac_ntrc__bw_delnac_nh4__1,5.334355614
nac_ntrc__bw_delnac_nh4__2,5.3918414946
misc__wt_no_te__1,5.6194898958
misc__wt_no_te__2,5.5423833727
misc__bw_delcbl__1,5.0526671545
misc__bw_delcbl__2,4.9723852622999996
misc__bw_delfabr__1,4.8992140371
misc__bw_delfabr__2,4.9526629467
misc__bw_delfadr__1,5.1490169369
misc__bw_delfadr__2,5.2712581824
misc__nitr_031__1,5.8139394899
omics__wt_glu__1,5.9866755231
omics__wt_glu__2,5.9199837014
omics__wt_gly__1,5.8938505168
omics__wt_gly__2,5.9455568802
omics__wt_thr__1,5.8706552119
omics__wt_thr__2,5.5220529824
omics__bw_ac__1,5.4522006554
omics__bw_ac__2,5.4893645283
omics__bw_fum__1,5.4257046122
omics__bw_fum__2,5.3498281184
omics__bw_glc__1,5.5747409992
omics__bw_glc__2,5.6532846644
omics__bw_pyr__1,5.7170749088
omics__bw_pyr__2,5.952459449
ompr__wt_nacl__1,5.3138850444
ompr__wt_nacl__2,5.4016725632
ompr__bw_delompr_nacl__1,5.5867721143
ompr__bw_delompr_nacl__2,5.3669037621
minspan__wt_ade__1,5.5184564848
minspan__wt_glc__1,5.494561029
minspan__wt_glc__2,5.6259029868
minspan__wt_glc__3,5.7092322317
minspan__wt_glc__4,5.6010927785
minspan__wt_glc_anaero__1,6.0210227842
minspan__wt_glc_anaero__2,6.4823969686
minspan__wt_trp__1,5.6769657211
minspan__bw_delcra_glc__1,5.0926837531
minspan__bw_delcra_glc__2,5.0961089775
minspan__bw_delcra_trp__1,5.7410508577
minspan__bw_delmntr__1,5.5280013118
minspan__bw_delnac_ade__1,5.0057093866
minspan__bw_delnac_glc__1,5.4403880372
cra_crp__wt_ac__1,5.6205628798
cra_crp__wt_ac__2,5.5392656489
cra_crp__wt_fru__1,5.7268467096
cra_crp__wt_fru__2,5.5471021027
cra_crp__delcra_ac__1,4.9651841353
cra_crp__delcra_ac__2,5.0122342599
cra_crp__delcra_fru__1,5.4310414709
cra_crp__delcra_fru__2,5.3567970482
cra_crp__delcra_glc__1,5.2624342
cra_crp__delcra_glc__2,5.4400568376
rpoB__wt_031__1,5.1576435804
rpoB__wt_044__1,5.3858508529
rpoB__wt_lb__1,5.6012922692
rpoB__wt_lb__2,5.3954973852
rpoB__rpoBE546V_031__1,5.0594651472
rpoB__rpoBE546V_044__1,4.9199460682
rpoB__rpoBE546V_lb__1,5.8224314926
rpoB__rpoBE546V_lb__2,5.7867041024
rpoB__rpoBE546V_glc__1,5.5822851542
rpoB__rpoBE672K_glc__1,5.4039354049
rpoB__rpoBE672K_glc__2,5.4763466075
rpoB__rpoBE672K_lb__1,6.0183115344
rpoB__rpoBE672K_lb__2,6.0503514498
crp__wt_fru__1,5.5602351887
crp__wt_glyc__1,5.4672387604
crp__wt_glyc__2,5.5335181006
crp__delar1_glyc__1,5.0458592751
crp__delar1_glyc__2,5.5530650183
crp__delar1ar2_glyc__1,5.6663810628
crp__delar1ar2_glyc__2,5.7289947642
crp__delar1ar2_glyc__3,5.6426240728
crp__delar2_glyc__1,5.6222117996000005
crp__delar2_glyc__2,5.5078121788
crp__delar2_glyc__3,5.5696738137
crp__delcrp_fru__1,5.7633865492
crp__delcrp_fru__2,5.6686713363
crp__delcrp_fru__3,5.8236299562
crp__delcrp_glc__1,5.927165342
crp__delcrp_glc__2,5.827968921
crp__delcrp_glc__3,5.8214351895
crp__delcrp_glyc__1,5.8887375254
crp__delcrp_glyc__2,5.9391533312
crp__delcrp_glyc__3,5.7287923770999996
glu__glu_ale3__1,4.3230870771
glu__glu_ale4__1,5.006229221
glu__glu_ale5__1,5.0683859753
glu__glu_ale6__1,5.2727492371
glu__glu_ale8__1,4.0030922532
glu__glu_ale9__1,4.9746070476
glu__glu_ale10__1,4.427700499
42c__wt_42c__1,5.52084233
42c__42c_ale1__1,5.2473314832
42c__42c_ale2__1,5.0910505125
42c__42c_ale3__1,5.0468626169
42c__42c_ale4__1,4.8956475856
42c__42c_ale5__1,5.3425563434
42c__42c_ale6__1,5.2831105734
42c__42c_ale8__1,4.5557103511
42c__42c_ale9__1,4.3028841574
42c__42c_ale10__1,5.0131116833
ssw__wt_ac__1,5.4719689209
ssw__wt_glc__1,5.0662428084
ssw__wt_glyc__1,6.0519337147
ssw__wt_xyl__1,4.9111777833
ssw__glc_ale1__1,6.1639777816
ssw__glc_ale2__1,5.1294968317
ssw__glc_ale3__1,5.8702355654
ssw__glyc_ale1__1,5.1143738855
ssw__glyc_ale2__1,5.3127980589
ssw__xyl_ale1__1,5.5806741785
ssw__xyl_ale2__1,5.874670042
ssw__xyl_ale3__1,5.6348973065
ssw__glc_ac_ac2__1,4.7854125061
ssw__glc_ac_glc1__1,5.4353261853
ssw__glc_ac_glc2__1,5.2388563231
ssw__glc_glyc_glc__1,5.4711629227
ssw__glc_glyc_glyc__1,5.0874088976
ssw__glc_xyl_glc__1,5.7561791962
ssw__glc_xyl_xyl__1,5.0336605603
pgi__glu4_delpgi__1,4.8384315525
pgi__pgi_ale1__1,5.6360607425
pgi__pgi_ale2__1,5.7606415637
pgi__pgi_ale3__1,5.6582399719000005
pgi__pgi_ale5__1,5.5267505871000004
pgi__pgi_ale6__1,5.3966939984
pgi__pgi_ale7__1,5.3831404659
pgi__pgi_ale8__1,5.1507838475
ica__wt_glc__1,5.6888176757
ica__wt_glc__2,5.4731434768
ica__wt_glc__3,5.3087395774
ica__wt_glc__4,5.4831195798
ica__arg_sbt__1,4.8455100948
ica__arg_sbt__2,4.9309341544
ica__cytd_rib__1,5.5237013621
ica__cytd_rib__2,5.5855440379
ica__gth__1,4.9680257486
ica__gth__2,4.5793241465
ica__leu_glcr__1,4.4425946711
ica__leu_glcr__2,4.7145986198
ica__met_glc__1,5.1595812425
ica__met_glc__2,5.3914983858
ica__no3_anaero__1,5.3756960831
ica__no3_anaero__2,5.5422846468
ica__phe_acgam__1,5.4354340104
ica__phe_acgam__2,5.4752699586
ica__thm_gal__1,5.4201989899
ica__thm_gal__2,5.6190973189
ica__tyr_glcn__1,5.3476645505
ica__tyr_glcn__2,5.4685095324
ica__ura_pyr__1,5.3097526402
ica__ura_pyr__2,5.4340826855
ica__wt_glc__5,5.5329815713
ica__wt_glc__6,5.6164380012
ica__bw_delpurR_cytd__1,5.3912495563
ica__bw_delpurR_cytd__2,5.1425750429
ica__ade_glc__1,5.965541696
ica__ade_glc__2,5.9286161955
ytf__wt_glc__1,5.4908779246
ytf__wt_glc__2,5.3924664655
ytf__delyafC__1,5.576126113
ytf__delyafC__2,5.7713169487
ytf__delyeiE__1,5.9167562646
ytf__delyeiE__2,5.8001645606
ytf__delyiaJ__1,5.7180318127
ytf__delyiaJ__2,5.6058514272
ytf__delyieP__1,5.5871319617
ytf__delyieP__2,5.4280873282
ytf__wt_ph5__1,5.6998710018
ytf__wt_ph5__2,5.8539783143
ytf__wt_ph8__1,5.6018901213
ytf__wt_ph8__2,5.3459524305
ytf__delybaO__1,5.5936159519
ytf__delybaO__2,5.5457287509
ytf__delybaQ__1,5.6717596666
ytf__delybaQ__2,5.8622007941
ytf__delybiH__1,5.0868342028
ytf__delybiH__2,5.2692808062
ytf__delydcI_ph5__1,5.6619781199
ytf__delydcI_ph5__2,5.8994590629
ytf__delydcI_ph8__1,5.2897331974
ytf__delydcI_ph8__2,5.1976733267
ytf__delyddM__1,5.6389592037
ytf__delyddM__2,5.3650949989
ytf__delyheO__1,5.5155423685
ytf__delyheO__2,5.4981605381
fps__bw_glc__1,5.2980375337
fps__bw_glc__2,5.3014540137
fps__fps_thrA_ale1__1,5.3134746327
fps__fps_thrA_ale1__2,5.2004912747
fps__fps_thrA_ale2__1,5.0608399246
fps__fps_thrA_ale2__2,5.0880917491
fps__fps_serB_ale1__1,5.5150574746
fps__fps_serB_ale1__2,5.5149050602
fps__fps_serB_ale4__1,5.5955769113
fps__fps_serB_ale4__2,5.6558680646
fps__fps_ptsI_ale1__1,5.386824556
fps__fps_ptsI_ale1__2,5.2465271267
fps__fps_ptsI_ale3__1,5.2642173206
fps__fps_ptsI_ale3__2,5.2357210307
pal__lyx_ale2_f6__1,5.4931366968
pal__lyx_ale2__1,5.0086360388
pal__lyx_ale2__2,5.2358772223
pal__lyx_ale4__1,5.0086360388
pal__lyx_ale4__2,5.2358772223
pal__5drib_ale10_f18__1,5.9980964283
pal__5drib_ale10_f18__2,5.9882974201
pal__5drib_ale10__1,5.8230156397
pal__arab_ale14_f9__1,5.1528400935
pal__arab_ale14_f9__2,5.1418984343
pal__arab_ale14__1,5.843554357
pal__arab_ale14__2,6.0697082693
