,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,14.111766666666668,0.2405461771330684,3.0,0.0,14.225,1.0,14.2748,2.0,13.8355,,,,,,,,,,
1,LB__LBtran,12.486033333333333,0.4788927785353768,3.0,3.0,12.8127,4.0,12.7091,5.0,11.9363,,,,,,,,,,
2,LB__LBstat,13.033933333333332,0.5912009162148966,3.0,6.0,13.4703,7.0,13.2704,8.0,12.3611,,,,,,,,,,
3,LB__LBGexp,12.994266666666668,0.8936458881085586,3.0,9.0,11.9674,10.0,13.5958,11.0,13.4196,,,,,,,,,,
4,LB__LBGtran,11.730450000000001,0.7206125207072105,2.0,12.0,11.2209,13.0,12.24,,,,,,,,,,,,
5,LB__LBGstat,12.337166666666667,0.9654658064029682,3.0,14.0,12.9758,15.0,12.8092,16.0,11.2265,,,,,,,,,,
6,Life Cycle__S0,12.8897,0.48761235628314425,3.0,17.0,12.8112,18.0,13.4118,19.0,12.4461,,,,,,,,,,
7,Life Cycle__S1,13.240899999999998,0.6127762315886603,3.0,20.0,12.746,21.0,13.0504,22.0,13.9263,,,,,,,,,,
8,Life Cycle__S2,13.428866666666666,0.8083389779871641,3.0,23.0,14.2119,24.0,13.4773,25.0,12.5974,,,,,,,,,,
9,Life Cycle__S3,13.67625,0.2054145199346919,2.0,26.0,13.531,27.0,13.8215,,,,,,,,,,,,
10,Life Cycle__S4,13.287866666666666,0.7482831304615477,3.0,28.0,14.1397,29.0,12.9873,30.0,12.7366,,,,,,,,,,
11,Life Cycle__S5,13.123033333333334,0.49360494662567256,3.0,31.0,12.8512,32.0,12.8251,33.0,13.6928,,,,,,,,,,
12,Life Cycle__S6,10.7071375,1.759324289068716,8.0,34.0,11.3237,35.0,8.4599,36.0,12.5235,37.0,11.8248,38.0,8.0706,39.0,9.4894,40.0,11.9736,41.0,11.9916
13,Life Cycle__S7,11.044433333333336,0.2415961575301503,3.0,42.0,10.769400000000001,43.0,11.2224,44.0,11.1415,,,,,,,,,,
14,Life Cycle__S8,10.776,0.6957930726875627,2.0,45.0,11.268,46.0,10.284,,,,,,,,,,,,
15,Life Cycle__G135,12.390550000000001,1.2205370150061001,2.0,47.0,13.2536,48.0,11.5275,,,,,,,,,,,,
16,Life Cycle__G150,13.143166666666668,0.23293424680225416,3.0,49.0,12.8879,50.0,13.3442,51.0,13.1974,,,,,,,,,,
17,Life Cycle__G180,12.156799999999999,1.2861613390239965,3.0,52.0,12.9623,53.0,12.8346,54.0,10.6735,,,,,,,,,,
18,Stress Time Course__C30,11.5945,0.6344162040805715,2.0,55.0,12.0431,56.0,11.1459,,,,,,,,,,,,
19,Stress Time Course__C90,12.95295,0.4335271675454718,2.0,57.0,13.2595,58.0,12.6464,,,,,,,,,,,,
20,Biofilm__BI,12.8854,0.6198498043881274,2.0,59.0,12.4471,60.0,13.3237,,,,,,,,,,,,
21,Biofilm__BC,13.5224,1.0960442600552225,4.0,61.0,14.2332,62.0,13.3644,63.0,14.4545,64.0,12.0375,,,,,,,,
22,Biofilm__Sw,13.32765,0.31614744186850463,2.0,65.0,13.1041,66.0,13.5512,,,,,,,,,,,,
23,Life Cycle__BT,10.8574,1.063064334835855,2.0,67.0,11.6091,68.0,10.1057,,,,,,,,,,,,
24,Life Cycle__B36,13.4184,0.6986214998123086,2.0,69.0,12.9244,70.0,13.9124,,,,,,,,,,,,
25,Life Cycle__B60,15.1277,0.022061731573020365,2.0,71.0,15.1121,72.0,15.1433,,,,,,,,,,,,
26,M9__M9exp,13.356633333333333,0.1520820940588777,3.0,73.0,13.5322,74.0,13.2655,75.0,13.2722,,,,,,,,,,
27,M9__M9tran,11.960366666666667,1.0466825704736524,3.0,76.0,11.1159,77.0,11.6338,78.0,13.1314,,,,,,,,,,
28,M9__M9stat,11.624,0.26840357672728526,3.0,79.0,11.443200000000001,80.0,11.9324,81.0,11.4964,,,,,,,,,,
29,Supplement__M+G,12.491433333333333,0.9381500750590674,3.0,82.0,11.5535,83.0,13.4298,84.0,12.491,,,,,,,,,,
30,Supplement__Glu,13.339633333333333,0.12277936851659281,3.0,85.0,13.2071,86.0,13.3623,87.0,13.4495,,,,,,,,,,
31,Supplement__Fru,13.322666666666668,0.43749416377059613,3.0,88.0,13.4771,89.0,13.662,90.0,12.8289,,,,,,,,,,
32,Supplement__Mal,12.553866666666666,0.24604211699083742,3.0,91.0,12.287,92.0,12.7717,93.0,12.6029,,,,,,,,,,
33,Supplement__G+S,12.9128,0.15117942981768448,2.0,94.0,13.0197,95.0,12.8059,,,,,,,,,,,,
34,Supplement__Pyr,12.698099999999998,0.9195091734180799,3.0,96.0,12.7733,97.0,13.5777,98.0,11.7433,,,,,,,,,,
35,Supplement__Gly,11.805366666666666,0.8861973275367817,3.0,99.0,11.9959,100.0,12.5808,101.0,10.8394,,,,,,,,,,
36,Supplement__Glucon,11.130766666666666,0.5400860703011451,3.0,102.0,11.6652,103.0,11.1419,104.0,10.5852,,,,,,,,,,
37,Stressors__aero,13.168999999999999,0.9183228408354005,3.0,105.0,13.8992,106.0,12.138,107.0,13.4698,,,,,,,,,,
38,Stressors__nit,13.641799999999998,0.7307045709450573,3.0,108.0,13.8105,109.0,14.2734,110.0,12.8415,,,,,,,,,,
39,Stressors__ferm,13.782566666666668,0.15977040819041968,3.0,111.0,13.6554,112.0,13.7304,113.0,13.9619,,,,,,,,,,
