,PA4724.1
SRX7442752,0.304493407
SRX7442753,-0.304493407
SRX7442754,0.027151738
SRX7442755,0.274683023
SRX7442756,-0.21406944300000003
SRX7442757,-0.22551822800000002
SRX7442758,-0.45044833900000003
SRX7442759,-0.010899945000000001
SRX7442761,-0.5027477840000001
SRX7874204,-0.21308522
SRX7874205,0.21308522
SRX7874206,0.48777893800000005
SRX7874207,0.822107325
SRX8639787,-0.086355781
SRX8639788,0.086355781
SRX8639789,-0.813180502
SRX8639790,-0.546402187
SRX8639791,0.940502123
SRX8639792,0.936703696
SRX8639793,-2.391340717
SRX8639794,-2.088032611
SRX8639795,-2.361617791
SRX8639796,-2.168797522
SRX8639797,1.152117528
SRX8639798,0.027247103
SRX8639800,0.41556549600000003
SRX2940624,0.37495867800000005
SRX2940626,-1.359315709
SRX2940627,-0.154970727
SRX2940628,0.28950080300000003
SRX2940629,-0.134530077
ERX2195929,-0.138735583
ERX2195930,0.138735583
ERX2195931,-0.9161947460000001
ERX2195932,-0.550855031
ERX2195933,-1.024486496
ERX2195934,-1.067922289
SRX4579961,0.317093493
SRX4579962,-0.341814593
SRX4579963,0.0247211
SRX4579964,1.076022368
SRX4579965,1.220152269
SRX4579966,1.483148696
SRX540108,-0.353023913
SRX540109,0.353023913
SRX540110,0.6218327680000001
SRX540111,0.7020295830000001
SRX540112,-0.728426719
SRX540113,-0.067077835
SRX540114,0.525263059
SRX540115,1.041913234
SRX1737662,0.5871850710000001
SRX1737664,-0.049037331
SRX1737665,-0.378434074
SRX1737667,0.32576716
SRX1737668,-0.081492406
SRX1737670,-0.244274753
SRX6976948,0.08067207300000001
SRX6976949,0.062245309000000006
SRX6976950,-0.142917382
SRX6976951,0.312071437
SRX6976952,0.096707993
SRX6976953,-0.143458579
SRX5630349,-0.055245997000000005
SRX5630350,0.055245997000000005
SRX5630351,0.040241037
SRX5630352,0.45239744600000004
SRX4342817,0.508249348
SRX4342818,-0.20081837200000002
SRX4342819,0.439258276
SRX4342820,-0.437040246
SRX4342821,0.12960927
SRX4342822,1.5079672020000001
SRX1411278,-0.24440641000000002
SRX1411287,0.011443801
SRX1411289,-0.432607198
SRX1411279,0.37489864100000003
SRX1411280,-0.13049223100000001
SRX1411281,-0.354456227
SRX1411282,-0.23757519900000001
SRX1411283,0.048501867000000004
SRX1411284,-0.208339992
SRX1411285,-0.556635898
SRX1411286,0.33413415900000004
SRX1411288,-0.040900415
SRX2662717,-0.020001776000000002
SRX2662718,-0.996027604
SRX2662721,0.032885233
SRX2662722,-0.032885233
ERX2300159,0.370407627
ERX2300160,-0.370407627
ERX2300161,0.864487144
ERX2300162,0.155710638
ERX2300163,1.420909548
ERX2300164,1.029469008
ERX2300165,-0.28377191500000004
ERX2300166,0.6202858250000001
ERX2300167,0.203167265
ERX2300168,0.7706483430000001
ERX2300169,0.8089512940000001
ERX2300170,0.7115671760000001
SRX6747256,-0.031537582
SRX6747257,0.023006781
SRX6747258,-0.44310664800000005
SRX6747259,0.41518973200000003
SRX6747260,0.036447716000000005
SRX6747265,0.21424267800000002
SRX6747266,-0.014040783000000001
SRX6747268,0.59929407
SRX6747269,0.31304859100000004
ERX2456848,-0.030138395000000002
ERX2456849,-0.135162724
ERX2456850,-0.12163649700000001
ERX2456851,0.141105543
ERX2456852,0.41977288700000004
ERX2456853,0.6633513600000001
ERX2456854,-0.24194848500000002
ERX2456855,-0.20261595400000001
ERX2456856,-0.26701635
ERX2456857,0.237440634
ERX2456858,0.190925051
ERX2456859,0.283215104
SRX1156127,-0.083184277
SRX1156135,0.083184277
SRX1156136,0.019232720000000002
SRX1156137,-0.375681351
SRX1156138,-0.07751769800000001
SRX1156140,-0.404885995
ERX3558798,0.17632973200000002
ERX3558799,-0.423625283
ERX3558800,0.035192597
ERX3558801,-0.443728493
ERX3558802,0.9581158460000001
ERX3558803,-0.22893105600000002
ERX3558804,-0.23266101900000002
ERX3558805,-0.49652377100000006
ERX3593017,-0.877319664
ERX3593018,-1.394058993
ERX3593020,0.79260739
ERX3593021,-0.394434308
ERX3593022,-0.398173082
SRX2520351,0.48519872000000003
SRX2520352,0.263780069
SRX2520353,-0.064699403
SRX2520354,0.43539725300000004
SRX2520355,-0.089873665
SRX2520356,-0.5896349550000001
SRX2520357,-0.069470168
SRX2520358,-0.488190818
SRX2520359,-0.015951671
SRX2520360,-0.435600543
SRX3169722,-0.10477982400000001
SRX3169723,-0.9706581580000001
