,Value,list
TF,GlpR,
reg_genes,0,[]
comp_genes,9,['PA3580' 'PA3579' 'PA2170' 'glpR' 'PA2338' 'glpT']
both_genes,0,['glpF' 'glpK' 'glpD']
reg_genes2,3,
comp_genes2,0,
both_genes2,0,
