,PSPTOB0020
SRX1828913,0.27794432620000004
SRX1828914,-0.6555305356000001
SRX1828915,0.010134768
SRX1828916,-0.7545046001
SRX1828917,-0.2880790942
SRX1828918,-1.1830647516
SRX3983989,2.2007283418
SRX3983990,0.2001234955
SRX3983993,0.5715245135
SRX3983994,0.428675254
SRX3983995,0.9819057151
SRX3983996,0.8558603303000001
SRX3983997,0.6602520804
SRX3983998,0.8605316193
SRX3983999,1.5586596579
SRX3984000,1.9539835195
SRX3984001,0.6440987105
SRX3984002,0.7911081553
SRX3984003,1.1253504193000001
SRX3984004,0.6176171293
SRX3984005,2.1486047673
SRX3984006,1.1738873703000001
SRX3984007,0.2012977451
SRX3984008,1.4292189882000002
SRX3984009,0.7618156152000001
SRX3984010,2.2839510759
SRX3984011,1.219501926
SRX3984012,0.5972623429
SRX3984013,1.1383090219
SRX3984014,0.5742579035
SRX3984015,0.5388300391
SRX3984016,0.6020189536
SRX3984017,2.2112282758
SRX3984019,0.376820437
SRX3984020,1.6097181558
SRX3984021,1.563875433
SRX3984022,1.9836669344
SRX3984023,0.0426473473
SRX3984024,1.3220240475
SRX3984025,1.8931465383
SRX3984026,2.1330206211
SRX3984027,1.7875046556
SRX3984028,1.4603076585
SRX3984029,1.7915828326
SRX3984031,0.9826810552
SRX3984032,1.1030922361
SRX3984034,0.09190170830000001
SRX3984035,-0.6183992478
SRX3984036,1.8323660643
SRX3984037,1.3865834103
SRX3984038,2.1567443751
SRX3984039,1.8180996164
SRX3984040,1.8337789297
SRX3984041,1.8178809848
SRX3984042,0.5999243037
SRX3984043,-0.2795147381
SRX3984045,0.8728784279
SRX3984046,0.0364412869
SRX3984047,1.5350119749
SRX3984048,0.9385639640000001
SRX3984049,0.7822403491000001
SRX3984050,0.45119154180000004
SRX3984051,1.8506728939000001
SRX3984052,1.109230334
SRX3984056,0.9869122873
SRX3984057,1.2074344023
SRX3984058,1.096200558
SRX3984059,0.7137698127000001
SRX3984061,0.47340253590000003
SRX3984062,0.8159291674
SRX3984063,0.9796586281
SRX3984064,0.9746644059
SRX3984065,1.0380118188
SRX3984066,0.7385934855
SRX3984067,1.0197952963
SRX3984068,0.8516476994000001
SRX3984069,0.5416442725
SRX3984070,0.9738919288000001
SRX3984071,0.8572446058000001
SRX3984073,1.571729574
SRX3984074,1.839931562
SRX3984077,0.10904430180000001
SRX3984078,0.23326835950000002
SRX3984079,1.0106008002
SRX3984080,-0.1709903426
SRX3984082,1.0892250711
SRX3984084,0.8347416096
SRX6997963,-0.1103038779
SRX6997964,0.0175926031
SRX6997965,-0.0619803359
SRX6997967,-0.0716067073
SRX6997968,0.1767603574
SRX6997969,-0.1842122411
SRX6997971,0.1819105852
SRX6997972,0.1834205607
SRX6997973,-0.0841823682
SRX3159100,0.1196336667
SRX3159101,-0.014637586000000001
SRX3159102,-0.1182102002
SRX3159103,0.013214119500000001
SRX3159000,-0.1187774786
SRX3159001,0.0896166379
SRX3159002,0.042371413000000004
SRX3159003,-0.30387335390000003
SRX3159004,-0.19734299200000002
SRX3159005,-0.0562818958
SRX3159006,-0.028104764
SRX3159007,0.1100072185
SRX3159008,-0.16533381020000001
SRX3159009,-0.1536432768
SRX3159010,0.012183274400000001
SRX3159012,-0.09472480080000001
SRX3159013,-0.2077027665
SRX3159014,0.12629145760000002
SRX3159015,0.21865278940000002
SRX3159016,0.1890681566
SRX3159017,0.0719053716
SRX3159018,-0.32747249700000003
SRX3159019,-0.15531460360000002
SRX3159020,-0.37747693860000003
SRX3159021,-0.5426679526
SRX3159022,0.0590386358
SRX3159023,0.0524145601
SRX3159024,-0.0309374831
SRX3159025,-0.022599150800000002
SRX3159026,-0.005234893
SRX3159027,-0.045350322000000005
SRX3159028,0.0532625241
SRX3159029,0.16882965360000002
SRX3159030,0.19566890110000001
SRX3159034,-0.14338044390000002
SRX3159036,-0.0066185095000000005
SRX3159037,-0.14094032680000002
SRX3159041,-0.2480170727
SRX3159042,-0.14916949070000002
SRX3159043,-0.19695188030000002
SRX3159045,-0.0874956229
SRX3159047,-0.2995825555
SRX3159048,0.3684775115
SRX3159049,0.1669199368
SRX3159050,0.0934445556
SRX3159051,-0.0427616351
SRX3159052,0.0355270418
SRX3159053,0.2184012239
SRX3159054,0.0574174972
SRX3159055,-0.1596667759
SRX3159056,0.0132066538
SRX3159057,-0.029039889000000003
SRX3159058,-0.123526617
SRX3159060,-0.041555642500000003
SRX3159061,-0.1878580189
SRX3159062,-0.11458417100000001
SRX3159063,0.17796895740000002
SRX3159066,0.29681369690000003
SRX3159069,0.4667826051
SRX3159070,0.4167792999
SRX3159071,-0.120899343
SRX3159073,-0.167373138
SRX3159074,0.0199240651
SRX3159075,0.2214406529
SRX3159076,0.2165795829
SRX3159080,0.10877684
SRX3159082,-0.2343665178
SRX3159083,-0.059094864600000005
SRX3159086,0.2929663172
SRX3159087,0.1216660061
SRX3159088,0.0016081579000000001
SRX3159089,0.163000568
SRX3159090,0.35956707330000004
SRX3159091,0.2251548288
SRX3159092,0.1203392813
SRX3159093,-0.0800015424
SRX3159094,-0.3713438839
SRX3159095,-0.5931280837
SRX3159096,-0.3349165422
SRX3159097,-0.49379143420000005
SRX3159098,-0.2703429154
SRX3159099,0.2090866223
SRX3158988,-0.045558234
SRX3158989,-0.6177644011
SRX3158990,-0.8399135309
SRX3158991,-0.6789635667
SRX3158992,0.09243650140000001
SRX3158996,-0.0468782674
SRX3644656,0.0536436574
SRX3644657,-0.17173655540000002
SRX3644658,0.118092898
SRX3644659,-0.2377519432
SRX3644660,-0.3799131505
SRX3644661,-0.0192508029
SRX3644662,-0.342484461
SRX3644663,-0.36960594290000004
SRX3644664,0.1346069369
SRX3644665,0.0176230115
SRX3644666,-0.14562715310000002
SRX3644667,0.1799629522
SRX3644668,-0.3508034423
SRX3644669,0.0870117193
SRX3644670,0.29576599070000004
SRX3644671,-0.3420788635
SRX3644672,0.1507706407
