,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A
0,control__wt_glc,0.0,0.04610640608663455,2.0,0.0,0.0326021524,1.0,-0.0326021524,,,,,,,,
1,fur__wt_dpd,0.3541393086,0.40452887471961063,2.0,2.0,0.0680941981,3.0,0.6401844191,,,,,,,,
2,fur__wt_fe,-0.16551717505,0.2296666435265825,2.0,4.0,-0.3279160161,5.0,-0.0031183340000000004,,,,,,,,
3,fur__delfur_dpd,0.15582304505,0.04314236599288375,2.0,6.0,0.1253167855,7.0,0.1863293046,,,,,,,,
4,fur__delfur_fe2,-0.10338984115000001,0.21638708625201764,2.0,8.0,0.0496189349,9.0,-0.2563986172,,,,,,,,
5,acid__wt_ph5,-0.4643815646,0.30360232091079853,2.0,10.0,-0.24970230470000002,11.0,-0.6790608245,,,,,,,,
6,acid__delgadx_ph5,-0.4148773492,,1.0,12.0,-0.4148773492,,,,,,,,,,
7,acid__delgadw_ph5,-0.34529951140000004,0.00958107711629016,2.0,13.0,-0.3385246668,14.0,-0.35207435600000003,,,,,,,,
8,acid__delgade_ph5,-0.41628069665,0.08025767544580814,2.0,15.0,-0.3595299501,16.0,-0.4730314432,,,,,,,,
9,oxidative__wt_pq,-1.1018658115,0.0030692422385742383,2.0,17.0,-1.1040360935,18.0,-1.0996955295,,,,,,,,
10,oxidative__deloxyr_pq,-0.44366724455,0.11855998539474182,2.0,19.0,-0.5275018142,20.0,-0.35983267490000004,,,,,,,,
11,oxidative__delsoxr_pq,-0.74776724375,0.003182689531309023,2.0,21.0,-0.7455167424,22.0,-0.7500177451000001,,,,,,,,
12,oxidative__delsoxs_pq,-0.92745233885,0.29567202919362623,2.0,23.0,-0.7183806420000001,24.0,-1.1365240357,,,,,,,,
13,nac_ntrc__wt_csn,0.26972791795,0.26666292838203554,2.0,25.0,0.08116875300000001,26.0,0.45828708290000003,,,,,,,,
14,nac_ntrc__wt_cytd,-0.33325467695,0.23109702013576,2.0,27.0,-0.1698444069,28.0,-0.496664947,,,,,,,,
15,nac_ntrc__wt_gln,-0.1426719314,0.06676491409229629,2.0,29.0,-0.1898818549,30.0,-0.0954620079,,,,,,,,
16,nac_ntrc__bw_delnac_csn,0.8361701138500001,0.5779130884083429,2.0,31.0,1.2448163776,32.0,0.4275238501,,,,,,,,
17,nac_ntrc__bw_delnac_cytd,-0.45012207725,0.14625306827982018,2.0,33.0,-0.5535386136,34.0,-0.3467055409,,,,,,,,
18,nac_ntrc__bw_delnac_gln,0.0872974204,0.001324576181306486,2.0,35.0,0.0882340372,36.0,0.08636080360000001,,,,,,,,
19,nac_ntrc__bw_delnac_nh4,-0.5163247131500001,0.10717122910748533,2.0,37.0,-0.592106216,38.0,-0.44054321030000004,,,,,,,,
20,misc__wt_no_te,-1.5683859946,0.3444699214894674,2.0,39.0,-1.811963012,40.0,-1.3248089772,,,,,,,,
21,misc__bw_delcbl,-0.7657724020000001,0.1778873696967355,2.0,41.0,-0.8915577674,42.0,-0.6399870366,,,,,,,,
22,misc__bw_delfabr,-0.66314121275,0.02399487616499583,2.0,43.0,-0.6801081524,44.0,-0.6461742731,,,,,,,,
23,misc__bw_delfadr,-0.8195627379000001,0.0017203032588073517,2.0,45.0,-0.8183462998000001,46.0,-0.820779176,,,,,,,,
24,misc__nitr_031,-1.0158760786,,1.0,47.0,-1.0158760786,,,,,,,,,,
25,omics__wt_glu,-0.99067670945,0.07245216806439345,2.0,48.0,-1.0419081288,49.0,-0.9394452901,,,,,,,,
26,omics__wt_gly,-1.114856571,0.2562028930001253,2.0,50.0,-0.933693768,51.0,-1.2960193740000001,,,,,,,,
27,omics__wt_thr,-1.6989561326,0.3937209609740008,2.0,52.0,-1.4205533712,53.0,-1.977358894,,,,,,,,
28,omics__bw_ac,1.5202444221500002,0.4757167294952815,2.0,54.0,1.8566269475000001,55.0,1.1838618968,,,,,,,,
29,omics__bw_fum,0.80363243585,0.16962588924508804,2.0,56.0,0.6836888193,57.0,0.9235760524000001,,,,,,,,
30,omics__bw_glc,-0.1020969713,0.24612541674110452,2.0,58.0,0.0719399799,59.0,-0.2761339225,,,,,,,,
31,omics__bw_pyr,3.5817073702999997,1.0738684621660732,2.0,60.0,4.341047042,61.0,2.8223676986,,,,,,,,
32,ompr__wt_nacl,-0.8167156880499999,0.5912425732199351,2.0,62.0,-0.3986440552,63.0,-1.2347873209,,,,,,,,
33,ompr__bw_delompr_nacl,-0.72068977665,0.02053374177183782,2.0,64.0,-0.7352093247,65.0,-0.7061702286,,,,,,,,
34,minspan__wt_ade,-0.0474436631,,1.0,66.0,-0.0474436631,,,,,,,,,,
35,minspan__wt_glc,-0.4696555407,0.6846090146756515,3.0,67.0,-1.0222642179,68.0,-0.6828991981,69.0,0.29619679390000003,,,,,,
36,minspan__wt_glc_anaero,-0.6761262592499999,0.5191427317865802,2.0,70.0,-1.0432156053,71.0,-0.3090369132,,,,,,,,
37,minspan__wt_trp,-2.212402168,,1.0,72.0,-2.212402168,,,,,,,,,,
38,minspan__bw_delcra_glc,-3.8764990599,,1.0,73.0,-3.8764990599,,,,,,,,,,
39,minspan__bw_delcra_trp,-2.1644575373,,1.0,74.0,-2.1644575373,,,,,,,,,,
40,minspan__bw_delmntr,-2.4627844956000002,,1.0,75.0,-2.4627844956000002,,,,,,,,,,
41,minspan__bw_delnac_ade,-0.34918726,,1.0,76.0,-0.34918726,,,,,,,,,,
42,minspan__bw_delnac_glc,0.5401290593,,1.0,77.0,0.5401290593,,,,,,,,,,
43,cra_crp__wt_ac,0.007430956750000002,0.1089074354806443,2.0,78.0,-0.0695782294,79.0,0.0844401429,,,,,,,,
44,cra_crp__wt_fru,-0.6415378647500001,0.013102471644315555,2.0,80.0,-0.6508027113,81.0,-0.6322730182,,,,,,,,
45,cra_crp__delcra_ac,0.9530865612,0.00990033752505214,2.0,82.0,0.9460859654,83.0,0.960087157,,,,,,,,
46,cra_crp__delcra_fru,-0.45493882119999995,0.13686517167549003,2.0,84.0,-0.3581605302,85.0,-0.5517171122,,,,,,,,
47,cra_crp__delcra_glc,-0.6357835903,0.011528131700733095,2.0,86.0,-0.6276319702000001,87.0,-0.6439352104,,,,,,,,
48,rpoB__wt_031,-0.4022525286,,1.0,88.0,-0.4022525286,,,,,,,,,,
49,rpoB__wt_044,-0.2232066117,,1.0,89.0,-0.2232066117,,,,,,,,,,
50,rpoB__wt_lb,-0.40303457119999997,0.516871277470579,2.0,90.0,-0.037551385900000005,91.0,-0.7685177565,,,,,,,,
