,Value,list
TF,TagR1/Sfa2,
reg_genes,38,"['PA1656' 'PA1667' 'stp1' 'PA1668' 'PA1662' 'PA1669' 'PA1666' 'PA1665'
 'sfa2' 'stk1']"
comp_genes,135,"['PA4487' 'PA2450' 'PA1068' 'PA3486' 'PA3367' 'PA3730' 'PA0096' 'PA4677'
 'PA0261' 'PA3483' 'PA0099' 'PA3661' 'PA4586' 'PA0277' 'PA5183a' 'PA3906'
 'PA3291' 'PA3907' 'PA2539' 'PA0855' 'PA0262' 'PA1511' 'PA0260' 'PA2205'
 'PA4323' 'PA1069' 'PA2702' 'PA0092' 'PA2703' 'PA4489' 'PA2729' 'PA2685'
 'PA2726' 'PA4490' 'PA3850' 'PA2684' 'PA3905' 'PA4319' 'PA2538' 'PA2793'
 'PA4488' 'PA3485' 'PA2581' 'PA3727' 'PA3728' 'PA1845' 'PA3990' 'PA0097'
 'PA0126' 'PA0045' 'PA0563' 'PA2683' 'PA0100' 'PA3731' 'PA4317' 'PA4320'
 'PA5114' 'PA0098' 'PA3729' 'PA2792' 'PA3484' 'PA0041' 'PA1396' 'PA4321'
 'PA1395' 'PA0040' 'PA2537' 'PA0101' 'PA2376' 'PA2773' 'PA0094' 'PA0095'
 'PA2137' 'PA1844' 'PA3908' 'PA5033' 'PA0007' 'PA2774' 'PA2791' 'PA0047'
 'PA5136' 'PA0466' 'PA2775' 'PA4491' 'PA1791' 'PA3021' 'PA2560' 'PA2725'
 'PA2462' 'PA1639' 'PA5441' 'PA3716' 'PA2464' 'PA4322' 'PA0046' 'PA1451'
 'PA3965' 'PA3715' 'PA2540' 'PA4318' 'PA2503' 'PA5113' 'PA0989' 'PA2536'
 'PA3292' 'PA0093' 'PA0050']"
both_genes,28,"['PA1659' 'clpV1' 'PA0070' 'fha1' 'PA0073' 'pppA' 'PA1661' 'tagR2'
 'PA0078' 'icmF1' 'hcp1' 'PA0079' 'PA0072' 'PA0087' 'PA1657' 'vgrG1'
 'PA0076' 'PA0088' 'PA1660' 'ppkA' 'PA0082' 'PA1664' 'PA0080' 'PA0083'
 'PA0084' 'PA0086' 'PA1658' 'PA0089']"
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
