k,name,in_iM,gene_weight,regulator,function,category
12,Zinc - Intermediate,True,0.3924337824784129,,,
9,UC-5,False,0.3575750934072288,,,
7,Zinc - Steady,False,-0.0572184034017846,,,
11,Chromium,False,-0.01187554648146033,,,
8,Zinc - Fast,False,0.009373230400669856,,,
6,Iron,False,0.006407692171633244,,,
4,UC-4,False,-0.004481305344961582,,,
1,UC-2,False,-0.004330581383110257,,,
5,Lead,False,-0.002952567138709128,,,
13,UC-6,False,-0.0026278326776809986,,,
10,Copper,False,0.0018835742492228746,,,
2,UC-3,False,-0.0010924347548279911,,,
14,UC-7,False,0.0009068090829532591,,,
3,Cadmium,False,0.00026967540059558815,,,
0,UC-1,False,2.1231871133409185e-06,,,
