,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X
0,aat__00m_00s,-1.850371707708594e-17,0.2964785583131408,3.0,0.0,-0.27366837180000003,6.0,-0.041291478300000004,12.0,0.3149598501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,0.07944941723333333,0.29621169524286983,3.0,1.0,-0.1403295149,7.0,-0.0376287006,13.0,0.41630646720000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,-0.165871672,0.058996562629563425,3.0,2.0,-0.1338846656,8.0,-0.2339537341,14.0,-0.1297766163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-0.12821147060000002,0.24409182065041193,3.0,3.0,0.146957248,9.0,-0.21295220080000002,15.0,-0.318639459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-0.2306993543,0.22898944198867405,3.0,4.0,-0.3505988806,10.0,-0.37484330060000004,16.0,0.0333441183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,-0.23174466393333334,0.1862551443391022,3.0,5.0,-0.44644119400000004,11.0,-0.1134406344,17.0,-0.1353521634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,-1.3316784121,0.15384156154952958,2.0,18.0,-1.4404608235,71.0,-1.2228960007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,0.8373616238,0.2008446360416269,3.0,19.0,0.9836527074,70.0,0.6083707838,205.0,0.9200613802000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-0.385992533775,0.8159719637372178,8.0,20.0,-0.4187025615,32.0,0.28116411210000003,55.0,0.27491760660000003,67.0,-0.5338801303,126.0,0.0618685621,147.0,0.0542074357,203.0,-0.6007060922,210.0,-2.2068092027,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,0.06400933526666668,0.05654413493809524,3.0,21.0,0.0046692311,34.0,0.1172654685,61.0,0.0700933062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,0.7301996197125,0.41965903518132525,8.0,22.0,0.6894499656,104.0,1.5482097492,111.0,0.2559132881,133.0,1.1068446734,165.0,0.429063735,238.0,0.7620834661,265.0,0.4268177453,270.0,0.623214335,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,-1.1486953539142857,0.8291651094833464,7.0,23.0,-2.9492426867,56.0,-0.9351947836000001,82.0,-1.0210111091,118.0,-0.5852233436000001,134.0,-0.4919179749,137.0,-1.1771040545,227.0,-0.881173525,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,-3.56103841705,1.5730441910058284,4.0,24.0,-2.0283989689,101.0,-2.7737605909000003,139.0,-3.7819534058,149.0,-5.6600407026,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,0.748731754275,0.18217322928801616,4.0,25.0,0.7307715548,123.0,0.49865273120000003,155.0,0.8630453075000001,191.0,0.9024574236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,abx_mega__dmso-6,0.014166609466666674,0.4100227187337664,3.0,26.0,-0.2283062313,59.0,0.487573189,159.0,-0.2167671293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,abx_mega__chl_h2o,-1.0089439066199999,1.5179565405162987,5.0,27.0,0.1543661389,76.0,-0.12311544290000001,146.0,-3.2391313266,162.0,-1.9403442587000002,262.0,0.10350535620000001,,,,,,,,,,,,,,,,,,,,,,,,,,
16,abx_mega__cst_h2o,-0.26431276337500004,0.6531803435869528,4.0,28.0,-1.1842658423,94.0,0.3465658873,186.0,-0.030139535500000002,231.0,-0.189411563,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,abx_mega__tec_h2o,-1.4084752326666665,0.6335325685280465,3.0,29.0,-0.7428153994000001,49.0,-2.0040526615,260.0,-1.4785576371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,abx_mega__str_h2o,-1.3734742011,1.0931425607494696,5.0,30.0,-0.09161099710000001,77.0,-2.3483680066,172.0,-2.5200332415,259.0,-0.44417059210000004,280.0,-1.4631881682,,,,,,,,,,,,,,,,,,,,,,,,,,
19,abx_mega__ctx_h2o,-2.8071769939,1.2971415825828814,4.0,31.0,-1.4037256893,40.0,-2.114963043,138.0,-4.3038897315,192.0,-3.4061295118,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,abx_mega__phos_h2o,-1.3762306114,2.0419081939952197,7.0,33.0,-2.0682745869,39.0,-1.3077542367000001,58.0,-0.051465041,122.0,-5.6600407026,170.0,-0.4875530756,244.0,0.0351505985,261.0,-0.0936772355,,,,,,,,,,,,,,,,,,,,,,
21,abx_mega__polmyx_h2o,-1.1176749174714284,0.6070248241177573,7.0,35.0,-1.1391813145,79.0,-1.7002386937,92.0,-0.7428850551,208.0,-0.8823841776,251.0,-1.1777338054,263.0,-0.1768304423,299.0,-2.0044709337,,,,,,,,,,,,,,,,,,,,,,
22,abx_mega__h2o-8b,-2.8009543723333334,2.4794466939255324,3.0,36.0,-1.241507685,234.0,-5.6600407026,275.0,-1.5013147294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,abx_mega__h2o-6,-0.357079967,0.6032025965709044,3.0,37.0,0.0801612357,214.0,-0.10615986670000001,307.0,-1.04524127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
