k,name,in_iM,gene_weight,regulator,function,category
14,UC-7,False,0.014397812029346825,,,
6,Iron,False,0.013036149395629764,,,
3,Cadmium,False,-0.005337935732677579,,,
5,Lead,False,-0.005039650900289417,,,
10,Copper,False,0.004350747428834439,,,
12,Zinc - Intermediate,False,-0.003326178834134017,,,
1,UC-2,False,-0.0028873719461262226,,,
8,Zinc - Fast,False,-0.0010063745675142855,,,
0,UC-1,False,-0.0009641510905930773,,,
13,UC-6,False,0.0008703666145447643,,,
7,Zinc - Steady,False,0.0004861718044458029,,,
2,UC-3,False,-0.0004705143778119236,,,
9,UC-5,False,0.00032637650126041514,,,
11,Chromium,False,0.0001834023848641664,,,
4,UC-4,False,2.4703134986339137e-05,,,
