k,name,in_iM,gene_weight,regulator,function,category
7,Zinc - Steady,False,0.021015199720859527,,,
6,Iron,False,0.0169670594856143,,,
11,Chromium,False,-0.008688045991584658,,,
5,Lead,False,0.008434786647558213,,,
10,Copper,False,-0.007171313357539475,,,
12,Zinc - Intermediate,False,-0.007144821370132715,,,
3,Cadmium,False,-0.003376068794168532,,,
14,UC-7,False,-0.0024977857037447393,,,
4,UC-4,False,0.0012143598834518346,,,
0,UC-1,False,0.0010468946176115422,,,
13,UC-6,False,0.0007286317535908892,,,
8,Zinc - Fast,False,-0.0006977826640286366,,,
2,UC-3,False,0.0005616879207082093,,,
9,UC-5,False,0.00040140257545547687,,,
1,UC-2,False,-0.0003706992219667882,,,
