,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X
0,Control__wt_glc,5.49441915765,0.2786079954139577,2.0,0.0,5.6914247605,1.0,5.2974135548,,,,,,,,
1,Fur__wt_dpd,4.4937420723,0.10746199587068186,2.0,2.0,4.5697291783,3.0,4.4177549663,,,,,,,,
2,Fur__wt_fe,5.68539642825,0.026272706392132805,2.0,4.0,5.7039740371,5.0,5.6668188193999995,,,,,,,,
3,Fur__delfur_dpd,4.61363851575,0.05883923667113498,2.0,6.0,4.5720328925,7.0,4.655244139,,,,,,,,
4,Fur__delfur_fe2,5.51364564,0.15203570756258733,2.0,8.0,5.4061401602,9.0,5.6211511198,,,,,,,,
5,Acid__wt_ph5,5.3192832076,0.1932293489969427,2.0,10.0,5.1826494246,11.0,5.4559169906000005,,,,,,,,
6,Acid__delgadx_ph5,5.50469781555,0.21611070295998927,2.0,12.0,5.6575111591,13.0,5.351884472,,,,,,,,
7,Acid__delgadw_ph5,5.54071380655,0.08520211296645154,2.0,14.0,5.6009607984,15.0,5.4804668147,,,,,,,,
8,Acid__delgade_ph5,5.169981238649999,0.17617012050282682,2.0,16.0,5.0454101518,17.0,5.2945523255,,,,,,,,
9,Oxidative__wt_pq,3.0070206075500003,0.6232296499978525,2.0,18.0,3.4477105193,19.0,2.5663306958,,,,,,,,
10,Oxidative__deloxyr_pq,3.6486064110500003,0.3998104076665844,2.0,20.0,3.3658977606000002,21.0,3.9313150615,,,,,,,,
11,Oxidative__delsoxr_pq,3.36977248285,0.30625636355319946,2.0,22.0,3.5863284343,23.0,3.1532165314,,,,,,,,
12,Oxidative__delsoxs_pq,2.7691407701,0.22203244032895286,2.0,24.0,2.6121401259,25.0,2.9261414143,,,,,,,,
13,Nac/NtrC__wt_csn,5.116701780650001,0.0455959251244886,2.0,26.0,5.1489429685,27.0,5.0844605928,,,,,,,,
14,Nac/NtrC__wt_cytd,4.667819045950001,0.1922499059079683,2.0,28.0,4.8037602581000005,29.0,4.5318778338,,,,,,,,
15,Nac/NtrC__wt_gln,4.6091502633,0.1339677527077892,2.0,30.0,4.7038797697,31.0,4.5144207569,,,,,,,,
16,Nac/NtrC__bw_delnac_csn,5.2147431146,0.2677446990146352,2.0,32.0,5.0254190223,33.0,5.4040672069,,,,,,,,
17,Nac/NtrC__bw_delnac_cytd,4.8048403607,0.3636297716853118,2.0,34.0,5.0619654381,35.0,4.5477152833,,,,,,,,
18,Nac/NtrC__bw_delnac_gln,4.8499639393,0.5509048011763163,2.0,36.0,5.23951246,37.0,4.4604154186,,,,,,,,
19,Nac/NtrC__bw_delnac_nh4,5.1998024449999996,0.10697996626911538,2.0,38.0,5.2754487046,39.0,5.1241561854,,,,,,,,
20,Misc__wt_no_te,4.9053800296,0.48696250306381694,2.0,40.0,4.5610455415,41.0,5.2497145177,,,,,,,,
21,Misc__bw_delcbl,5.3221910214,0.040133770110901176,2.0,42.0,5.3505698824,43.0,5.2938121604,,,,,,,,
22,Misc__bw_delfabr,5.1667229545,0.2623326482440598,2.0,44.0,5.352220149,45.0,4.98122576,,,,,,,,
23,Misc__bw_delfadr,5.2351300732,0.09293946267878088,2.0,46.0,5.1694119489,47.0,5.3008481975,,,,,,,,
24,Misc__nitr_031,5.7261224973000004,,1.0,48.0,5.7261224973000004,,,,,,,,,,
25,Omics__wt_glu,6.49238697585,0.13811813653677033,2.0,49.0,6.3947227049,50.0,6.5900512468,,,,,,,,
26,Omics__wt_gly,5.5578450772,0.05834941722771401,2.0,51.0,5.5991043458,52.0,5.5165858086,,,,,,,,
27,Omics__wt_thr,5.371444922249999,0.1960960906319163,2.0,53.0,5.5101057977,54.0,5.2327840468,,,,,,,,
28,Omics__bw_ac,5.58201657565,0.22487919601502093,2.0,55.0,5.7410301801,56.0,5.4230029712,,,,,,,,
29,Omics__bw_fum,5.64420221575,0.3740556983574185,2.0,57.0,5.9086995366,58.0,5.3797048949,,,,,,,,
30,Omics__bw_glc,5.9177302103,0.07507785077512151,2.0,59.0,5.9708182677,60.0,5.8646421529,,,,,,,,
31,Omics__bw_pyr,5.999533271700001,0.03858193461844702,2.0,61.0,5.9722517241,62.0,6.0268148193,,,,,,,,
32,OmpR__wt_nacl,3.2329969405,0.6909314894140559,2.0,63.0,3.7215592820000003,64.0,2.744434599,,,,,,,,
33,OmpR__bw_delompr_nacl,4.645469110600001,0.02952272663114575,2.0,65.0,4.6663448308,66.0,4.6245933904,,,,,,,,
34,MinSpan__wt_ade,4.9563189776000005,,1.0,67.0,4.9563189776000005,,,,,,,,,,
