,PSPTO_RS29965
SRX1828913,-0.036722747
SRX1828914,-0.5793184851000001
SRX1828915,0.3870201581
SRX1828916,-0.8321329433
SRX1828917,-0.3502974111
SRX1828918,-0.3130695477
SRX3983989,0.5611754016
SRX3983990,-0.0011313768
SRX3983993,-1.6409190084
SRX3983994,-1.4774519846
SRX3983995,0.5481397112
SRX3983996,-1.4255640831
SRX3983997,-1.488635683
SRX3983998,0.5097827593
SRX3983999,0.7234679638
SRX3984000,0.215705369
SRX3984001,-1.5432730461
SRX3984002,-1.528738882
SRX3984003,-2.12722047
SRX3984004,0.8132859440000001
SRX3984005,-0.2352960289
SRX3984006,-1.2617272564
SRX3984007,-1.8290653727000001
SRX3984008,0.25970414
SRX3984009,-0.26617854280000003
SRX3984010,-1.1438016426
SRX3984011,-0.11959649210000001
SRX3984012,-0.0830319043
SRX3984013,-0.5277085514000001
SRX3984014,0.697337744
SRX3984015,-1.5270536595
SRX3984016,0.7286449155
SRX3984017,-0.6537588092000001
SRX3984019,-0.23060610820000002
SRX3984020,-1.0833253971
SRX3984021,-0.9767405614
SRX3984022,-1.3393417035000001
SRX3984023,-0.13359730220000002
SRX3984024,0.30370371900000004
SRX3984025,0.1832150143
SRX3984026,-0.4150707611
SRX3984027,0.3462112775
SRX3984028,0.214440875
SRX3984029,0.0727887428
SRX3984031,-1.1985356486
SRX3984032,-1.1856502482
SRX3984034,0.1055650966
SRX3984035,-1.3817686495000001
SRX3984036,-1.3990858238000001
SRX3984037,-1.7743195103
SRX3984038,-1.7169638927
SRX3984039,-1.2483256072
SRX3984040,0.1740537428
SRX3984041,-0.9764888527000001
SRX3984042,-1.1666235221
SRX3984043,-1.8259302201
SRX3984045,0.1045640798
SRX3984046,0.07810917
SRX3984047,-1.5403870993000002
SRX3984048,-1.6142724378
SRX3984049,-1.7561180444
SRX3984050,-2.3461375795
SRX3984051,-1.4870446172
SRX3984052,0.40978592550000004
SRX3984056,-1.2130521033
SRX3984057,-1.4381708286000001
SRX3984058,-0.8976582824
SRX3984059,0.0464472333
SRX3984061,0.042196730200000004
SRX3984062,0.28162257300000004
SRX3984063,0.6140319924000001
SRX3984064,0.3954670957
SRX3984065,0.2516116192
SRX3984066,0.9389575024000001
SRX3984067,-0.0192965657
SRX3984068,0.4494095655
SRX3984069,-1.4147791736
SRX3984070,-1.5088580353999999
SRX3984071,-1.6838678318
SRX3984073,0.7063332642
SRX3984074,0.393320526
SRX3984077,0.07823661200000001
SRX3984078,0.2006902231
SRX3984079,-1.0859278928
SRX3984080,-0.0500769644
SRX3984082,0.45602054200000003
SRX3984084,-1.4779488781
SRX6997963,0.48680671620000004
SRX6997964,-0.0598346658
SRX6997965,0.1379753579
