k,name,in_iM,gene_weight,regulator,function,category
3,Cadmium,False,-0.00970789329148829,,,
6,Iron,False,-0.006543173273093997,,,
1,UC-2,False,0.004798877527937293,,,
12,Zinc - Intermediate,False,-0.004251603497169822,,,
5,Lead,False,-0.0020814332133159037,,,
7,Zinc - Steady,False,-0.0013993653425131926,,,
2,UC-3,False,0.0013572010141797365,,,
14,UC-7,False,-0.0011938545457087456,,,
4,UC-4,False,-0.0011903804366011172,,,
8,Zinc - Fast,False,-0.0010796729178400711,,,
0,UC-1,False,-0.0010539194685406984,,,
13,UC-6,False,0.0010341739340219646,,,
10,Copper,False,0.0009992908767890185,,,
9,UC-5,False,0.0006699888800068883,,,
11,Chromium,False,-5.540479141927789e-05,,,
