,ABUW_0806
SRX3737100,-0.9129248964000001
SRX3737101,-0.2084565093
SRX3737103,-0.3228632162
SRX3737104,0.272003732
SRX3737105,-0.1406114427
SRX3737106,0.00496832
SRX3737107,-0.13636060930000002
SRX3737108,-0.2029548541
SRX3737109,-0.3107690044
SRX3737110,0.2816683565
SRX3737111,-0.029422308
Abaum_0017,0.0679124198
Abaum_0018,-0.0817518668
Abaum_0019,-0.5402740796000001
Abaum_0020,0.4610210376
Abaum_0021,0.3779450435
Abaum_0022,-0.3252048275
Abaum_0023,-0.0679124198
Abaum_0024,0.00507061
Abaum_0025,-0.1754346381
Abaum_0026,0.0163883874
SRX3141471,0.6902830034
SRX3141472,0.24994249640000002
SRX3141473,-0.7088225789
SRX3141474,0.4588800824
SRX3141475,0.6634847127
SRX3141476,-0.0047563833
SRX3141477,0.6668777953
SRX3141478,0.1916639827
SRX3141479,0.48248120790000004
SRX8944518,-0.3593793665
SRX8944519,-0.35836801090000003
SRX8944520,-0.2721452176
SRX8944521,-0.9119436405
SRX8944522,0.6315245841
SRX8944523,-0.2231663869
SRX5930997,0.12305769
SRX5930998,-0.5294855804
SRX5930999,0.40642789030000004
SRX5931001,1.6935227555
SRX5931002,1.8921969625
SRX4488546,2.8447547985
SRX4488547,-0.6844549717
SRX4488548,0.8970839645
SRX4488549,-2.1602998269
SRX4488550,2.9013220121
SRX4488551,2.6578329488
SRX4488552,0.2120820625
SRX4488553,0.1309946705
SRX4488554,-0.1481046071
SRX4488555,0.5097352948
SRX4488556,-0.17808475070000002
SRX4488557,-0.5356202343
SRX2568047,-3.0024837381
SRX2568048,-2.7000491253
SRX2568049,-0.6028579548
SRX2568050,-2.8598153949
SRX2568051,-2.7169563581
SRX2568052,-2.7362347902
SRX2568053,-0.0613832785
SRX2568054,-2.8933407476
SRX2568055,-2.5563543653
SRX2568056,-2.9720569797
SRX2568057,-2.7474664873
SRX2568058,-2.5668813247999998
SRX2568059,-0.5638278007
SRX2568060,-0.35454439050000003
SRX2568061,-0.6176737597
SRX2568062,-0.8923057795
SRX2568063,1.0046145223
SRX2568064,-0.1123087428
Abaum_0001,0.040386225500000004
Abaum_0002,-0.7427886672
Abaum_0003,-0.17751518800000002
Abaum_0004,0.09857352230000001
Abaum_0005,-0.10385042970000001
Abaum_0006,-0.21187060570000002
Abaum_0007,-0.7976369492000001
Abaum_0008,0.4273662375
Abaum_0009,0.3374936388
Abaum_0010,-0.8420277439
Abaum_0011,-0.3117775309
Abaum_0012,0.3117775309
Abaum_0013,0.0629590843
Abaum_0014,0.0007556006
Abaum_0015,-0.8255683955
Abaum_0016,-0.0671749085
ERX1221046,0.0
ERX1221048,0.0
ERX1221049,0.0
ERX1221050,0.0
ERX1221052,0.0
ERX1221053,0.0
ABNM035,-0.6539786295000001
ABNM036,0.6539786295000001
ABNM037,-0.6539786295000001
ABNM038,-0.6539786295000001
ABNM041,0.1125535265
ABNM042,-0.1106747275
ABNM019,0.15437472800000002
ABNM020,-0.15437472800000002
ABNM021,1.3606800002
ABNM022,0.6749971648
ABNM023,1.4774105276
ABNM024,1.0736357306
ABNM025,0.6138428255
ABNM026,1.1653156581
ABNM027,-0.1746676539
ABNM028,0.1746676539
ABNM029,-0.7842302096
ABNM030,0.2952670483
ABNM031,0.20615312230000002
ABNM032,0.2078026056
ABNM033,0.0745570784
ABNM034,0.5540461964
ABNM001,-0.0145949396
ABNM002,0.0145949396
ABNM003,-1.1607712423
ABNM004,-0.8876360225000001
ABNM005,-1.2981602472
ABNM006,-0.764541546
ABNM007,-0.12792948710000002
ABNM008,-1.0739534388
ABNM009,0.7727521609
ABNM010,0.6771279604
ABNM043,-0.1815668855
ABNM044,0.1815668855
ABNM045,0.8214593225
ABNM046,0.3624738655
ABNM047,2.3253090075
ABNM048,2.6158345295
ABNM011,0.4760673326
ABNM012,-0.4760673326
ABNM013,-0.7447188541
ABNM014,0.2660035506
ABNM015,-0.9481240738000001
ABNM016,-0.9522262467
ABNM017,-0.3053799131
ABNM018,-0.9766898297000001
