,b2269
p1k_00001,0.1474949404999999
p1k_00002,-0.1474949404999999
p1k_00003,-0.037053284500000006
p1k_00004,0.0254154015000001
p1k_00005,-0.02408944749999997
p1k_00006,-0.24136373850000006
p1k_00007,0.2929210705000003
p1k_00008,0.3944384355000001
p1k_00009,-0.5333253394999999
p1k_00010,-0.08118431050000008
p1k_00011,-0.07837180249999998
p1k_00012,0.1352889854999999
p1k_00014,0.17599553550000002
p1k_00015,0.3662775704999999
p1k_00016,0.06213803250000005
p1k_00017,-0.027997015499999774
p1k_00018,0.08168851350000006
p1k_00019,-1.6207738585
p1k_00020,-1.7627450885
p1k_00021,-1.6154788155000002
p1k_00022,-1.5116762505
p1k_00023,-1.5753089105000002
p1k_00024,-1.4527040215
p1k_00025,-1.4804466905000002
p1k_00026,-1.7627450885
p1k_00027,0.028859004499999893
p1k_00028,0.13600168049999994
p1k_00029,-0.059004118500000084
p1k_00030,0.4772154665000001
p1k_00031,1.3986001145000002
p1k_00032,0.7558008494999999
p1k_00033,0.9448541855
p1k_00034,-0.9750222755
p1k_00035,0.07807326850000007
p1k_00036,0.6078014745
p1k_00037,0.10064267149999996
p1k_00038,1.1217346555
p1k_00039,-1.0545898935
p1k_00040,-0.6531563794999999
p1k_00041,-0.0320443225
p1k_00042,-0.2087754405
p1k_00043,-0.5579567535000001
p1k_00044,-0.5474864264999999
p1k_00045,-0.5184346245
p1k_00046,-0.3668379954999999
p1k_00047,-1.0434635045
p1k_00048,-0.1457259314999999
p1k_00049,-0.2190814754999999
p1k_00050,0.6460707225000002
p1k_00051,0.5881553485000001
p1k_00052,0.0709467225
p1k_00053,-0.1976932145000001
p1k_00054,1.5367596865000002
p1k_00055,1.3447587325000003
p1k_00056,0.06520926449999997
p1k_00057,-0.2074212175000001
p1k_00058,-0.8707612594999999
p1k_00059,-0.9208699805
p1k_00060,-1.1291258595
p1k_00061,-0.8541038515
p1k_00062,-0.4560282625000001
p1k_00063,-0.5426837435
p1k_00064,1.1384343965
p1k_00065,0.9121518974999998
p1k_00066,0.5221669914999998
p1k_00067,0.9589387795000001
p1k_00068,-1.3745971335
p1k_00070,0.05948711649999994
p1k_00071,0.2240183565
p1k_00072,-0.14107065949999995
p1k_00073,-0.14290166950000005
p1k_00074,-0.3630492375000001
p1k_00075,0.4624795625
p1k_00077,-0.16926394449999993
p1k_00078,0.4103226055000002
p1k_00079,-0.5583845544999999
p1k_00080,-1.0515373455
p1k_00081,0.9935748434999998
p1k_00082,0.5338735135000001
p1k_00083,0.6160008555000003
p1k_00084,0.2792218704999998
p1k_00085,0.6945103265000001
p1k_00086,0.031813048500000114
p1k_00087,0.3019050045
p1k_00088,-0.010795694499999842
p1k_00089,-0.021505434500000087
p1k_00090,-0.2585455455000001
p1k_00091,-0.25436614150000003
p1k_00092,-0.5469406944999999
p1k_00093,-0.7624931225
p1k_00094,0.3053729435000001
p1k_00095,-0.9074137634999999
p1k_00096,-1.0750389365000002
p1k_00097,-0.7998110895
p1k_00098,-1.7627450885
p1k_00099,-1.0847150444999998
p1k_00100,-0.28768914049999994
p1k_00101,-0.9592500365000001
p1k_00102,-0.8996251045
p1k_00103,-1.7627450885
p1k_00104,-1.3117081554999999
p1k_00105,0.09078300649999993
p1k_00106,-0.2703624954999999
p1k_00107,-0.5512285315000001
p1k_00108,-0.20147111250000016
p1k_00109,-0.27946711049999995
p1k_00110,-0.3906423025000001
p1k_00111,-0.2891430825000001
p1k_00112,0.17792020350000004
p1k_00113,-0.3115793625000001
p1k_00114,-0.10715029349999994
p1k_00115,0.11463335449999999
p1k_00116,-1.1278773615
p1k_00117,-0.7213110054999999
p1k_00118,-0.5717023305
p1k_00119,-0.8047328254999999
p1k_00120,-0.8249481115
p1k_00121,-0.3935773825
p1k_00122,-0.5195142815
p1k_00123,-0.18773070549999996
p1k_00124,-0.6009793855000001
p1k_00125,-0.7199363075
p1k_00126,-1.3737281515000002
p1k_00127,-1.2303228775
p1k_00128,-1.1088251385
p1k_00129,-1.2091169375
p1k_00130,-0.9756892925
p1k_00131,-1.5110565615
p1k_00132,-1.7627450885
p1k_00133,-1.0423960015
p1k_00134,-0.7959713265
p1k_00135,-1.0815533365
p1k_00136,-0.7841499395
p1k_00137,0.18406480050000007
p1k_00138,-1.7627450885
p1k_00139,-0.7872678384999999
p1k_00140,-0.5884418924999999
p1k_00141,-0.8547454234999999
p1k_00142,0.02585237549999997
p1k_00143,1.4926119965
p1k_00144,-0.15462234249999995
p1k_00145,-1.4447651065
p1k_00146,-1.1157456135
p1k_00147,-0.8442962435
p1k_00148,-0.8455085025
p1k_00149,-0.7861331315000001
p1k_00150,-0.2601264445
p1k_00151,-0.4881210315
p1k_00152,-0.7371325275
p1k_00153,-0.7789032105
p1k_00154,0.05251291750000009
p1k_00155,-0.4496843225
p1k_00157,-0.9155514065000001
p1k_00158,-0.8619872825
p1k_00159,-0.9531179775
p1k_00160,-0.6770220414999999
p1k_00161,-0.6010269254999999
p1k_00162,-0.4960702085
p1k_00163,-1.0722405595
p1k_00164,-0.5453445714999999
p1k_00165,-1.1341033215
p1k_00166,-0.8593511755
p1k_00167,0.4705647755000002
p1k_00168,0.6381735384999998
p1k_00169,-1.2338438865
p1k_00170,-1.5283283085
p1k_00171,-0.5161461835000001
p1k_00172,-0.8192371145
p1k_00173,-0.7823735025
p1k_00174,-0.7244727815
p1k_00175,-0.011346732500000069
p1k_00176,0.1328522445
p1k_00177,-1.1161084125
p1k_00178,-0.6924056505
p1k_00179,0.49852854350000003
p1k_00180,-0.2739400365000002
p1k_00181,-0.4379448825000001
p1k_00182,0.027867544500000063
p1k_00183,0.038133020499999885
p1k_00184,-0.4570331875
p1k_00185,-0.2965939335000001
p1k_00186,0.11810107449999994
p1k_00187,-0.2530294824999999
p1k_00188,-0.9312834875
p1k_00189,-1.2894725795
p1k_00190,-0.7617105784999999
p1k_00191,-0.1672781065000002
p1k_00192,-0.0295783825
p1k_00193,-0.13956432750000006
p1k_00194,0.04433031250000008
p1k_00195,0.15468688949999998
p1k_00196,0.31610258049999995
p1k_00197,0.4327283264999999
p1k_00198,0.9224318754999999
p1k_00199,0.02650898450000017
p1k_00200,0.28860682949999994
p1k_00201,0.7448790315
p1k_00202,0.3634848544999998
p1k_00203,-0.2430506615000001
p1k_00204,0.03868071150000008
p1k_00205,0.14303168449999992
p1k_00206,0.24134029650000025
p1k_00207,-0.25374939650000017
p1k_00208,-0.29474708949999995
p1k_00209,0.019740837500000108
p1k_00210,0.040094099500000084
p1k_00211,-0.17642922049999998
p1k_00212,0.28177531050000004
p1k_00213,-0.2454296924999999
p1k_00214,-0.12556860049999985
p1k_00215,0.42459873150000016
p1k_00216,-0.3699113445
p1k_00217,-0.1379871024999999
p1k_00218,-0.4018021755000001
p1k_00219,-0.4082590165000002
p1k_00220,0.2354255135000001
p1k_00221,-0.5514122615000001
p1k_00222,-0.2184614555
p1k_00223,-0.4306732835
p1k_00224,-0.2581882105
p1k_00225,0.17025211649999994
p1k_00226,0.5089242595000001
p1k_00227,-0.17004752350000008
p1k_00228,0.5755038225
p1k_00229,-0.0027395965000001077
p1k_00230,0.1622446165
p1k_00231,0.06944566049999999
p1k_00232,-0.018419316500000168
