,PA0423
SRX7442752,0.041025631
SRX7442753,-0.041025631
SRX7442754,-1.714575712
SRX7442755,-2.006453859
SRX7442756,1.856112871
SRX7442757,1.941739101
SRX7442758,1.646720581
SRX7442759,-1.8645329880000001
SRX7442761,-2.336764216
SRX7874204,-0.002179
SRX7874205,0.002179
SRX7874206,-0.565963501
SRX7874207,-0.589890087
SRX8639787,0.010742781
SRX8639788,-0.010742781
SRX8639789,1.483413847
SRX8639790,1.055210549
SRX8639791,-0.321772124
SRX8639792,-0.7357440670000001
SRX8639793,-0.28093
SRX8639794,-0.439162887
SRX8639795,-0.32025875200000004
SRX8639796,-0.28724514500000004
SRX8639797,-0.5965008150000001
SRX8639798,-0.047622215
SRX8639800,-0.153260371
SRX1156127,-0.008423765
SRX1156135,0.008423765
SRX1156136,-0.626584145
SRX1156137,-0.6011835750000001
SRX1156138,-0.35314411500000004
SRX1156140,-0.263842535
ERX2195929,0.08040303700000001
ERX2195930,-0.08040303700000001
ERX2195931,-0.7612618750000001
ERX2195932,-1.002040398
ERX2195933,-1.026759734
ERX2195934,-1.004856519
SRX4579961,0.11889783200000001
SRX4579962,-0.145265753
SRX4579963,0.026367921000000002
SRX4579964,1.270675242
SRX4579965,1.551942918
SRX4579966,1.5175940190000001
SRX5630349,-0.008379125000000001
SRX5630350,0.008379125000000001
SRX5630351,-0.017061795
SRX5630352,0.136340535
SRX1411278,0.10946449
SRX1411287,0.141111965
SRX1411289,0.045446706
SRX1411279,0.11802293400000001
SRX1411280,-0.22748742300000002
SRX1411281,0.166272249
SRX1411282,0.284525528
SRX1411283,0.37076491300000003
SRX1411284,0.16936667
SRX1411285,0.09254231900000001
SRX1411286,0.147371323
SRX1411288,0.169626516
SRX2711962,-0.021801987000000002
SRX2711963,0.021801987000000002
SRX2711964,1.203705675
SRX2711965,1.3580565340000001
SRX2711966,2.194250913
SRX2711967,1.218252403
ERX3558798,1.318824618
ERX3558799,1.411160258
ERX3558800,1.624043158
ERX3558801,1.7682803580000002
ERX3558802,-0.11700137000000001
ERX3558803,-0.006173345
ERX3558804,0.014349419
ERX3558805,0.108825297
ERX3593017,-1.560491993
ERX3593018,-1.6240856830000001
ERX3593020,-0.080726752
ERX3593021,0.030106998000000003
ERX3593022,0.050619754
SRX7058492,-0.12381592
SRX7058494,0.37293141100000005
SRX7058495,0.41791063700000003
SRX7058509,0.12381592
