k,name,in_iM,gene_weight,regulator,function,category
5,Lead,False,-0.00824356851167977,,,
10,Copper,False,-0.007436681292019785,,,
3,Cadmium,False,-0.0043593052588403215,,,
6,Iron,False,0.0029238482005894185,,,
14,UC-7,False,-0.0012547342339530587,,,
2,UC-3,False,-0.0012292911973781884,,,
8,Zinc - Fast,False,-0.0009825929126236587,,,
9,UC-5,False,-0.0009804899153490383,,,
0,UC-1,False,0.0008985057391691953,,,
1,UC-2,False,0.0008147605980047956,,,
4,UC-4,False,0.0006448378611821682,,,
7,Zinc - Steady,False,0.00047724607953568914,,,
11,Chromium,False,-0.00027397091151215136,,,
13,UC-6,False,0.00014837748632999138,,,
12,Zinc - Intermediate,False,-0.00011894297069857312,,,
