,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A
0,control__wt_glc,0.0,0.3948556731862832,2.0,0.0,-0.27920512410000004,1.0,0.27920512410000004,,,,,,,,
1,fur__wt_dpd,3.42248549925,0.027396611467213672,2.0,2.0,3.441857829,3.0,3.4031131695,,,,,,,,
2,fur__wt_fe,0.18039249115,0.6524275562396159,2.0,4.0,0.6417284404,5.0,-0.2809434581,,,,,,,,
3,fur__delfur_dpd,5.5299084484,0.3516567039319615,2.0,6.0,5.7785672884,7.0,5.2812496084,,,,,,,,
4,fur__delfur_fe2,0.6081429155,0.039375227533922745,2.0,8.0,0.5803004251,9.0,0.6359854059000001,,,,,,,,
5,acid__wt_ph5,3.9633663759499997,0.09433616863080502,2.0,10.0,4.0300721205,11.0,3.8966606314,,,,,,,,
6,acid__delgadx_ph5,1.9251646465,,1.0,12.0,1.9251646465,,,,,,,,,,
7,acid__delgadw_ph5,4.309650575399999,0.16629292014805117,2.0,13.0,4.1920637239,14.0,4.4272374269,,,,,,,,
8,acid__delgade_ph5,1.4707151761500001,0.2948537998746695,2.0,15.0,1.2622220548,16.0,1.6792082975,,,,,,,,
9,oxidative__wt_pq,0.8195954140000001,0.0020681833902738206,2.0,17.0,0.8181329875000001,18.0,0.8210578405000001,,,,,,,,
10,oxidative__deloxyr_pq,0.09079992695000001,0.14043898798900284,2.0,19.0,0.19010528770000001,20.0,-0.0085054338,,,,,,,,
11,oxidative__delsoxr_pq,1.67782501175,0.21528856913880792,2.0,21.0,1.5255930046000001,22.0,1.8300570189,,,,,,,,
12,oxidative__delsoxs_pq,0.5326553768,0.292126431249009,2.0,23.0,0.7392199573,24.0,0.3260907963,,,,,,,,
13,nac_ntrc__wt_csn,3.1351371919,0.026327671004315826,2.0,25.0,3.1537536666,26.0,3.1165207172,,,,,,,,
14,nac_ntrc__wt_cytd,-0.9962281332,0.22187524483464074,2.0,27.0,-1.1531176234,28.0,-0.839338643,,,,,,,,
15,nac_ntrc__wt_gln,3.3221872341,0.30381743382450127,2.0,29.0,3.1073558664,30.0,3.5370186018,,,,,,,,
16,nac_ntrc__bw_delnac_csn,1.67396278415,0.19805586408745401,2.0,31.0,1.8140094287,32.0,1.5339161396,,,,,,,,
17,nac_ntrc__bw_delnac_cytd,0.8440601103,0.13159844153078573,2.0,33.0,0.7510059599000001,34.0,0.9371142607,,,,,,,,
18,nac_ntrc__bw_delnac_gln,5.907531383949999,0.7703698088369619,2.0,35.0,5.3627976681,36.0,6.4522650998,,,,,,,,
19,nac_ntrc__bw_delnac_nh4,0.2135117379,0.09099540580282603,2.0,37.0,0.2778552064,38.0,0.1491682694,,,,,,,,
20,misc__wt_no_te,3.3296720765499996,0.5903325528140776,2.0,39.0,3.7471002278,40.0,2.9122439253,,,,,,,,
21,misc__bw_delcbl,-0.3553451584,0.0903573614338512,2.0,41.0,-0.2914528554,42.0,-0.4192374614,,,,,,,,
22,misc__bw_delfabr,-0.93673789215,0.243879026107805,2.0,43.0,-0.764289379,44.0,-1.1091864053,,,,,,,,
23,misc__bw_delfadr,0.2213156664,0.05699977623233515,2.0,45.0,0.1810107381,46.0,0.2616205947,,,,,,,,
24,misc__nitr_031,7.8255878205,,1.0,47.0,7.8255878205,,,,,,,,,,
25,omics__wt_glu,0.81998632945,0.20518740225703308,2.0,48.0,0.965075733,49.0,0.6748969259,,,,,,,,
26,omics__wt_gly,3.9975411064,0.6562469139686822,2.0,50.0,3.5335044634,51.0,4.4615777494,,,,,,,,
27,omics__wt_thr,5.1479100763000005,0.10648500877569032,2.0,52.0,5.0726138045,53.0,5.2232063481,,,,,,,,
28,omics__bw_ac,-3.0864960530500003,0.12639693427918194,2.0,54.0,-3.1758721824,55.0,-2.9971199237,,,,,,,,
29,omics__bw_fum,-2.3705618719,0.3872533976275909,2.0,56.0,-2.6443913754,57.0,-2.0967323684,,,,,,,,
30,omics__bw_glc,-1.5875355450500002,0.22693509710192675,2.0,58.0,-1.427068199,59.0,-1.7480028911,,,,,,,,
31,omics__bw_pyr,-3.40530414605,0.4868275769783397,2.0,60.0,-3.749543227,61.0,-3.0610650651,,,,,,,,
32,ompr__wt_nacl,3.7791869705000005,0.8268276404009729,2.0,62.0,3.1945315391,63.0,4.3638424019,,,,,,,,
33,ompr__bw_delompr_nacl,4.2052762473000005,0.04331710035166395,2.0,64.0,4.1746464319,65.0,4.2359060627,,,,,,,,
34,minspan__wt_ade,-2.0676787746,,1.0,66.0,-2.0676787746,,,,,,,,,,
35,minspan__wt_glc,1.0264124922666669,0.21212577915961303,3.0,67.0,1.2363117613,68.0,0.8121281934,69.0,1.0307975221,,,,,,
36,minspan__wt_glc_anaero,0.5367409308,0.12912550526921332,2.0,70.0,0.4454354104,71.0,0.6280464512,,,,,,,,
37,minspan__wt_trp,1.1151315938,,1.0,72.0,1.1151315938,,,,,,,,,,
38,minspan__bw_delcra_glc,0.3072969593,,1.0,73.0,0.3072969593,,,,,,,,,,
39,minspan__bw_delcra_trp,0.19793654800000002,,1.0,74.0,0.19793654800000002,,,,,,,,,,
40,minspan__bw_delmntr,-0.23840004920000002,,1.0,75.0,-0.23840004920000002,,,,,,,,,,
41,minspan__bw_delnac_ade,-0.6152137574000001,,1.0,76.0,-0.6152137574000001,,,,,,,,,,
42,minspan__bw_delnac_glc,-1.2629345293,,1.0,77.0,-1.2629345293,,,,,,,,,,
43,cra_crp__wt_ac,2.58718128565,0.3661597514530042,2.0,78.0,2.3282672424,79.0,2.8460953289,,,,,,,,
44,cra_crp__wt_fru,0.47019994385,0.5674055891201415,2.0,80.0,0.8714162836,81.0,0.0689836041,,,,,,,,
45,cra_crp__delcra_ac,0.04973609699999999,0.11488085189013235,2.0,82.0,-0.031496932400000004,83.0,0.1309691264,,,,,,,,
46,cra_crp__delcra_fru,3.71615618685,0.030959725224618373,2.0,84.0,3.6942643552,85.0,3.7380480185,,,,,,,,
47,cra_crp__delcra_glc,1.4350912405999998,0.14516609899816474,2.0,86.0,1.3324433076,87.0,1.5377391736,,,,,,,,
48,rpoB__wt_031,-1.3634842801,,1.0,88.0,-1.3634842801,,,,,,,,,,
49,rpoB__wt_044,3.6323789409,,1.0,89.0,3.6323789409,,,,,,,,,,
50,rpoB__wt_lb,1.4754937315499999,0.03395551533208351,2.0,90.0,1.4995039067,91.0,1.4514835564,,,,,,,,
51,rpoB__rpoBE546V_031,-0.7925771857,,1.0,92.0,-0.7925771857,,,,,,,,,,
52,rpoB__rpoBE546V_044,-1.5261151981,,1.0,93.0,-1.5261151981,,,,,,,,,,
53,rpoB__rpoBE546V_lb,-2.03549661075,0.4471857549144032,2.0,94.0,-1.7192885310000001,95.0,-2.3517046905,,,,,,,,
54,rpoB__rpoBE546V_glc,-2.8876845453,,1.0,96.0,-2.8876845453,,,,,,,,,,
55,rpoB__rpoBE672K_glc,-2.2210139573000003,0.651893724490235,2.0,97.0,-1.7600554841,98.0,-2.6819724305,,,,,,,,
