sample,new_3582691_3582779_c
LBexp_1,8.7821
LBexp_2,8.522
LBexp_3,7.7689
LBtran_1,8.3697
LBtran_2,8.0646
LBtran_3,7.492000000000001
LBstat_1,9.4368
LBstat_2,9.0687
LBstat_3,8.7974
LBGexp_1,9.1964
LBGexp_2,9.7641
LBGexp_3,9.2218
LBGtran_2,7.8472
LBGtran_3,8.9043
LBGstat_1,9.8852
LBGstat_2,9.8638
LBGstat_3,8.3053
S0_1,8.9132
S0_2,9.5766
S0_3,9.1522
S1_1,11.1586
S1_2,10.8428
S1_3,11.6088
S2_1,12.1491
S2_2,11.8624
S2_3,11.2232
S3_1,11.2442
S3_2,11.9441
S4_1,12.1771
S4_2,10.7352
S4_3,11.2085
S5_1,10.9129
S5_2,11.428
S5_3,12.0358
S6_1,9.3889
S6_2,7.627999999999999
S6_3,10.2117
S6/t_1,9.496
S6/t_2,7.6324
S6_4,8.7654
S6_5,10.1704
S6_6,10.2759
S7_4,9.5449
S7_5,9.9765
S7_6,10.1229
S8_4,8.7436
S8_5,9.1915
G135_1,9.7102
G135_3,8.2364
G150_1,9.7633
G150_2,10.4337
G150_3,10.7377
G180_1,9.914
G180_2,10.0955
G180_3,9.436
C30_1,8.9297
C30_2,8.9302
C90_1,8.1638
C90_2,7.4306
BI_1,10.3128
BI_2,10.1016
BC_2,10.9806
BC/t_1,10.0482
BC/t_2,10.8753
BC_1,10.4248
Sw_1,8.7446
Sw_2,9.9889
BT_1,9.6846
BT_2,9.3645
B36_1,8.2462
B36_2,8.3089
B60_1,8.6064
B60_2,9.2316
M9exp_1,12.3453
M9exp_2,12.2152
M9exp_3,12.5785
M9tran_1,12.7042
M9tran_2,11.7156
M9tran_3,12.5856
M9stat_1,10.6589
M9stat_2,11.3621
M9stat_3,11.0473
M+G_1,10.8848
M+G_2,11.04
M+G_3,10.4504
Glu_1,11.6194
Glu_2,10.9195
Glu_3,11.1839
Fru_1,11.1034
Fru_2,11.4415
Fru_3,11.0678
Mal_1,9.9385
Mal_2,10.7361
Mal_3,10.8795
G+S_2,10.4756
G+S_3,10.8939
Pyr_1,10.6426
Pyr_2,11.0197
Pyr_3,10.6368
Gly_1,8.9168
Gly_2,10.054
Gly_3,8.6925
Glucon_1,9.7298
Glucon_2,9.6428
Glucon_3,8.3854
aero_1,9.8078
aero_2,8.945
aero_3,8.7573
nit_1,10.1705
nit_2,10.8432
nit_3,10.4597
ferm_1,11.6553
ferm_2,10.7735
ferm_3,10.5251
T-5.40H_1,12.7932
T-4.40H_1,12.3416
T-3.40H_1,13.0675
T-2.40H_1,12.9444
T-1.40H_1,13.0599
T-1.10H_1,13.1143
T-0.40H_1,12.6611
T0.0H_1,12.3266
