,b1400
control__wt_glc__1,5.7210989333
control__wt_glc__2,5.5335001241
fur__wt_dpd__1,6.4017070141
fur__wt_dpd__2,6.4956739765
fur__wt_fe__1,5.8190791886
fur__wt_fe__2,5.8684724958
fur__delfur_dpd__1,6.4857445638
fur__delfur_dpd__2,6.4482085474
fur__delfur_fe2__1,5.4790712869
fur__delfur_fe2__2,5.7190768316
acid__wt_ph5__1,6.4309681560000005
acid__wt_ph5__2,6.4754125861
acid__delgadx_ph5__1,6.5162976286
acid__delgadx_ph5__2,6.46481104
acid__delgadw_ph5__1,6.3927840763
acid__delgadw_ph5__2,6.5484600221
acid__delgade_ph5__1,6.3197911816
acid__delgade_ph5__2,6.4398796111
oxidative__wt_pq__1,6.3248261098
oxidative__wt_pq__2,6.2074320314
oxidative__deloxyr_pq__1,6.4719623915
oxidative__deloxyr_pq__2,6.5897884765
oxidative__delsoxr_pq__1,5.9045055995
oxidative__delsoxr_pq__2,6.0728427769
oxidative__delsoxs_pq__1,6.5121356834
oxidative__delsoxs_pq__2,6.5578583201
nac_ntrc__wt_csn__1,6.0038282084
nac_ntrc__wt_csn__2,5.5873051118
nac_ntrc__wt_cytd__1,5.9537871399
nac_ntrc__wt_cytd__2,5.7813851093
nac_ntrc__wt_gln__1,6.1220039597
nac_ntrc__wt_gln__2,5.9735100441
nac_ntrc__bw_delnac_csn__1,6.0484701866
nac_ntrc__bw_delnac_csn__2,6.4587287875
nac_ntrc__bw_delnac_cytd__1,6.0645578103
nac_ntrc__bw_delnac_cytd__2,6.0172702425
nac_ntrc__bw_delnac_gln__1,6.3117017623
nac_ntrc__bw_delnac_gln__2,6.5243959522
nac_ntrc__bw_delnac_nh4__1,5.6322357711
nac_ntrc__bw_delnac_nh4__2,5.8456763088
misc__wt_no_te__1,5.7129282276
misc__wt_no_te__2,5.6648439393
misc__bw_delcbl__1,5.8554182156
misc__bw_delcbl__2,5.8819487092
misc__bw_delfabr__1,5.4994296954
misc__bw_delfabr__2,5.6335608663
misc__bw_delfadr__1,5.9717619502
misc__bw_delfadr__2,5.8624151292
misc__nitr_031__1,6.1729975857
omics__wt_glu__1,4.81789144
omics__wt_glu__2,5.3006360943
omics__wt_gly__1,4.8444813274000005
omics__wt_gly__2,4.7647436262
omics__wt_thr__1,5.2610130337
omics__wt_thr__2,5.4223317976
omics__bw_ac__1,6.4654022481
omics__bw_ac__2,6.470390644
omics__bw_fum__1,6.3031198117
omics__bw_fum__2,5.9729465623
omics__bw_glc__1,5.8850647052
omics__bw_glc__2,6.0583834131
omics__bw_pyr__1,6.2227707799
omics__bw_pyr__2,6.0911098764
ompr__wt_nacl__1,6.8399412698
ompr__wt_nacl__2,6.9243589177
ompr__bw_delompr_nacl__1,7.6268104439
ompr__bw_delompr_nacl__2,7.590015555
minspan__wt_ade__1,6.1201010057
minspan__wt_glc__1,5.9057854228
minspan__wt_glc__2,5.5841743834
minspan__wt_glc__3,5.8488266295999995
minspan__wt_glc__4,5.6656108215
minspan__wt_glc_anaero__1,4.7546868708000005
minspan__wt_glc_anaero__2,5.9499134675
minspan__wt_trp__1,5.7974019776
minspan__bw_delcra_glc__1,5.9811903121
minspan__bw_delcra_glc__2,6.202572982
minspan__bw_delcra_trp__1,6.090512644
minspan__bw_delmntr__1,5.8242706744
minspan__bw_delnac_ade__1,5.9774073921
minspan__bw_delnac_glc__1,5.8757203066
cra_crp__wt_ac__1,5.7668538972
cra_crp__wt_ac__2,5.63758043
cra_crp__wt_fru__1,5.0019702351
cra_crp__wt_fru__2,5.3359933324
cra_crp__delcra_ac__1,5.5066068525
cra_crp__delcra_ac__2,5.8564999991
cra_crp__delcra_fru__1,5.6701539835
cra_crp__delcra_fru__2,5.7295855153
cra_crp__delcra_glc__1,6.0249023599
cra_crp__delcra_glc__2,6.2763820293
rpoB__wt_031__1,6.6312460338
rpoB__wt_044__1,6.1237254107
rpoB__wt_lb__1,6.8803610214
rpoB__wt_lb__2,7.1205258922
rpoB__rpoBE546V_031__1,6.2005507317
rpoB__rpoBE546V_044__1,6.2196974143
rpoB__rpoBE546V_lb__1,6.9131308862
rpoB__rpoBE546V_lb__2,6.8713600563
rpoB__rpoBE546V_glc__1,5.2654673613
rpoB__rpoBE672K_glc__1,5.6787526413
rpoB__rpoBE672K_glc__2,5.8550636748
rpoB__rpoBE672K_lb__1,5.5408979569
rpoB__rpoBE672K_lb__2,5.878972362
crp__wt_fru__1,5.6726596862
crp__wt_glyc__1,6.0851291699
crp__wt_glyc__2,5.7285558403
crp__delar1_glyc__1,6.5168500175
crp__delar1_glyc__2,6.3118589267
crp__delar1ar2_glyc__1,5.7341256769
crp__delar1ar2_glyc__2,5.9814823388
crp__delar1ar2_glyc__3,5.7006036644
crp__delar2_glyc__1,5.7560334246
crp__delar2_glyc__2,5.5017372156
crp__delar2_glyc__3,5.3697247486
crp__delcrp_fru__1,5.8686277509
crp__delcrp_fru__2,6.211611918
crp__delcrp_fru__3,6.158063458
crp__delcrp_glc__1,6.4472612459
crp__delcrp_glc__2,6.3109823522
crp__delcrp_glc__3,6.5113240219
crp__delcrp_glyc__1,5.9568409643999995
crp__delcrp_glyc__2,5.9490462707
crp__delcrp_glyc__3,5.9317352865
glu__glu_ale3__1,5.8505962979
glu__glu_ale4__1,5.3342777258
glu__glu_ale5__1,5.197886579
glu__glu_ale6__1,4.5293344451
glu__glu_ale8__1,5.8595928811
glu__glu_ale9__1,5.817724436
glu__glu_ale10__1,5.2288993282
42c__wt_42c__1,5.7806486092
42c__42c_ale1__1,5.8012082173
42c__42c_ale2__1,4.6784218363
42c__42c_ale3__1,5.2045074833000005
42c__42c_ale4__1,5.1937009834
42c__42c_ale5__1,5.105603514
42c__42c_ale6__1,6.1006551456
42c__42c_ale8__1,5.4691286992
42c__42c_ale9__1,5.456761136
42c__42c_ale10__1,6.0000738845
ssw__wt_ac__1,5.7981242805
ssw__wt_glc__1,5.0097842481
ssw__wt_glyc__1,5.5275332866
ssw__wt_xyl__1,5.482626164
ssw__glc_ale1__1,5.8173119813
ssw__glc_ale2__1,5.853521575
ssw__glc_ale3__1,5.7960267135
ssw__glyc_ale1__1,5.4365623513
ssw__glyc_ale2__1,5.5159066017
ssw__xyl_ale1__1,4.8283158396
ssw__xyl_ale2__1,5.8126720149
ssw__xyl_ale3__1,5.0992506021
ssw__glc_ac_ac2__1,5.8744058583
ssw__glc_ac_glc1__1,5.998318392
ssw__glc_ac_glc2__1,5.8174142977
ssw__glc_glyc_glc__1,5.9801923994
ssw__glc_glyc_glyc__1,5.4367469341
ssw__glc_xyl_glc__1,5.2306574372
ssw__glc_xyl_xyl__1,5.0945103092
pgi__glu4_delpgi__1,6.2390632871000005
pgi__pgi_ale1__1,6.1948066504
pgi__pgi_ale2__1,6.6574927869
pgi__pgi_ale3__1,6.1588467609
pgi__pgi_ale5__1,6.3422980304
pgi__pgi_ale6__1,6.1653816923
pgi__pgi_ale7__1,6.1702967204
pgi__pgi_ale8__1,5.9353350458000005
ica__wt_glc__1,5.2021345846
ica__wt_glc__2,4.8959700453
ica__wt_glc__3,5.5334220136
ica__wt_glc__4,5.4002788752
ica__arg_sbt__1,5.8069199328
