,-0.3451186270089887,-0.2875988558408239,-0.23007908467265908,-0.17255931350449427,-0.11503954233632946,-0.057519771168164646,1.6653345369377348e-16,0.05751977116816498,0.11503954233632979,0.17255931350449455,0.23007908467265942,0.2875988558408243,0.34511862700898904,0.4026383981771538,0.46015816934531867,0.5176779405134835,0.5751977116816482,0.632717482849813,0.6902372540179778,0.7477570251861427
thresh,-0.3738785125930711,0.3738785125930711,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,0,54,4106,50,0,0,0,0,0,0,0,0,0,0,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['ykgV'],[]
