,BSU_04800
LBexp_1,-2.7689333333
LBexp_2,-1.6118333333
LBexp_3,-2.1281333333
LBtran_1,-1.1349333333
LBtran_2,-1.5078333333
LBtran_3,-1.3797333333
LBstat_1,-1.0924333333
LBstat_2,-1.0900333333
LBstat_3,-1.6455333333
LBGexp_1,-3.1025333333
LBGexp_2,-1.8827333333
LBGexp_3,-2.9264333333
LBGtran_2,-3.3316333333
LBGtran_3,-3.0482333333
LBGstat_1,-4.8252333333
LBGstat_2,-4.8791333333
LBGstat_3,-3.8042333333
S0_1,-3.2548333333
S0_2,-2.9452333333
S0_3,-2.8744333333
S1_1,1.4036666667
S1_2,1.3092666667000001
S1_3,1.4716666667
S2_1,1.0548666667
S2_2,1.0012666667
S2_3,0.8973666667
S3_1,0.7003666667
S3_2,0.6931666667
S4_1,-0.1680333333
S4_2,-0.5248333333
S4_3,-0.5517333333000001
S5_1,-0.9031333333
S5_2,-0.5495333333
S5_3,-0.48913333330000003
S6_1,-2.4204333333
S6_2,-3.8241333333
S6_3,-2.0153333333
S6/t_1,-2.4026333333
S6/t_2,-4.1294333333
S6_4,-2.6111333332999997
S6_5,-2.1784333333
S6_6,-2.0853333333
S7_4,-1.9575333333
S7_5,-1.7763333333
S7_6,-1.8038333333
S8_4,-2.3741333333
S8_5,-2.2096333333000002
G135_1,-3.3944333333
G135_3,-4.1112333333
G150_1,-3.4109333333
G150_2,-3.5224333333
G150_3,-3.0801333333
G180_1,-3.5003333333
G180_2,-3.6347333333
G180_3,-3.6705333333
C30_1,-2.1581333333
C30_2,-2.3923333333
C90_1,-0.6201333333
C90_2,-0.4686333333
BI_1,-1.2803333333
BI_2,-1.5285333333
BC_2,-1.6997333333
BC/t_1,-2.0840333333
BC/t_2,-1.5340333333
BC_1,-2.1302333333
Sw_1,-3.0274333333
Sw_2,-2.5166333333
BT_1,-1.8163333333
BT_2,-2.2241333333
B36_1,-2.3997333333
B36_2,-2.2457333333
B60_1,-2.2832333333
B60_2,-1.6830333333
M9exp_1,0.2453666667
M9exp_2,-0.1564333333
M9exp_3,-0.0889333333
M9tran_1,-0.0176333333
M9tran_2,0.19416666670000002
M9tran_3,0.2295666667
M9stat_1,-1.8087333333000002
M9stat_2,-2.3488333333
M9stat_3,-2.5845333333
M+G_1,-0.1948333333
M+G_2,-0.2215333333
M+G_3,-0.4439333333
Glu_1,0.3753666667
Glu_2,-0.0046333333
Glu_3,0.3017666667
Fru_1,-0.2348333333
Fru_2,0.5317666667000001
Fru_3,-0.47653333330000003
Mal_1,-0.6497333333
Mal_2,-0.1228333333
Mal_3,-0.1011333333
G+S_2,-0.1557333333
G+S_3,0.1579666667
Pyr_1,-0.3727333333
Pyr_2,-0.0466333333
Pyr_3,-0.3002333333
Gly_1,-1.5588333333
Gly_2,-0.48853333330000004
Gly_3,-2.0419333333
Glucon_1,-0.2934333333
Glucon_2,-0.0097333333
Glucon_3,-1.5521333333
aero_1,-1.0865333333
aero_2,-1.2620333333
aero_3,-0.9176333333000001
nit_1,-0.9078333333
nit_2,-0.2887333333
nit_3,-0.7865333333000001
ferm_1,-0.9371333333
ferm_2,-1.3400333333
ferm_3,-0.8057333333000001
T-5.40H_1,0.7591666667
T-4.40H_1,0.1081666667
T-3.40H_1,0.5031666667
T-2.40H_1,0.3895666667
T-1.40H_1,0.3922666667
T-1.10H_1,0.5895666667
T-0.40H_1,0.9249666667
T0.0H_1,0.7735666667000001
T0.30H_1,-1.3189333333
T1.0H_1,-1.2610333333
T1.30H_1,-0.9571333333
T2.0H_1,-0.9554333333
T2.30H_1,0.1262666667
T3.0H_1,-0.2780333333
T3.30H_1,0.0208666667
T4.0H_1,0.1527666667
T5.0H_1,-0.5104333333000001
HPh_1,0.021266666700000002
HPh_2,-0.6471333333
HPh_3,-0.6860333333
LPh_1,-0.3901333333
LPh_2,-0.9490333333000001
LPh_3,-1.7477333333
LPhT_1,-1.2048333333
LPhT_2,-1.7594333333
LPhT_3,-1.5882333333
SMMPr_1,0.2147666667
SMMPr_2,0.3272666667
SMMPr_3,0.5556666667
HiTm_1,1.3734666667
HiTm_2,1.4240666667
HiTm_3,1.8444666667
LoTm_1,-1.3177333333
LoTm_2,-1.5450333333000001
LoTm_3,-1.4123333332999999
HiOs_1,0.5861666667000001
HiOs_2,0.1667666667
HiOs_3,0.5569666667000001
BMM_1,-0.4851333333
BMM_2,-0.5565333333
BMM_3,-0.6011333333000001
Heat_1,1.2745666667
Heat_2,1.0962666667
Heat_3,1.2656666667
Cold_1,-3.5481333333
Cold_2,-3.6989333333000003
Cold_3,-3.8578333333
Etha_1,-2.8828333333
Etha_2,-2.7723333332999998
Etha_3,-2.7513333333
SMM_1,-0.0632333333
SMM_2,-0.0567333333
SMM_3,-0.2111333333
Salt_1,-1.5195333333
Salt_2,-1.7947333333
Salt_3,-1.3807333333
Mt0_1,-2.3697333333
Mt0_3,-3.0391333333
M0t45_1,-0.7821333333
M0t45_2,-1.8651333333000002
M0t45_3,-0.5388333333
M0t90_1,-1.0516333333
M0t90_2,-0.6517333333
M0t90_3,-0.3282333333
M40t45_1,-1.1830333333
M40t45_2,-0.0682333333
M40t45_3,-0.6873333333
M40t90_1,-0.7880333333
M40t90_2,-0.49163333330000003
M40t90_3,-0.0385333333
dia0_1,-2.7581333333
dia0_2,-2.0545333333
dia0_3,-2.4247333333
dia5_1,-1.5206333333000002
