,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X
0,algU_regulon__empty_vector,0.0,0.05773846633496877,3.0,0.0,0.0657213021,2.0,-0.0231517205,4.0,-0.0425695816,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,-0.30670460596666665,0.1653477885021483,3.0,1.0,-0.24043375050000002,3.0,-0.1847722374,5.0,-0.49490783,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,0.4385526249250001,0.2926861761548596,4.0,6.0,0.7132188508,20.0,0.4476815341,40.0,0.5623624916000001,63.0,0.0309476232,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,0.070060280225,0.02826707148287088,4.0,7.0,0.0877901084,33.0,0.0670889477,81.0,0.0940258866,82.0,0.0313361782,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,1.066562503575,0.6952392975174891,4.0,8.0,0.6222692080000001,51.0,2.0020557464,65.0,1.1793549186,76.0,0.4625701413,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,0.7380904648333333,1.056156925854827,3.0,9.0,0.3070668554,22.0,-0.0343913732,49.0,1.9415959123,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,0.30901133905,0.10455872128101518,2.0,10.0,0.2350771582,26.0,0.38294551990000003,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,0.5529696276,0.563073158173885,3.0,11.0,0.5970451569,54.0,-0.0308460222,83.0,1.0927097481,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,1.3899908919500001,0.6078825214544036,4.0,12.0,0.9219896406,48.0,2.2192401724,64.0,1.4707419623,78.0,0.9479917925,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,0.219843445075,0.1543340825083084,4.0,13.0,0.32960435460000004,38.0,0.32674563840000004,67.0,0.0008094980000000001,72.0,0.2222142893,,,,,,,,,,,,,,,,,,,,
10,co_culture__c_viol_30,0.42361942906666666,0.21807634865534717,3.0,14.0,0.49302958680000003,41.0,0.5985425123,85.0,0.1792861881,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,0.4448921018,0.27942821984555427,4.0,15.0,0.5986979489,52.0,0.6087918383,71.0,0.0279185931,80.0,0.5441600269,,,,,,,,,,,,,,,,,,,,
12,co_culture__b_thai_40,1.4811428158000002,0.686051627584755,3.0,16.0,1.0916580319,53.0,2.2732904622,77.0,1.0784799533,,,,,,,,,,,,,,,,,,,,,,
13,co_culture__b_thai_45,1.8040978208333334,0.5774836168230288,3.0,17.0,1.2582486326,50.0,2.4087208103,66.0,1.7453240196,,,,,,,,,,,,,,,,,,,,,,
14,co_culture__b_thai_c_viol_40,1.422500259366667,0.6731342912086432,3.0,18.0,0.7640252912000001,25.0,2.1093937391,62.0,1.3940817478,,,,,,,,,,,,,,,,,,,,,,
15,co_culture__mono_35,0.12557092225,0.2657824265658995,4.0,19.0,0.3113863471,28.0,0.1816731407,56.0,-0.2646312751,73.0,0.2738554763,,,,,,,,,,,,,,,,,,,,
16,co_culture__b_thai_c_viol_45,1.4558360635249998,0.2656743871485504,4.0,21.0,1.1316340778,34.0,1.7321145708999999,45.0,1.6005528624,58.0,1.359042743,,,,,,,,,,,,,,,,,,,,
17,co_culture__c_viol_25,0.28488175135000005,0.16358741493353823,4.0,23.0,0.33025968370000003,42.0,0.3795141735,70.0,0.0424430721,79.0,0.3873100761,,,,,,,,,,,,,,,,,,,,
18,co_culture__mono_45,0.025273273875000005,0.08192273523761308,4.0,24.0,0.0039452982,29.0,0.058573092300000004,68.0,-0.0768858784,74.0,0.11546058340000001,,,,,,,,,,,,,,,,,,,,
19,co_culture__mono_40,0.087810305275,0.08059457572513248,4.0,27.0,0.0415399144,31.0,0.0028729553,69.0,0.1258150925,75.0,0.1810132589,,,,,,,,,,,,,,,,,,,,
20,co_culture__b_thai_c_viol_35,1.1844772802749999,0.7714769403139567,4.0,30.0,0.47864445450000004,32.0,2.0900819707,59.0,0.6116982437,86.0,1.5574844522,,,,,,,,,,,,,,,,,,,,
21,co_culture__b_thai_c_viol_25,1.6873955541,,1.0,35.0,1.6873955541,,,,,,,,,,,,,,,,,,,,,,,,,,
22,co_culture__b_thai_c_viol_30,1.0223418777,0.8782299079975666,4.0,36.0,1.9514226488,44.0,1.5854938308,60.0,0.3766069402,61.0,0.175844091,,,,,,,,,,,,,,,,,,,,
23,co_culture__mono_12.5,2.5000002068509275e-11,0.0949834888875891,4.0,37.0,0.050445337800000004,46.0,-0.024070354800000002,57.0,0.0954257111,84.0,-0.121800694,,,,,,,,,,,,,,,,,,,,
24,co_culture__c_viol_45,0.63002408315,0.07724672595890407,2.0,39.0,0.6846457669,43.0,0.5754023994,,,,,,,,,,,,,,,,,,,,,,,,
25,co_culture__b_thai_c_viol_12.5,-0.34849154540000005,0.23094705968732243,2.0,47.0,-0.5117957774,55.0,-0.1851873134,,,,,,,,,,,,,,,,,,,,,,,,
26,immunity_2__WT_sid2,0.0,0.2779226236960231,3.0,87.0,0.113263214,90.0,0.2034060211,93.0,-0.3166692351,,,,,,,,,,,,,,,,,,,,,,
27,immunity_2__WT_pad4,0.06258595496666666,0.09828762922180193,3.0,88.0,0.027394305400000003,91.0,-0.0132613522,94.0,0.1736249117,,,,,,,,,,,,,,,,,,,,,,
28,immunity_2__WT_PS,0.049007100233333344,0.052371223732792245,3.0,89.0,-0.0103753613,92.0,0.06879694110000001,95.0,0.0885997209,,,,,,,,,,,,,,,,,,,,,,
29,immunity_in_vitro__WT_MM,-8.673617379884035e-19,0.11295244345099831,4.0,96.0,0.0448959154,97.0,-0.1645405275,98.0,0.0916666025,99.0,0.027978009600000003,,,,,,,,,,,,,,,,,,,,
30,immunity_isolated__WT_DE,0.01483835135,0.2554780171205023,2.0,100.0,0.19548858970000002,104.0,-0.16581188700000002,,,,,,,,,,,,,,,,,,,,,,,,
31,immunity_isolated__WT_DEPS,0.24654483415,0.04820691351990742,2.0,101.0,0.2806322696,105.0,0.2124573987,,,,,,,,,,,,,,,,,,,,,,,,
32,immunity_isolated__WT_WT,8.333329396907155e-12,0.44251414794341276,12.0,102.0,-0.23759345410000002,110.0,0.0727496589,117.0,0.33494155340000004,125.0,0.5656531596000001,131.0,0.0737336888,134.0,-0.0414440264,138.0,-0.7876142508,159.0,0.2823935419,162.0,-0.0304534436,164.0,-0.6278548251,170.0,0.6874087596,174.0,-0.2919203621,,,,
33,immunity_isolated__WT_npr1,-0.07093427435,0.28738908175791955,2.0,103.0,-0.27414904290000003,126.0,0.13228049420000002,,,,,,,,,,,,,,,,,,,,,,,,
34,immunity_isolated__AvrRpt2_WT,0.19128461212857142,0.3134369750712924,14.0,106.0,-0.0715446986,113.0,-0.34706837830000004,121.0,0.21385850280000002,127.0,-0.4239107232,136.0,0.3878601754,142.0,-0.015810208000000003,145.0,0.5505634039,150.0,0.29658950240000004,160.0,0.21234504440000002,161.0,0.4747516006,163.0,0.2653588347,167.0,0.1154038153,172.0,0.6161862816,176.0,0.4034014168
35,immunity_isolated__AvrRpt2_npr1,0.16456363303333332,0.027881356082904048,3.0,107.0,0.1944057894,128.0,0.1601045955,146.0,0.1391805142,,,,,,,,,,,,,,,,,,,,,,
36,immunity_isolated__AvrRpt2_DE,0.1696191988,0.08464567112014024,3.0,108.0,0.11178103360000001,129.0,0.26677280070000003,147.0,0.1303037621,,,,,,,,,,,,,,,,,,,,,,
37,immunity_isolated__AvrRpt2_DEPS,0.2821997605,0.1966658151215106,2.0,109.0,0.421263492,148.0,0.143136029,,,,,,,,,,,,,,,,,,,,,,,,
38,immunity_isolated__WT_pad4,0.17246353495,0.06069761240377643,4.0,111.0,0.0978982396,119.0,0.2465389399,140.0,0.1710757571,165.0,0.17434120320000002,,,,,,,,,,,,,,,,,,,,
39,immunity_isolated__WT_PS,0.21496661752500001,0.20213087229720295,4.0,112.0,0.1720520388,120.0,0.060906477,141.0,0.11648321710000001,166.0,0.5104247372,,,,,,,,,,,,,,,,,,,,
40,immunity_isolated__AvrRpt2_sid2,-0.13681616503333333,0.2247665282514606,3.0,114.0,-0.3244886783,122.0,-0.1982353851,143.0,0.1122755683,,,,,,,,,,,,,,,,,,,,,,
41,immunity_isolated__AvrRpt2_pad4,-0.057341553175,0.255656414700029,4.0,115.0,-0.4285852208,123.0,-0.0226798426,144.0,0.1253300598,168.0,0.0965687909,,,,,,,,,,,,,,,,,,,,
42,immunity_isolated__AvrRpt2_PS,0.09980748233333332,0.22121625859209976,3.0,116.0,-0.07264395900000001,124.0,0.0228400403,169.0,0.3492263657,,,,,,,,,,,,,,,,,,,,,,
