,PSPTOB0019
SRX3159058,0.143136029
SRX3159060,0.117201779
SRX3159061,0.29658950240000004
SRX3159062,0.6142974713
SRX3159063,0.40470403260000004
SRX3159066,0.13835790580000001
SRX3159069,0.3616816758
SRX3159070,0.2095523721
SRX3159071,-0.0538179524
SRX3159073,0.13708834450000001
SRX3159074,0.2295095007
SRX3159075,0.2823935419
SRX3159076,0.21234504440000002
SRX3159080,0.4747516006
SRX3159082,-0.0304534436
SRX3159083,0.2653588347
SRX3159086,-0.6278548251
SRX3159087,0.17434120320000002
SRX3159088,0.5104247372
SRX3159089,0.1154038153
SRX3159090,0.0965687909
SRX3159091,0.3492263657
SRX3159092,0.6874087596
SRX3159093,0.39470344430000004
SRX3159094,0.6161862816
SRX3159095,-0.0171358302
SRX3159096,-0.2919203621
SRX3159097,0.5475090649000001
SRX3159098,0.4034014168
SRX3159099,-0.0303059153
SRX3158988,0.1739864219
SRX3158989,1.1379410771
SRX3158990,1.4850408319000001
SRX3158991,0.5260473558000001
SRX3158992,-0.028834449
SRX3158996,-0.1451519729
SRX3644656,-0.070985981
SRX3644657,-0.061876101100000004
SRX3644658,0.1328620821
SRX3644659,-0.1154649206
SRX3644660,-0.07201409
SRX3644661,0.34826419740000003
SRX3644662,-0.27838373050000004
SRX3644663,-0.37305330870000003
SRX3644664,0.0645836147
SRX3644665,0.3964164086
SRX3644666,0.40930168650000004
SRX3644667,0.6605256663
SRX3644668,-0.2660916229
SRX3644669,-0.3430666975
SRX3644670,-0.1269008566
SRX3644671,0.4188547777
SRX3644672,0.5061896866
SRX3644673,0.5835632114
