,-0.05612619436851254,-0.046771828640427116,-0.037417462912341694,-0.028063097184256272,-0.01870873145617085,-0.009354365728085429,-6.938893903907228e-18,0.009354365728085408,0.018708731456170836,0.028063097184256265,0.03741746291234168,0.046771828640427095,0.05612619436851252,0.06548056009659795,0.07483492582468335,0.08418929155276877,0.0935436572808542,0.10289802300893963,0.11225238873702506,0.12160675446511046
thresh,-0.06080337723255525,0.06080337723255525,1,,,,,,,,,,,,,,,,,
unreg,0,0,4,25,382,1662,2081,915,261,108,37,27,17,12,10,6,14,1,2,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],"['secY' 'cyoC' 'atpG' 'rpsM' 'cyoD' 'rpsF' 'tufA' 'PP_4875' 'atpA' 'rpsH'
 'rplQ' 'rpsR']",['rplO' 'rpoB' 'rplF' 'rpsL' 'rpoC' 'rplY' 'rplR' 'rpsE' 'rpmD' 'rpsN'],['rplK' 'rplL' 'rplE' 'rpsS' 'rpsK' 'rplC'],"['rplA' 'rpsD' 'rplV' 'rplX' 'rpsC' 'rpoA' 'rpsG' 'rpsQ' 'rpmC' 'rplB'
 'rplP' 'rplJ' 'tufB' 'rplN']",['rplD'],['fusA' 'rplW'],[]
