,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X
0,aat__00m_00s,-5.782411586589357e-18,0.27833002143576985,3.0,0.0,-0.2914090903,6.0,0.2630849413,12.0,0.028324149000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,-0.02010657563333333,0.18806003089163284,3.0,1.0,-0.1628918095,7.0,-0.0904032595,13.0,0.1929753421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,-0.17643061876666666,0.20666447966774262,3.0,2.0,-0.21670898970000002,8.0,-0.3599908363,14.0,0.047407969700000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-0.1666194963666667,0.2702011379054834,3.0,3.0,-0.36735040950000003,9.0,-0.27310901390000003,15.0,0.1406009343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-0.31138592216666666,0.1999159387422353,3.0,4.0,-0.4644231232,10.0,-0.0851973718,16.0,-0.3845372715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,-0.055610835733333336,0.18803617617048074,3.0,5.0,-0.2593779151,11.0,0.11120987800000001,17.0,-0.0186644701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,0.6152143548,0.11902401792664526,2.0,18.0,0.5310516646,71.0,0.6993770450000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,-1.0609223416,0.2096010485401529,3.0,19.0,-0.9033665396,70.0,-1.2988062654,205.0,-0.9805942198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-0.19571193487500002,0.26169843441289886,8.0,20.0,0.2057926793,32.0,-0.2032094962,55.0,-0.2702193706,67.0,-0.3468421427,126.0,-0.5690064623000001,147.0,-0.42824954470000004,203.0,0.040897688700000004,210.0,0.0051411695,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,0.5277154260333333,0.2556061749034789,3.0,21.0,0.7509821065000001,34.0,0.5832601606,61.0,0.248904011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,0.8384637042375,0.13978218639173665,8.0,22.0,0.9905045663000001,104.0,0.9715311896000001,111.0,0.8459283859000001,133.0,0.7650712495,165.0,0.8310130086,238.0,0.8837617697,265.0,0.543563503,270.0,0.8763359613,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,-1.069804177,0.32980591804269543,7.0,23.0,-0.8919506417,56.0,-1.0144195631,82.0,-1.0944391529,118.0,-0.6400360969000001,134.0,-1.0433011859,137.0,-1.7269669929,227.0,-1.0775156056,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,-0.4116231617,0.1296536231915558,4.0,24.0,-0.3450838701,101.0,-0.4734396409,139.0,-0.5591917976,149.0,-0.2687773382,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,0.304864092525,0.15036189873679953,4.0,25.0,0.1341336777,123.0,0.2445068304,155.0,0.3558576757,191.0,0.48495818630000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,abx_mega__dmso-6,0.683439463,0.08149244218739495,3.0,26.0,0.6566130098,59.0,0.6187420361,159.0,0.7749633431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,abx_mega__chl_h2o,-2.67743448096,0.5279287079462647,5.0,27.0,-2.5159305069,76.0,-2.1213196489,146.0,-3.3758367213,162.0,-3.0688393819,262.0,-2.3052461458,,,,,,,,,,,,,,,,,,,,,,,,,,
16,abx_mega__cst_h2o,-0.3824179636,0.07203986123381591,4.0,28.0,-0.38550450080000004,94.0,-0.3088616038,186.0,-0.3557409936,231.0,-0.4795647562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,abx_mega__tec_h2o,0.6392404828333332,0.9517900992187336,3.0,29.0,1.1604549482,49.0,-0.4593142445,260.0,1.2165807448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,abx_mega__str_h2o,-0.31356869448,0.8031374462906413,5.0,30.0,0.3625650756,77.0,0.0185091133,172.0,-1.1844810190000001,259.0,0.40669633380000003,280.0,-1.1711329761,,,,,,,,,,,,,,,,,,,,,,,,,,
19,abx_mega__ctx_h2o,-1.323039085875,0.4321070128158867,4.0,31.0,-0.6874123656000001,40.0,-1.52416057,138.0,-1.4371393105,192.0,-1.6434440974,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,abx_mega__phos_h2o,0.2036084299857143,0.4532826029414463,7.0,33.0,-0.5882078534,39.0,-0.11980926160000001,58.0,0.44402040870000004,122.0,0.7966517546,170.0,0.4727062098,244.0,0.3079956936,261.0,0.1119020582,,,,,,,,,,,,,,,,,,,,,,
21,abx_mega__polmyx_h2o,-0.3069469033142857,0.6732342602961472,7.0,35.0,-0.6372889078,79.0,-0.7208078492000001,92.0,0.20609541080000002,208.0,0.5975885663,251.0,-0.8465654496,263.0,0.3533369411,299.0,-1.1009870348,,,,,,,,,,,,,,,,,,,,,,
22,abx_mega__h2o-8b,-0.19885547313333332,0.24188204383358997,3.0,36.0,0.0804452516,234.0,-0.33800383780000004,275.0,-0.3390078332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,abx_mega__h2o-6,0.17106524953333335,0.24964791344776424,3.0,37.0,0.1030335438,214.0,-0.0375149527,307.0,0.44767715750000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,abx_mega__thio_dmso,-1.74630898805,0.6120718960172156,4.0,38.0,-2.2241139372,102.0,-0.8495324933,248.0,-1.9132401565000001,269.0,-1.9983493652000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,abx_mega__lzd_dmso,-1.3767583532999998,0.22514854148892016,4.0,41.0,-1.5812327068,178.0,-1.4674999522,249.0,-1.4001117308,309.0,-1.0581890234,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,abx_mega__naoh-9,0.12260662735,0.014730134015292573,2.0,42.0,0.133022405,294.0,0.1121908497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,abx_mega__dox_dmso,0.26550334835,0.6567222721638305,8.0,43.0,-0.6482887431000001,142.0,0.5416377639000001,166.0,-0.052733521500000005,177.0,0.5509951445,221.0,-0.6654174034,256.0,1.1098329459,282.0,0.4723659128,305.0,0.8156346877,,,,,,,,,,,,,,,,,,,,
28,abx_mega__phos_ethanol,-0.6347928557,0.030079971746712227,2.0,44.0,-0.6560626077,154.0,-0.6135231037000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,abx_mega__teix_dmso,-0.35224163295,0.42401458605697556,18.0,45.0,-0.37336451800000003,54.0,0.3283303758,106.0,0.10137031240000001,108.0,0.23085813,135.0,-0.5904828266000001,143.0,-0.7537531307,150.0,-0.5334137153,183.0,-0.9863758359,204.0,-0.8227427202,226.0,-0.3122062909,253.0,-0.012827063900000001,255.0,0.09034589030000001,257.0,-0.698584626,264.0,-0.0993873948,268.0,-0.823513881,284.0,-0.5585520787,300.0,-0.7077492531,306.0,0.1816992335
30,abx_mega__dmso-10,-0.3386487711333333,0.2376764588469965,3.0,46.0,-0.08033649770000001,57.0,-0.3875168257,66.0,-0.54809299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,abx_mega__van_dmso,-0.18921781776000002,0.46375340093790307,5.0,47.0,-0.9237608570000001,72.0,-0.2869969269,112.0,-0.1429094839,156.0,0.1966716197,212.0,0.21090655930000002,,,,,,,,,,,,,,,,,,,,,,,,,,
32,abx_mega__ramo_h2o,-0.7933446532,0.7665452853710956,3.0,48.0,-0.8967784736000001,184.0,-1.5029212200000002,266.0,0.019665734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,abx_mega__h2o-7,-1.0836003857333334,0.298545103196248,3.0,50.0,-1.3257753031,245.0,-0.7500449043,258.0,-1.1749809498000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,abx_mega__cro_h2o,-0.9248972570499999,0.5386302529013599,4.0,51.0,-1.2572678753,119.0,-1.2590051099,120.0,-1.0532707307,278.0,-0.1300453123,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,abx_mega__tric_ethanol,-0.06453603375,0.3072766145523335,2.0,52.0,-0.2818134116,182.0,0.1527413441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,abx_mega__nor_naoh,-0.12465717416,0.22770469270739785,5.0,53.0,-0.0999119187,90.0,0.2520710914,100.0,-0.2565407785,216.0,-0.18485807140000002,293.0,-0.3340461936,,,,,,,,,,,,,,,,,,,,,,,,,,
