,-0.07492712826206938,-0.061304014032602216,-0.04768089980313506,-0.0340577855736679,-0.02043467134420074,-0.00681155711473358,0.00681155711473358,0.02043467134420074,0.0340577855736679,0.04768089980313506,0.061304014032602216,0.07492712826206938,0.08855024249153653,0.1021733567210037,0.11579647095047085,0.129419585179938,0.14304269940940517,0.15666581363887233,0.1702889278683395,0.18391204209780665
thresh,-0.08173868537680296,0.08173868537680296,1,,,,,,,,,,,,,,,,,
unreg,0,1,8,48,390,1700,1346,302,49,16,7,2,5,3,7,2,4,4,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],['leuA' 'secB' 'hslO' 'ABUW_3433' 'ABUW_2665'],['ABUW_2702' 'ABUW_0971' 'dnaJ'],['ABUW_1119' 'ABUW_0861' 'uvrB' 'ABUW_2655' 'fxsA' 'ABUW_1526' 'lon'],['pepN' 'prlC'],['htpG' 'ABUW_0372' 'groL' 'ABUW_0469'],['ABUW_2666' 'groS' 'dnaK' 'clpB'],['grpE'],[]
