k,name,in_iM,gene_weight,regulator,function,category
6,Iron,False,-0.03596734188497066,,,
3,Cadmium,False,0.01759530294686556,,,
10,Copper,False,-0.01007890776731074,,,
5,Lead,False,-0.008653163807466627,,,
13,UC-6,False,0.0064731927076354615,,,
7,Zinc - Steady,False,-0.005760501017794013,,,
1,UC-2,False,0.004892304558306932,,,
8,Zinc - Fast,False,-0.004549267338588834,,,
2,UC-3,False,0.0038820156687870617,,,
4,UC-4,False,-0.0032122404780238873,,,
12,Zinc - Intermediate,False,0.002239670863246029,,,
11,Chromium,False,0.0016276155912782998,,,
14,UC-7,False,-0.0011720190069172529,,,
0,UC-1,False,-0.0006890633120201527,,,
9,UC-5,False,-0.0006015376060400214,,,
