,A,CysB
omics__wt_glu__2,1.2947295930872107,0.2561121269999997
omics__wt_gly__1,1.2832978832662962,0.12287151700000097
omics__wt_gly__2,0.9588098960728751,0.09579609000000032
omics__wt_thr__1,0.9155381019915044,0.6914102320000008
omics__wt_thr__2,1.5232616145932485,0.5721065170000008
omics__bw_ac__1,1.4145773874042746,0.1768184100000001
omics__bw_ac__2,1.3753822840431424,0.15584426200000046
omics__bw_fum__1,0.9176806608857968,0.10582429299999953
omics__bw_fum__2,0.8468395211077349,0.11827256499999984
omics__bw_glc__1,0.1358835231952473,-0.007939407999999482
omics__bw_glc__2,0.1764960625941431,0.014523761000000412
omics__bw_pyr__1,0.6441685432430091,0.019275205000000458
omics__bw_pyr__2,0.7443445893188223,-0.29653572999999955
ompr__wt_nacl__1,-0.8265079028013622,0.4608463260000004
ompr__wt_nacl__2,-1.0054115372131394,0.39751440700000096
ompr__bw_delompr_nacl__1,2.866561929580909,0.3650348729999999
ompr__bw_delompr_nacl__2,2.9422980113978223,0.4439735640000002
minspan__wt_ade__1,0.6661714198869766,0.4275216679999998
minspan__wt_glc__2,1.9395928972768453,0.5168814189999988
minspan__wt_glc__3,1.577190210706054,0.6107565610000005
minspan__wt_glc__4,1.914164912981958,0.4080608620000011
minspan__wt_glc_anaero__1,-1.4862291414448032,0.14561043500000004
minspan__wt_glc_anaero__2,-1.0263231144426286,0.12740525900000055
minspan__wt_trp__1,-13.525908801660211,-0.20887942399999826
minspan__bw_delcra_glc__2,-3.048257705577344,-0.21824611399999935
minspan__bw_delcra_trp__1,-8.21131916999249,0.016131174999999942
minspan__bw_delmntr__1,-3.1159661523261315,-0.2651085420000001
minspan__bw_delnac_ade__1,4.9803891157309765,1.0092084220000004
minspan__bw_delnac_glc__1,-2.289960777823104,0.5561607579999999
cra_crp__wt_ac__1,-1.1014309327261005,0.08569168700000063
cra_crp__wt_ac__2,-0.8171902824495524,0.1355470289999996
cra_crp__wt_fru__1,-0.3490601961004702,0.31973309400000005
cra_crp__wt_fru__2,-0.4060586808755589,0.3579941340000001
cra_crp__delcra_ac__1,-1.6234988161569917,0.15507053400000004
cra_crp__delcra_ac__2,-1.4139120269876486,0.2441883620000009
cra_crp__delcra_fru__1,0.3426459823868944,0.3476988179999996
cra_crp__delcra_fru__2,0.4364572741445963,0.239737647000001
cra_crp__delcra_glc__1,1.8644434368472425,0.27368129600000035
cra_crp__delcra_glc__2,1.9513386880835364,0.3085014560000001
rpoB__wt_031__1,-0.6817711316553634,-0.17377235599999974
rpoB__wt_044__1,1.628645307415738,0.11967347299999975
rpoB__wt_lb__1,-9.962423043264176,-0.5636499649999998
rpoB__wt_lb__2,-9.748803038890763,-0.4529853509999997
rpoB__rpoBE546V_031__1,0.8484978165173744,-0.04316883999999988
rpoB__rpoBE546V_044__1,1.6192923887243134,-0.06168562200000061
rpoB__rpoBE546V_lb__1,-7.966034051066942,0.01830479100000026
rpoB__rpoBE546V_lb__2,-7.618336849514247,-0.09175560999999988
rpoB__rpoBE546V_glc__1,2.0191082783222907,0.2575013860000004
rpoB__rpoBE672K_glc__1,3.5121446642436767,-0.3175698329999994
rpoB__rpoBE672K_glc__2,3.0235582708596422,-0.22151665700000045
rpoB__rpoBE672K_lb__1,-1.7126224966308456,-0.8983678820000005
rpoB__rpoBE672K_lb__2,-1.2162732997956305,-0.9364635770000004
crp__wt_fru__1,1.542277241489577,-0.011584472999999209
crp__wt_glyc__1,2.712319152566977,0.21215654500000006
crp__wt_glyc__2,2.589287231747304,0.2516712729999995
crp__delar1_glyc__1,1.878643101468191,0.0842550089999996
crp__delar1_glyc__2,-1.9888177822175468,-0.02837149799999938
crp__delar1ar2_glyc__1,1.1052115606986834,0.17813950100000042
crp__delar1ar2_glyc__2,1.2295461567101158,0.14932708100000006
crp__delar1ar2_glyc__3,1.2902530467976232,0.11292598999999992
crp__delar2_glyc__1,-8.82122305369322,-0.3964686419999994
crp__delar2_glyc__2,-4.673496340438716,-0.1145661389999999
crp__delar2_glyc__3,-7.000181349137234,-0.0289149860000002
crp__delcrp_fru__1,0.5608812182877636,-0.4786882160000001
crp__delcrp_fru__2,1.0963500617118946,-0.392817312
crp__delcrp_fru__3,0.7113336721077702,-0.20789585399999927
crp__delcrp_glc__1,0.6166943292302078,-0.7249917359999998
crp__delcrp_glc__2,0.4873529584284705,-0.6169852389999999
crp__delcrp_glc__3,0.7958431713162484,-0.5822127720000001
crp__delcrp_glyc__1,0.4515550533397495,-0.058581910000000015
crp__delcrp_glyc__2,0.2605357011894291,-0.10210618999999976
crp__delcrp_glyc__3,-0.9631860374795006,-0.2334487059999999
glu__glu_ale3__1,6.894401590722075,-0.3798033219999999
glu__glu_ale4__1,6.5814372646525605,0.7978614709999999
glu__glu_ale5__1,4.613462200156832,0.3669285870000003
glu__glu_ale6__1,8.333539213174811,0.9066882400000004
glu__glu_ale8__1,3.30457837853936,-0.5934783589999997
glu__glu_ale9__1,8.816197860177711,0.870699879
glu__glu_ale10__1,7.054283757739517,-0.12124567700000012
42c__wt_42c__1,2.8950382319403256,0.30263624
42c__42c_ale1__1,-10.334776787049856,-0.4776655270000001
42c__42c_ale2__1,3.168294435908109,0.05635640100000039
42c__42c_ale3__1,1.3239238947573635,0.36892915199999976
42c__42c_ale4__1,3.206416819173604,0.3633199429999996
42c__42c_ale5__1,3.225244330145799,0.15040047899999998
42c__42c_ale6__1,-13.660550261972112,-0.4446717129999991
42c__42c_ale8__1,-3.883212515052632,-0.19186110799999945
42c__42c_ale9__1,3.951896121720653,0.201290513
42c__42c_ale10__1,-5.585102802241279,-0.33212768599999976
ssw__wt_ac__1,0.6410119343906341,-0.9213973789999984
ssw__wt_glc__1,-0.6224361964524003,0.8468017640000003
ssw__wt_glyc__1,-13.828452607306888,0.12241940500000048
ssw__wt_xyl__1,-0.3180552461270262,0.41456616700000026
ssw__glc_ale1__1,1.6394982239664606,0.4171202770000004
ssw__glc_ale2__1,-1.4617427918422292,-0.5256683720000002
ssw__glc_ale3__1,-9.11213907743912,-0.3059439289999997
ssw__glyc_ale1__1,-2.9014922207244065,0.2071178079999996
ssw__glyc_ale2__1,-9.883674042589618,-0.4628335400000001
ssw__xyl_ale1__1,0.0760428870781976,0.09372583800000013
ssw__xyl_ale2__1,-0.6344783829499099,-0.12298273999999942
ssw__xyl_ale3__1,-1.8284783692512483,-0.2605463659999998
ssw__glc_ac_ac2__1,-16.04410298616292,-0.7546940389999994
ssw__glc_ac_glc1__1,-1.7441600184014816,-0.4355184939999983
ssw__glc_glyc_glc__1,1.6142947602017876,-0.39365267200000004
ssw__glc_glyc_glyc__1,-0.2982280540091407,0.006936896000000026
ssw__glc_xyl_glc__1,0.190487030835172,-0.250383265
ssw__glc_xyl_xyl__1,1.0896184838935092,0.11114384100000052
ica__wt_glc__1,3.5985100199990985,0.2639771960000017
ica__wt_glc__2,3.697147056635517,0.3843059989999986
ica__wt_glc__3,2.013816105329475,0.4111434970000003
ica__wt_glc__4,-0.6224381989593077,0.22714812999999975
ica__arg_sbt__1,0.3859688481724895,0.11604916200000034
ica__arg_sbt__2,1.4662172841463927,0.2704942870000009
ica__cytd_rib__1,-20.625086430546425,-1.3430235639999983
ica__cytd_rib__2,-20.652045267793227,-1.249201685
ica__gth__1,9.894432239516568,0.6835137820000003
ica__gth__2,9.503444948122375,0.8523372199999999
ica__leu_glcr__1,-0.9595482867363078,0.34601504899999996
ica__leu_glcr__2,-1.385933117545201,0.34724641499999986
ica__met_glc__1,-1.7408115918404397,-0.0438233109999997
ica__met_glc__2,-1.374279081572686,-0.12828654299999975
ica__no3_anaero__1,-17.209965348474196,-0.013837348999998332
ica__no3_anaero__2,-20.593741839494022,-0.15898750200000045
ica__phe_acgam__1,1.8660751934569937,0.3120874170000008
ica__phe_acgam__2,1.6483515658155847,0.17365012900000032
ica__thm_gal__1,-1.88775896484152,-0.16466100999999966
ica__thm_gal__2,-1.782110244864845,-0.25695435200000016
ica__tyr_glcn__1,1.5159589351486906,0.33393525000000057
ica__tyr_glcn__2,1.1417153960101352,0.3446675870000009
ica__ura_pyr__1,0.2195298675908568,0.46254818299999995
ica__ura_pyr__2,-1.137214954924814,0.2164694279999999
ica__wt_glc__5,-1.357415148564711,0.0821310190000002
ica__wt_glc__6,-2.0493021755893874,0.1053127079999996
ica__bw_delpurR_cytd__1,0.699182383177505,0.09697247200000092
ica__bw_delpurR_cytd__2,0.3954111243680321,-0.22675991899999826
ica__ade_glc__1,0.4369507278012881,-0.22880565100000005
ica__ade_glc__2,1.0210407472024403,0.221207402000001
ytf__wt_glc__1,1.5424843429308472,0.6461312379999988
ytf__wt_glc__2,1.6259002754393788,0.7902401729999999
ytf__delyafC__1,-2.285108917987438,-0.1395525589999993
ytf__delyafC__2,-3.988794499515576,-0.17549235799999965
ytf__delyeiE__1,5.762618952412614,1.832018778
ytf__delyeiE__2,8.959527936637015,1.9642565280000002
ytf__delyiaJ__1,-8.807223367469872,0.21329724000000014
ytf__delyiaJ__2,-9.70732378177322,0.28937539
ytf__delyieP__1,-4.755327594397895,0.047393453999999835
ytf__delyieP__2,-3.2915405635306985,0.07342469900000026
ytf__wt_ph5__1,2.444757605180843,0.484814602000001
ytf__wt_ph5__2,1.8482650551759343,0.44938816400000015
ytf__wt_ph8__1,-0.4863256398925152,0.40474897899999984
ytf__wt_ph8__2,-0.7854590824528607,0.4100511740000004
ytf__delybaO__1,-5.162595718842653,0.020448442000001062
ytf__delybaO__2,-7.824966823710582,-0.20432101100000025
ytf__delybaQ__1,1.289688603044764,0.24725074100000025
ytf__delybaQ__2,0.9834225660661112,0.3540080570000006
ytf__delybiH__1,0.9535171278841416,0.449549395
ytf__delybiH__2,-4.184604131271552,-0.019725782999999275
ytf__delydcI_ph5__1,3.5573387480574934,0.4723310139999999
ytf__delydcI_ph5__2,3.0060598721576235,0.4608980970000003
ytf__delydcI_ph8__1,0.1633177040442359,0.6250530779999988
ytf__delydcI_ph8__2,0.0217835663270002,0.3908454690000003
ytf__delyddM__1,-1.679657652404711,0.08980428799999984
ytf__delyddM__2,-2.746365512852147,-0.09629260100000003
ytf__delyheO__1,-1.7361997051546247,0.14638091399999986
ytf__delyheO__2,-6.915046889727511,-0.6533664739999994
fps__bw_glc__1,0.3704084800706228,0.1552068860000002
fps__bw_glc__2,0.6437756726657357,0.039261642000000485
fps__fps_thrA_ale1__1,-1.5969100627382684,0.14126697200000038
fps__fps_thrA_ale1__2,-1.1148925745949874,0.31381745000000016
fps__fps_thrA_ale2__1,-1.2655893906787588,0.4951792660000001
fps__fps_thrA_ale2__2,-0.8675361056791416,0.4880115529999998
fps__fps_serB_ale1__1,-0.4639885264126623,0.04071399900000028
fps__fps_serB_ale1__2,-0.2707469425977857,0.23150949199999984
fps__fps_serB_ale4__1,-2.142753493610676,-0.2197204810000004
fps__fps_serB_ale4__2,-1.2606424938998544,0.2271214940000004
fps__fps_ptsI_ale1__1,-1.4825338851408552,-0.36579553099999984
fps__fps_ptsI_ale1__2,-0.9495912339880156,-0.19547633899999986
fps__fps_ptsI_ale3__1,-0.6719618678898932,0.07665563399999975
fps__fps_ptsI_ale3__2,-0.8585329198477057,-0.0333898210000001
pal__lyx_ale2_f6__1,-0.3591282502736843,-0.12908471999999982
pal__lyx_ale2__1,-0.3803935728624216,0.12559889200000107
pal__lyx_ale2__2,-0.4427712945776991,0.08699649500000017
pal__lyx_ale4__1,1.851512231812952,0.08411413500000009
pal__lyx_ale4__2,2.158766891624272,-0.08360531299999963
pal__5drib_ale10_f18__1,-1.066825250934935,-0.6629006500000001
pal__5drib_ale10_f18__2,-0.7835211812883992,-0.5637857400000001
pal__5drib_ale10__1,-1.312639261320691,-0.0602125960000004
pal__arab_ale14_f9__1,-0.6148186353862841,-0.0343267660000004
pal__arab_ale14_f9__2,-0.1161456616029266,-0.009057504999999466
pal__arab_ale14__1,-1.803730666275618,0.006513494000000009
pal__arab_ale14__2,-1.5072552659871206,-0.28659060899999833
pal__arab_ale16__1,-1.035163353902838,0.20699678899999885
pal__arab_ale16__2,-2.384578360958212,-0.03661485899999928
pal__tartr_ale26_f10__1,-1.5958257347216669,-0.5336264510000001
pal__tartr_ale26_f10__2,-1.9369545067745093,-0.6964460350000001
pal__tartr_ale26__1,-0.4217426232402731,-0.7424891759999994
pal__tartr_ale26__2,0.7272400562079498,-0.7363789619999999
pal__tartr_ale28_f10__1,1.680681259714551,-0.4748146529999993
pal__tartr_ale28_f10__2,2.0304054779990897,-0.4734706360000001
pal__tartr_ale28__1,-0.9235582129252864,-0.1825828929999993
pal__tartr_ale28__2,-0.8654764792553747,-0.21089733399999933
efeU__delmenFentC_citr__1,0.3397240340069953,0.1372069429999998
efeU__delmenFentC_citr__2,1.2492797446961277,0.05895739500000019
efeU__delmenFentC__1,0.5154314996189071,0.1366260050000001
efeU__delmenFentC__2,0.1738543036754818,0.2587600590000001
efeU__menFentC_ale39__1,0.2887909170392332,-1.0015796149999998
efeU__menFentC_ale39__2,-1.0318624432131,-0.9206085139999995
efeU__menFentC_ale29__1,3.474988417344436,-0.83314603
efeU__menFentC_ale29__2,2.889197945654406,-0.7799636959999994
efeU__menFentC_ale30__1,0.1446390999048676,0.2393496160000001
efeU__menFentC_ale30__2,1.3083071175874157,0.07233145299999942
efeU__menFentCubiC_ale36__1,-0.2085012529706343,0.1829562529999995
efeU__menFentCubiC_ale36__2,-0.657768201199114,0.20628237100000035
efeU__menFentCubiC_ale37__1,-1.3414648718503372,0.15223488600000046
efeU__menFentCubiC_ale37__2,-1.8546370233172464,0.07800420799999941
efeU__menFentCubiC_ale38__1,1.3141648306635103,0.4663273659999998
efeU__menFentCubiC_ale38__2,1.0223271481821663,0.2126559960000005
misc2__salc_glc__1,3.715885858830711,-0.1276738470000005
misc2__salc_glc__2,2.956627639063346,-0.2301755439999997
misc2__dbcn_glc__1,5.199346991002377,0.33342418600000023
misc2__dbcn_glc__2,2.375696303857532,-0.021547662000000575
misc2__tyr_glc__1,-1.1018910470644805,0.35133640299999946
misc2__tyr_glc__2,-1.8231425145806244,0.2795833029999999
misc2__arg_cytd__1,1.5893171372557355,0.3220065629999995
misc2__arg_cytd__2,2.0936149589777187,0.3203428739999987
misc2__delyheO_pyr__1,-2.105913375916951,-0.01839352899999991
misc2__delyheO_pyr__2,-1.008577895826502,0.000705542000000392
misc2__dellon_glc__1,3.299046023480602,0.17249091799999938
misc2__dellon_glc__2,3.345130260211097,0.036030999000000286
nquinone__delubiC__1,0.4213605260280195,0.23056347899999885
nquinone__delubiC__2,-0.6509143662021327,0.4791329040000001
nquinone__ubiC_ale1__1,-0.4289594409554499,0.24620353600000036
nquinone__ubiC_ale1__2,-0.5629062164968418,0.37847885299999984
nquinone__ubiC_ale2__1,-1.7824574570945626,0.28487139299999953
nquinone__ubiC_ale2__2,-1.1918104302012216,0.2378657679999998
nquinone__ubiC_ale3__1,0.3725348010921878,0.09104704600000167
nquinone__ubiC_ale3__2,0.1199321949904399,0.20556707799999965
nquinone__ubiC_ale4__1,-1.4256952598089878,0.2444906720000004
nquinone__ubiC_ale4__2,-1.3048885821368978,0.4084532000000003
nquinone__delpdhR__1,0.2046837540669135,0.004814717999999552
nquinone__delpdhR__2,0.2883184614506615,0.090841395
quinone__glu_ale4__1,2.8279480913978228,0.18700740400000004
quinone__glu_ale4__2,4.633542640874804,0.370572964
quinone__delmenF__1,-0.4080985833155884,0.1866255309999998
quinone__delmenF__2,-0.0638959743887779,0.29400075299999884
quinone__menF_ale5__1,3.028436661695625,-0.035871502999999194
quinone__menF_ale5__2,2.8411152301262828,-0.17763137299999965
quinone__menF_ale6__1,1.3091061338874928,-0.20339931299999936
quinone__menF_ale6__2,1.3685172676289648,-0.2449563149999996
quinone__menF_ale7__1,-7.763470363982519,-0.4774742020000007
quinone__menF_ale7__2,-7.270107992243448,-0.5354648050000002
quinone__menF_ale8__1,-11.34660732971182,-0.6497503170000005
quinone__menF_ale8__2,-12.570858392895731,-0.3554518289999997
quinone__delmenFubiC__1,-1.949174473192896,0.313568826
quinone__delmenFubiC__2,-1.86637146718068,0.34878292199999983
quinone__menFubiC_ale1__1,-11.781581317805587,-0.6523119879999992
quinone__menFubiC_ale1__2,-12.443897336225175,-0.7962258869999994
quinone__menFubiC_ale2__1,-11.245159685262667,-0.8182716459999995
quinone__menFubiC_ale2__2,-9.62217253952502,-0.8468774899999998
quinone__menFubiC_ale3__1,2.1092295385397453,0.13908285399999976
quinone__menFubiC_ale3__2,1.42584318917533,0.2614647090000002
quinone__menFubiC_ale4__1,2.148145387682868,-0.780380257
quinone__menFubiC_ale4__2,1.2020447117380038,-0.758252637
oxyR__wt_glc__1,2.2562646433066216,0.08285717100000056
oxyR__wt_glc__2,1.4615256690789014,0.05850909200000042
oxyR__wt_h2o2__1,1.6225487782973382,-0.09210359699999948
oxyR__wt_h2o2__2,-2.8182910851835627,-0.13789260299999914
oxyR__glu_ale4__1,-0.039129769924387,0.06769816800000061
oxyR__glu_ale4__2,0.186659820996386,-0.1262267769999994
oxyR__glu_ale4_h2o2__1,0.9135995319358732,-0.0995007750000001
oxyR__glu_ale4_h2o2__2,1.124288855553922,0.00019709499999986943
oxyR__oxyR_ale17__1,0.8965526013943603,0.12272336900000005
oxyR__oxyR_ale17__2,0.4014645032529762,-0.06798249799999923
oxyR__oxyR_ale17_h2o2__1,1.097815774166947,0.13156096600000033
oxyR__oxyR_ale17_h2o2__2,1.0446279293393614,0.3692505510000004
oxyR__oxyR_ale18__1,2.77286623962275,-0.06498603000000003
oxyR__oxyR_ale18__2,0.6555160005302072,-0.06187817200000013
oxyR__oxyR_ale18_h2o2__1,-1.9868342047246037,0.08913806799999957
oxyR__oxyR_ale18_h2o2__2,-1.696694187334203,0.14700240500000028
oxyR__oxyR_ale19__1,2.637486998791403,0.039652990000000436
oxyR__oxyR_ale19__2,0.3736968895867801,-0.09483198899999934
oxyR__oxyR_ale19_h2o2__1,2.951003913197264,0.03880924799999974
oxyR__oxyR_ale19_h2o2__2,2.91406653348646,0.04196228999999985
oxyR__oxyR_ale20__1,0.7081714110523032,-0.3819959099999997
oxyR__oxyR_ale20__2,0.6659219238220636,-0.5711687229999995
oxyR__oxyR_ale20_h2o2__1,1.1450241311982323,0.15490709999999994
oxyR__oxyR_ale20_h2o2__2,-0.0039891125108777,0.047551729000000265
svns_pgi__BmePgi24_15__1,0.3184389156169331,0.248141594999999
svns_pgi__BmePgi24_15__2,0.6956952051038278,0.10410068900000002
svns_pgi__BmePgi24_26__1,1.7373261114057912,0.13441243000000025
svns_pgi__BmePgi24_26__2,1.97242309800759,0.2936346020000009
svns_pgi__BmePgi24_41__1,-13.859280319689487,-0.5008272910000002
svns_pgi__BmePgi24_41__2,2.013540162739199,0.15983739500000027
svns_pgi__BmePgi24_52__1,0.7608937116439353,0.30566302100000003
svns_pgi__BmePgi24_52__2,2.367545071538496,0.2776244760000006
svns_pgi__PaePgi2_34__1,-0.2647933448147111,0.6470237829999999
svns_pgi__PaePgi2_34__2,-0.1620395107294147,0.7067717660000001
svns_pgi__PaePgi2_63__1,0.4800878644574149,0.5688674460000005
svns_pgi__PaePgi2_63__2,-0.1249843213543967,0.4857071829999988
svns_pgi__PaePgi24_54__1,0.9723222476474443,0.18422828500000052
svns_pgi__PaePgi24_54__2,0.4432032663652052,0.14105549000000028
svns_pgi__PaePgi24_90__1,1.1126344210781414,0.22314049199999972
svns_pgi__PaePgi24_90__2,0.6531891495929665,0.14866772600000022
abx_media__m9_ctrl__1,-0.9854635341206576,-0.14844436100000016
abx_media__m9_ctrl__2,-0.4995747089067107,0.11203223700000108
abx_media__rpmi_ctrl__1,-23.97853750229445,-0.7021517770000001
abx_media__rpmi_ctrl__2,-23.195101719607088,-0.5512026969999999
abx_media__camhb_ctrl__1,-22.915162957708837,-1.347132361
abx_media__camhb_ctrl__2,-22.91057936911684,-1.6114938959999998
abx_media__m9_mero__1,-3.95881954493798,-0.06836323899999996
abx_media__m9_mero__2,-2.6770694924989877,-0.4118403299999995
abx_media__rpmi_mero__1,-23.32590822824248,-1.131064327999999
abx_media__rpmi_mero__2,-23.59507678763337,-1.0433702679999994
abx_media__camhb_mero__1,-22.16705889402911,-1.6507579969999997
abx_media__camhb_mero__2,-21.839517134507872,-1.5311639329999993
abx_media__m9_trisulf__1,-9.315155831473822,0.233873225
abx_media__m9_trisulf__2,-7.933084858711775,0.3500798789999999
abx_media__rpmi_trisulf__1,-19.17419834084893,-0.3689323099999999
abx_media__rpmi_trisulf__2,-19.36890388232629,-0.443259769
abx_media__camhb_trisulf__1,-21.751175351990945,-0.7484768939999995
abx_media__camhb_trisulf__2,-21.491310697884643,-0.8863754110000004
abx_media__m9_cef__1,-9.35164210641494,-0.24635232099999985
abx_media__m9_cef__2,-10.085042043364544,-0.5198026750000002
abx_media__rpmi_cef__1,-21.910029744554013,-0.3136540859999997
abx_media__rpmi_cef__2,-21.82472488515101,-0.15189380499999938
abx_media__camhb_cef__1,-21.1155492145646,-0.7981443939999995
abx_media__camhb_cef__2,-21.25012081005241,-0.6368882879999997
abx_media__m9_cipro__1,-2.376275761886064,-0.2687117460000001
abx_media__m9_cipro__2,-3.7613569717623383,-0.16022260700000054
abx_media__rpmi_cipro__1,-21.94360035324103,-0.5813874589999983
abx_media__rpmi_cipro__2,-22.11921362867346,-0.4153714329999989
abx_media__camhb_cipro__1,-21.250349993751307,-1.6294565299999997
abx_media__camhb_cipro__2,-21.49869239744885,-1.4414078559999997
hot_tale__42c_ale3_30c__1,2.132553129003598,0.3499099570000004
hot_tale__42c_ale3_30c__2,1.009475108265773,0.4714036229999996
hot_tale__42c_ale3_37c__1,1.750564417819889,0.1550324510000003
hot_tale__42c_ale3_37c__2,1.3525810155354605,0.17846688599999982
hot_tale__42c_ale3_44c__1,6.025459175760359,0.4788840319999999
hot_tale__42c_ale3_44c__2,8.199151006517022,0.4810368710000006
hot_tale__hot_ale3_mid_30c__1,6.2766304311495125,1.8019822829999992
hot_tale__hot_ale3_mid_30c__2,4.730875398826726,1.6036691949999984
hot_tale__hot_ale3_mid_37c__1,5.54147931229628,0.529678058
hot_tale__hot_ale3_mid_37c__2,5.647668460421098,0.4932446310000005
hot_tale__hot_ale3_mid_44c__1,3.46762832314504,-0.04917851299999931
hot_tale__hot_ale3_mid_44c__2,1.4386566830165923,-0.07526077599999947
hot_tale__hot_ale3_30c__1,5.831011084960145,1.6431056169999998
hot_tale__hot_ale3_30c__2,6.831750667895318,1.5854955270000008
hot_tale__hot_ale3_37c__1,6.563912295772656,0.5612206160000017
hot_tale__hot_ale3_37c__2,6.43071428218004,0.5084833629999999
hot_tale__hot_ale3_44c__1,1.4983720015330575,0.02576939600000028
hot_tale__hot_ale3_44c__2,1.0636649780553973,0.09721386200000026
hot_tale__hot_ale4_30c__1,1.6167558986419752,0.5080811440000002
hot_tale__hot_ale4_30c__2,1.5200009614231274,0.5967139050000005
hot_tale__hot_ale4_37c__1,2.8530003955415517,0.4866308840000002
hot_tale__hot_ale4_37c__2,2.9995412258674885,0.4624109550000002
hot_tale__hot_ale4_44c__1,2.0835494472241,0.8849909270000005
hot_tale__hot_ale4_44c__2,0.5506727962704661,0.5159834129999998
hot_tale__hot_ale8_30c__1,1.4105778124222998,0.4544664730000001
hot_tale__hot_ale8_30c__2,2.0919943484776518,0.4600228860000018
hot_tale__hot_ale8_37c__1,2.484723525091068,0.24754448599999976
hot_tale__hot_ale8_37c__2,1.7958790376254703,0.2982469429999988
hot_tale__hot_ale8_44c__1,0.4556625713283718,0.3903490129999998
hot_tale__hot_ale8_44c__2,-0.0883471758561954,0.3227807379999996
hot_tale__hot_ale9_mid_30c__1,-0.7780698504961306,0.3027958990000004
hot_tale__hot_ale9_mid_30c__2,-0.0276797060176369,0.2307434060000002
hot_tale__hot_ale9_30c__1,1.517298605504073,0.239751289
hot_tale__hot_ale9_30c__2,2.018659124937868,0.3323641830000001
hot_tale__hot_ale9_mid_37c__1,1.579248139339552,0.32039029600000024
hot_tale__hot_ale9_mid_37c__2,1.307340088553604,0.28573731
hot_tale__hot_ale9_37c__1,2.4816150359980456,0.3634040229999993
hot_tale__hot_ale9_37c__2,2.3264088690069857,0.4058717239999998
hot_tale__hot_ale9_mid_44c__1,5.139037233813574,0.4646438570000005
hot_tale__hot_ale9_mid_44c__2,7.0052487152629945,0.6250494489999987
