,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A
0,control__wt_glc,1.0796918914479647e-14,0.20137533585460574,2.0,0.0,-0.1423938655464994,1.0,0.142393865546521,,,,,,,,
1,fur__wt_dpd,4.559396605611063,0.8668743872902347,2.0,2.0,3.9464238479212046,3.0,5.172369363300922,,,,,,,,
2,fur__wt_fe,2.102974337587731,0.15520922646540986,2.0,4.0,2.2127238341241404,5.0,1.9932248410513207,,,,,,,,
3,fur__delfur_dpd,3.326833979960025,0.6282070452844117,2.0,6.0,2.882624518250253,7.0,3.771043441669797,,,,,,,,
4,fur__delfur_fe2,2.955771922983992,0.08466170516240226,2.0,8.0,2.895907057156841,9.0,3.0156367888111424,,,,,,,,
5,acid__wt_ph5,2.53577967421987,0.13787843854545687,2.0,10.0,2.4382848953449647,11.0,2.633274453094775,,,,,,,,
6,acid__delgadx_ph5,2.5539333447664343,,1.0,12.0,2.5539333447664343,,,,,,,,,,
7,acid__delgadw_ph5,2.9231114682044224,0.09647580405602582,2.0,13.0,2.991330163472863,14.0,2.854892772935982,,,,,,,,
8,acid__delgade_ph5,2.4685271747581243,0.09264284335410726,2.0,15.0,2.403018791994032,16.0,2.5340355575222167,,,,,,,,
9,oxidative__wt_pq,-21.036725764493184,0.12601492500441702,2.0,17.0,-21.12583177249452,18.0,-20.947619756491846,,,,,,,,
10,oxidative__deloxyr_pq,-20.404035980814314,0.3670991108574616,2.0,19.0,-20.663614251469177,20.0,-20.14445771015945,,,,,,,,
11,oxidative__delsoxr_pq,-20.191448775053026,0.011016005948118187,2.0,21.0,-20.19923826756053,22.0,-20.18365928254552,,,,,,,,
12,oxidative__delsoxs_pq,-20.448726641341644,0.6445867326352579,2.0,23.0,-19.992934991632374,24.0,-20.904518291050916,,,,,,,,
13,nac_ntrc__wt_csn,0.5745409850057164,0.07092619852617353,2.0,25.0,0.6246933809473569,26.0,0.5243885890640757,,,,,,,,
14,nac_ntrc__wt_cytd,-1.7799914503928156,0.00952361012987284,2.0,27.0,-1.7732572410886056,28.0,-1.7867256596970256,,,,,,,,
15,nac_ntrc__wt_gln,-1.2842442023752052,0.21231112365298402,2.0,29.0,-1.1341175671188446,30.0,-1.4343708376315658,,,,,,,,
16,nac_ntrc__bw_delnac_csn,2.2572142342131074,0.3057256874593361,2.0,31.0,2.041033527427692,32.0,2.473394940998523,,,,,,,,
17,nac_ntrc__bw_delnac_cytd,0.9167790880646134,0.14663092440047737,2.0,33.0,0.8130953670893838,34.0,1.0204628090398429,,,,,,,,
18,nac_ntrc__bw_delnac_gln,0.23935308689777324,0.22208073431473732,2.0,35.0,0.396387880102612,36.0,0.0823182936929345,,,,,,,,
19,nac_ntrc__bw_delnac_nh4,0.9171693418854374,0.08626319208772228,2.0,37.0,0.8561720537934113,38.0,0.9781666299774636,,,,,,,,
20,misc__wt_no_te,-1.607129171849567,1.6696268650178985,2.0,39.0,-2.7877336501549594,40.0,-0.4265246935441745,,,,,,,,
21,misc__bw_delcbl,1.8356605168079247,0.010443750261145936,2.0,41.0,1.8282756701772496,42.0,1.8430453634385997,,,,,,,,
