,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,2.7755575615628914e-17,0.9948847685419429,3.0,0.0,-1.0902964185,6.0,0.8585744247,12.0,0.2317219938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,-0.34795965980000004,0.5865471348070987,3.0,1.0,-0.5023377666000001,7.0,0.3003362938,13.0,-0.8418775066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,-0.30837535423333334,0.7476359941067682,3.0,2.0,-0.5591909115,8.0,0.5324192057,14.0,-0.8983543569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,0.17564353919999998,0.47300211982738305,3.0,3.0,-0.100998265,9.0,-0.093874975,15.0,0.7218038576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-0.7530867961333333,0.309744057232992,3.0,4.0,-0.7029827562000001,10.0,-1.0848285125000001,16.0,-0.47144911970000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,-1.6036879278666667,0.7695488083712986,3.0,5.0,-0.8204095085,11.0,-1.6319243902,17.0,-2.3587298849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,-15.32625393495,1.2413404703559643,2.0,18.0,-16.2040141993,71.0,-14.4484936706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,1.1256364507999999,1.214494782736211,3.0,19.0,2.2014156396,70.0,1.3668629774,205.0,-0.1913692646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-1.5490710982499998,7.47696669374283,8.0,20.0,-15.0098020259,32.0,2.5932941375,55.0,2.5870007558,67.0,1.9848212701,126.0,2.5092560463,147.0,2.5480806164,203.0,2.5785000356000003,210.0,-12.1837196218,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,-0.4890096838,0.7899779366754903,3.0,21.0,-0.1149734018,34.0,0.0444843439,61.0,-1.3965399935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
