,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A
0,control__wt_glc,-2.1999979962772365e-14,0.003261663697562172,2.0,0.0,-0.0023063445185182,1.0,0.0023063445184742,,,,,,,,
1,fur__wt_dpd,0.006000796982169196,0.2560890907424835,2.0,2.0,-0.175081535669738,3.0,0.1870831296340764,,,,,,,,
2,fur__wt_fe,4.386500406120023,0.08031273405842417,2.0,4.0,4.443290084988367,5.0,4.32971072725168,,,,,,,,
3,fur__delfur_dpd,-0.5454424454265895,0.08092494450292514,2.0,6.0,-0.4882198684014261,7.0,-0.6026650224517529,,,,,,,,
4,fur__delfur_fe2,-0.19523720542610976,0.04180676696382354,2.0,8.0,-0.1656753570065044,9.0,-0.2247990538457151,,,,,,,,
5,acid__wt_ph5,2.9348409206615207,0.21513623740907017,2.0,10.0,2.782716628310608,11.0,3.086965213012433,,,,,,,,
6,acid__delgadx_ph5,3.53658654725623,,1.0,12.0,3.53658654725623,,,,,,,,,,
7,acid__delgadw_ph5,3.3602427643899886,0.00016409496104237658,2.0,13.0,3.3603587970497,14.0,3.360126731730277,,,,,,,,
8,acid__delgade_ph5,3.0662176178057825,0.10288366694290568,2.0,15.0,2.9934678792371154,16.0,3.138967356374449,,,,,,,,
9,oxidative__wt_pq,-0.4806800412917546,0.15026810069755744,2.0,17.0,-0.3744244482924888,18.0,-0.5869356342910205,,,,,,,,
10,oxidative__deloxyr_pq,0.6472310522262514,0.5372993142728667,2.0,19.0,1.0271590408754774,20.0,0.2673030635770254,,,,,,,,
11,oxidative__delsoxr_pq,0.05083871971174826,0.3292270767979079,2.0,21.0,0.2836374182657732,22.0,-0.1819599788422767,,,,,,,,
12,oxidative__delsoxs_pq,-0.3029485808671308,0.6016839420217011,2.0,23.0,-0.7284033764017291,24.0,0.1225062146674676,,,,,,,,
13,nac_ntrc__wt_csn,1.0929112418168763,0.03036095932166054,2.0,25.0,1.1143796820365512,26.0,1.071442801597201,,,,,,,,
14,nac_ntrc__wt_cytd,1.1180506851282899,0.27041128397394704,2.0,27.0,1.3092603377356289,28.0,0.9268410325209506,,,,,,,,
15,nac_ntrc__wt_gln,2.5474396693196013,0.07345924022284916,2.0,29.0,2.495496142417213,30.0,2.5993831962219893,,,,,,,,
16,nac_ntrc__bw_delnac_csn,2.0683832222614433,0.2905377030340071,2.0,31.0,1.8629420422557337,32.0,2.273824402267153,,,,,,,,
17,nac_ntrc__bw_delnac_cytd,3.053340443175374,0.05433093084191456,2.0,33.0,3.091758212801869,34.0,3.0149226735488788,,,,,,,,
18,nac_ntrc__bw_delnac_gln,1.6973252532066363,0.605001800954399,2.0,35.0,2.1251261292915657,36.0,1.2695243771217068,,,,,,,,
19,nac_ntrc__bw_delnac_nh4,3.617420414645438,0.3282048199078877,2.0,37.0,3.385344560870461,38.0,3.849496268420415,,,,,,,,
20,misc__wt_no_te,0.6919783739316897,0.6038348780275324,2.0,39.0,0.2650026369614697,40.0,1.1189541109019097,,,,,,,,
21,misc__bw_delcbl,2.430317387874962,0.25271463714056513,2.0,41.0,2.6090136215021533,42.0,2.2516211542477707,,,,,,,,
22,misc__bw_delfabr,3.0144429713711434,0.6042092021775811,2.0,43.0,2.5872025472560622,44.0,3.441683395486225,,,,,,,,
23,misc__bw_delfadr,1.0286717850744749,0.41185950230096424,2.0,45.0,0.7374431381013465,46.0,1.319900432047603,,,,,,,,
24,misc__nitr_031,-0.2176118129170401,,1.0,47.0,-0.2176118129170401,,,,,,,,,,
25,omics__wt_glu,1.6300894721212726,0.6195549984290817,2.0,48.0,1.191997931414048,49.0,2.068181012828497,,,,,,,,
26,omics__wt_gly,2.779714774650534,0.13019756388154166,2.0,50.0,2.871778354965141,51.0,2.687651194335927,,,,,,,,
27,omics__wt_thr,4.495273494425181,4.3139127643949604e-05,2.0,52.0,4.495303998394872,53.0,4.495242990455489,,,,,,,,
28,omics__bw_ac,0.04884867569629895,0.0895014831879045,2.0,54.0,0.11213578138472,55.0,-0.0144384299921221,,,,,,,,
29,omics__bw_fum,1.513871404391106,0.5577053548908844,2.0,56.0,1.9082286427385005,57.0,1.1195141660437116,,,,,,,,
30,omics__bw_glc,0.6746417893930301,0.1471774521663126,2.0,58.0,0.7787119638575885,59.0,0.5705716149284717,,,,,,,,
31,omics__bw_pyr,0.14813501565120735,0.39535646466356056,2.0,60.0,0.4276942528007507,61.0,-0.131424221498336,,,,,,,,
32,ompr__wt_nacl,0.03151566204094905,0.24525807201147073,2.0,62.0,-0.1419079838191005,63.0,0.2049393079009986,,,,,,,,
33,ompr__bw_delompr_nacl,1.8878105060119017,0.12882064935209567,2.0,64.0,1.7967205512981803,65.0,1.9789004607256229,,,,,,,,
34,minspan__wt_ade,0.8709122095306023,,1.0,66.0,0.8709122095306023,,,,,,,,,,
