k,name,in_iM,gene_weight,regulator,function,category
7,Zinc - Steady,False,-0.009571579378098249,,,
3,Cadmium,False,-0.008351668836548925,,,
13,UC-6,False,0.007967919297516345,,,
2,UC-3,False,0.0036453230865299705,,,
1,UC-2,False,0.003617803391534835,,,
10,Copper,False,-0.0025505021028220647,,,
11,Chromium,False,0.0020416706334799527,,,
4,UC-4,False,-0.0014477155567146835,,,
8,Zinc - Fast,False,0.0012014247191837056,,,
12,Zinc - Intermediate,False,0.000920131456118122,,,
6,Iron,False,0.0005282831977820023,,,
5,Lead,False,-0.0004892133196699434,,,
9,UC-5,False,0.00022907681810159053,,,
14,UC-7,False,0.00018640661030076442,,,
0,UC-1,False,-7.216146868813665e-06,,,
