,PP_0886
SRX8894563,-1.6747046177499998
SRX8894564,-1.6961081377499996
SRX8894565,-1.2118636867499992
SRX8894566,-0.9546927387499996
SRX8894567,-1.6988270097499996
SRX8894568,-2.07040713275
SRX8245718,0.0242295102500005
SRX8245719,-0.1395547197499995
SRX8245720,0.0178259412500008
SRX8245721,0.0974992682500008
SRX8245722,-1.0647640867499994
SRX8245723,0.2158288532500005
SRX8245724,0.5255299142500007
SRX8245725,0.1754260482500003
SBRG_IL__IL3__1,0.1640157012500003
SBRG_IL__IL3__2,0.0883101892500004
SRX8245728,0.5634785772500006
SRX8245729,0.456350221250001
SRX8245730,0.425143148250001
SRX8245731,0.5543507332500006
SRX8245732,2.27556369425
SRX8245733,2.470252857250001
SBRG_IL__wt__1,-0.7243577167499993
SBRG_IL__wt__2,-0.5651130267499997
SRX8245726,-0.4490353137499996
SRX8245727,-0.1689513637499997
SRX8894553,-0.8639983957499995
SRX8894554,-0.7411329617499991
SRX8894555,-1.1340368817499993
SRX8894556,-1.1406977527499995
SRX8894557,-1.3788288627499998
SRX8894558,-1.4193447047499994
SRX8894559,-0.6429866217499995
SRX8894560,-0.9683339367499996
SBRG_UNeb__coum__1,0.8193545106666669
SBRG_UNeb__coum__2,0.2675917446666664
SBRG_UNeb__coum__3,0.1279407676666668
SBRG_UNeb__coumferul__1,0.6975970556666669
SBRG_UNeb__coumferul__2,0.5646773136666665
SBRG_UNeb__coumferul__3,0.0842427906666669
SBRG_UNeb__ferulate__1,0.2003041426666669
SBRG_UNeb__ferulate__2,0.3058053026666671
SBRG_UNeb__ferulate__3,0.6708381616666665
SBRG_UNeb__glc__1,-0.1306324453333331
SBRG_UNeb__glc__2,0.2514975166666664
SBRG_UNeb__glc__3,-0.1208650713333332
SRX5659920,-0.0852264925000003
SRX5659925,0.0852264924999994
SRX5704140,-0.0341755166666661
SRX5704141,-0.5663588856666664
SRX5704142,-0.7079718206666668
SRX5704143,-0.8801307146666666
SRX5704144,-0.5903526626666666
SRX5704145,-0.4761606056666663
SRX5704146,-0.4321105516666668
SRX5704147,-0.0272934646666662
SRX5704148,-0.2952212236666662
SRX5704149,-0.3783068266666669
SRX5704150,-0.1616103496666667
SRX5704151,-0.191323995666667
SRX5704152,0.2625609503333335
SRX5704153,-0.6125283616666666
SRX5704154,-0.6469162266666668
SRX5704155,-0.6873653016666665
SRX5704156,-0.8124476746666662
SRX5704157,-0.8998469056666663
SRX5704158,-0.1392735486666669
SRX5704159,0.1369187293333338
SRX5704160,-0.0221894886666662
SRX5704161,-0.0941214226666664
SRX5704162,-0.1648077466666668
SRX5704163,-0.603867763666667
SRX5704164,-0.2283854336666664
SRX5704165,-0.866015379666667
SRX5704166,-1.1240230416666668
SRX5704167,-1.0825934446666663
SRX5704168,-0.8337099236666665
SRX5704169,-0.8796258986666663
SRX5704170,-0.6891576376666668
SRX5704171,-0.3735441956666667
SRX5704172,-0.4956601836666667
SRX5704173,-0.4210464836666663
SRX5704174,-0.561426776666667
SRX5704175,-0.6057192266666664
SRX4552613,1.369938855500001
SRX4552614,1.3352134715000004
SRX4552615,0.957042533500001
SRX4552616,0.4799867985000006
SRX4552617,0.3496401865000011
SRX4552618,0.4004253885000004
SRX4552619,-0.4469456114999994
SRX4552621,0.4469456115000003
SRX4552622,-0.5664969464999992
SRX4552623,-0.3933541734999988
SRX4552624,-0.8409405724999992
SRX7195897,-0.0316673163333334
SRX7195898,-0.0177576353333339
SRX7195899,0.0494249516666664
SRX7195900,0.5917687156666664
SRX7195901,0.4029326146666667
SRX7195902,0.1271052226666666
SRX801088,0.0951798674999997
SRX801089,-0.0951798674999997
SRX801090,-0.1846659344999999
SRX801091,-0.2497742184999998
SRX801092,-0.4848958965000003
SRX801093,-0.1060022145000001
SRX3921725,0.0110402266666671
SRX3921834,-0.1061893803333324
SRX3921973,0.0951491536666671
SRX3922005,-0.3889611353333331
SRX3922933,-0.3134775793333331
SRX3923031,-0.1756879243333324
SRX5739419,-0.1452669796666663
SRX5739420,-0.1714358526666668
SRX5739421,0.0317457243333336
SRX5739422,0.4107808393333334
SRX5739423,0.4418019743333339
SRX5739424,0.0951502653333333
SRX5739425,0.3973169373333336
SRX5739426,0.0110398233333333
SRX5739427,-0.1061900886666666
SBRG_Stress3__butanol__1,0.5554223069999997
SBRG_Stress3__butanol__2,0.4019861479999997
SBRG_Stress3__glc__1,-0.1650500130000001
SBRG_Stress3__glc__2,0.1650500130000001
SBRG_Stress3__isopentanol__1,0.2363023690000005
SBRG_Stress3__isopentanol__2,1.4350371110000006
SRX3141766,-1.163114225499999
SRX3141767,-0.1729188674999999
SRX3141769,-1.5028526974999998
SRX3141770,0.1729188675000008
SRX7584765,0.0475403384999992
SRX7584767,0.4310845664999991
SRX7584769,0.1688010874999994
SRX7584771,-0.0809688835000006
SRX7584773,0.8177109964999998
SRX7584774,0.6563865254999994
SRX7584775,0.9918309464999996
SRX7584776,0.8297882175
SRX7584777,0.1914322004999995
SRX7584778,0.4407212604999992
SRX7584779,0.5857875914999999
SRX7584780,0.1837639565
SRX7584781,0.3966270104999996
SRX7584783,0.3968237284999993
SRX7584785,0.6230483654999999
SRX7584787,-0.0475403385000001
SRX7584789,-0.0403210585
SRX7584791,-0.3570961635000005
DRX086758,0.0474758025000001
DRX086759,0.1650400475000006
DRX086760,-0.1803561794999995
DRX086761,-0.0321596704999995
DRX086762,-0.9101604974999996
DRX086763,-0.881844867499999
DRX086764,-1.0393486324999994
DRX086765,-0.9616240884999998
DRX086766,0.1135390845000001
DRX086767,0.0443523905000002
DRX086768,-0.0865368684999996
DRX086769,-0.0555262064999997
DRX086770,-0.9823792784999998
DRX086771,-0.9349058124999994
DRX086772,-0.9265714944999992
DRX086773,-1.1613054044999993
DRX086775,-1.2383323524999996
DRX086776,-1.8816697564999991
DRX086742,0.3680338047499996
DRX086745,0.1764336327499993
DRX086746,0.0122254077499999
DRX086747,0.0242441277499994
DRX086748,0.2810521567499995
DRX086749,-0.3175216922500006
CJ522_f_1,0.2208960949999996
CJ522_f_2,0.1683483219999999
CJ522_f_3,0.3455877889999996
CJ522_fg_1,-0.5097395960000002
CJ522_fg_2,-0.9733458870000008
CJ522_fg_3,-0.4824066580000004
CJ522_gfg_1,-0.1949432250000002
CJ522_gfg_2,-0.0467574050000001
CJ522_gfg_3,-0.2176176490000001
CJ522_gg_1,-0.5110648810000002
CJ522_gg_2,-0.1388508460000004
CJ522_gg_3,-0.0996397210000008
CJ522_glc_1,-0.2469724090000005
CJ522_glc_2,-0.2628330040000008
CJ522_glc_3,-0.003033148
CJ522_glu_1,-0.2232404300000006
CJ522_glu_2,0.1940883719999995
CJ522_glu_3,0.1239814609999996
