,SACI_RS02900
SRX5495523,0.21098220482461194
SRX5495524,0.22092487139950026
SRX5495525,-0.4128562039654256
SRX5495526,-0.35457202777186225
SRX6762909,0.03982687005458985
SRX6762910,-0.039826870054591616
SRX6762911,0.032981654615808154
SRX6762912,0.0007034614318204291
SRX3467357,-0.13915399670830195
SRX3467358,0.13915399670830195
SRX3467359,-0.04600952399699132
SRX3467360,0.10209822814658942
SRX3565164,0.035462304792879706
SRX3565165,-0.6466783770839513
SRX3565166,-0.3305641788720433
SRX3565167,-0.2468311573816457
SRX3565168,-0.4741963391388104
SRX3565169,-0.6135624922191738
SRX3565170,-0.5530819144060821
SRX3565171,-0.4767264711862662
SRX3565172,-0.6574309719423468
SRX3565173,0.08037984429013356
SRX3565174,-0.07187753765999894
SRX3565176,-0.300020145429766
SRX3565177,-0.7091469569580511
SRX3565178,-0.4564214436555965
SRX3565179,-0.5239890930200826
SRX3565180,-0.020433777200347336
SRX3565181,-0.492170597632331
SRX3565182,-0.5886480912357328
SRX3565183,-0.4785272170842703
SRX3565184,-0.5219761320390752
SRX3565185,-0.44648133939752205
SRX3565186,-0.41574153538542014
SRX3565187,-0.1408876218195747
SRX3565188,0.24626503431640498
SRX3565191,0.1251698037096567
SRX3565192,-0.029804751305887226
SRX3565193,-0.32745140582727394
SRX3565194,0.3500122885948862
SRX3565195,0.20558031543155764
SRX3565197,-0.607118313582351
SRX3565198,-0.6642057244049937
SRX3565199,0.14597602127633635
SRX3565200,0.3913884352513311
SRX3565201,-0.12525722550512164
SRX3565202,0.2829734604186811
SRX3565203,0.25609310913664096
SRX3565204,0.572212523673338
SRX3565205,0.0711360745392593
SRX3565206,-0.01502852759252882
SRX3565208,-0.4298179890354685
SRX3565209,-0.4968776359289837
SRX3565210,0.534360889901297
SRX3565211,0.5033446052902981
SRX4001511,-0.03891319594796983
SRX4001513,0.03891319594796805
SRX4001514,-1.010553407573001
SRX4001515,-0.4323942866991324
SRX4001516,-0.8956607335302209
SRX4001517,-1.140908342448773
SRX4001518,-0.413997565726806
SRX4001519,-0.7866458720936027
SRX4001520,-0.8559580189513074
SRX4001521,-0.400878170491346
SRX4001522,-0.8462156845534121
SRX4001523,-0.7283006126117613
SRX4001524,-0.4702717966936163
SRX4001525,-1.0683661315170578
SRX4001526,-1.2205518288116295
SRX4001528,-1.1994015983357755
SRX3823521,-0.011459037886847769
SRX3823522,-0.019309694318506487
SRX3823523,0.03076873220535603
SRX3823524,0.0015554516083042813
SRX3823525,-0.13125933429646786
SRX3823526,0.26056945863468073
SRX3823527,0.054567819119323964
SRX3823528,0.2311444687215136
SRX3823529,0.2635465822109975
SRX3823530,-0.0503445088979948
SRX3823531,0.16003231446578425
SRX3823532,0.13322973651547088
SRX3823533,0.01806039562554673
SRX3823534,0.1567652946465934
SRX3823536,0.3303390577650749
SRX3823537,0.2229866848455213
SRX3823538,0.16259383114925718
SRX3823539,0.04364597463784925
SRX5653264,-0.06587881138135288
SRX5653265,-0.028520421752368463
SRX5653266,-0.10442515829898193
SRX5653267,-0.058018706258360815
SRX5653268,0.13292784706495553
SRX5653269,-0.07490914080659294
