,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,Chrom__sac_log,0.1723748109973795,0.38998771727309534,2.0,0.0,0.4481377704606473,1.0,-0.10338814846588827,,
1,Chrom__sac_sta,1.4338582660755899,0.10036711104321117,2.0,2.0,1.5048285309023477,3.0,1.362888001248832,,
2,Chrom__sac_MW001,-4.440892098500626e-16,0.1663391792468729,2.0,4.0,-0.1176195616224689,5.0,0.117619561622468,,
3,Chrom__sac_fadR,0.16402125043220514,0.07534693655670825,2.0,6.0,0.11074292065132417,7.0,0.21729958021308612,,
4,FadR__wt_p,-4.440892098500626e-16,0.3999033169392572,2.0,8.0,0.28277434722674144,9.0,-0.28277434722674233,,
5,FadR__ko_p,-0.11702526717378434,0.2381085511709293,2.0,10.0,-0.2853934383652525,11.0,0.05134290401768382,,
6,GDGT__75_2.4_log,2.8709673527416157e-16,0.2428977983391136,3.0,12.0,-0.2456391668308937,27.0,0.2400603196249955,50.0,0.005578847205899074
7,GDGT__80_3.5_stat,1.0253059874212067,0.06327283436464773,3.0,13.0,1.0954440608809746,20.0,0.9725186111232283,42.0,1.007955290259417
8,GDGT__80_2.4_log,0.8830286091616705,0.21798173878522,3.0,14.0,0.7515486778280929,37.0,0.7628900952074549,41.0,1.1346470544494638
9,GDGT__75_3.5_stat,1.168224810072748,0.2163435211412814,3.0,15.0,0.9476176208292548,24.0,1.1770204238241595,28.0,1.3800363855648294
10,GDGT__80_1.6_stat,1.1032649483904695,0.29311155991803844,3.0,16.0,1.030404286458494,17.0,1.4259344791784097,33.0,0.8534560795345048
11,GDGT__75_2.4_stat,1.1053395098754908,0.1528026114734635,3.0,18.0,0.946765501690443,26.0,1.1176238944729038,31.0,1.251629133463125
12,GDGT__80_2.4_stat,0.6476898121557957,0.12048859675178047,3.0,19.0,0.7835067372856228,29.0,0.5536504467472687,30.0,0.6059122524344955
13,GDGT__80_1.6_log,0.5872081505427702,0.28892910319311677,2.0,21.0,0.7915118786927708,39.0,0.3829044223927696,,
14,GDGT__65_3.5_stat,1.3608198470167758,0.3017395849965444,3.0,22.0,1.0236713846575445,23.0,1.4532694244993705,34.0,1.6055187318934123
15,GDGT__75_1.6_stat,1.1518064729895556,0.15450977842056718,3.0,25.0,1.1250376911059936,32.0,1.317951611065296,38.0,1.0124301167973773
16,GDGT__75_1.6_log,0.7613407097085338,0.09463180018148504,2.0,35.0,0.6944259220843154,36.0,0.8282554973327523,,
17,GDGT__65_2.4_stat,1.1062903919498661,0.19597329141396386,3.0,40.0,0.9275362893900968,46.0,1.315837152645897,49.0,1.075497733813605
18,GDGT__65_2.4_log,0.6709253808092649,0.11425148801701047,3.0,43.0,0.8010922488741947,44.0,0.6244387840812031,47.0,0.5872451094723967
19,GDGT__80_3.5_log,0.9849882436886954,0.3833226079868856,3.0,45.0,0.5459701128860015,51.0,1.2533187430483883,52.0,1.1556758751316965
20,GDGT__65_1.6_log,0.7865099954988045,0.06978070855910891,3.0,48.0,0.7141980872997253,53.0,0.7918830284168309,54.0,0.8534488707798573
21,NutLim__t0,-8.881784197001252e-16,0.17935800928953785,2.0,55.0,0.1268252646287511,56.0,-0.12682526462875288,,
22,NutLim__t05,0.06106150166117353,0.32367439419471183,3.0,57.0,-0.31231739704478123,58.0,0.2621127739541542,59.0,0.2333891280741476
23,NutLim__t1,-0.23661099556957024,0.4082479624942727,3.0,60.0,-0.7076006831651052,61.0,0.01599917804448836,62.0,-0.01823148158809396
24,NutLim__t15,-0.3452429931709388,0.22486695386367556,3.0,63.0,-0.11172312156778473,64.0,-0.5603212849126109,65.0,-0.3636845730324208
25,NutLim__t2,-0.22907381448598882,0.3007394138396869,3.0,66.0,-0.09915871726013313,67.0,-0.5729323234257606,68.0,-0.015130402772072669
26,NutLim__t4,-0.19667499052072923,0.062331534701743845,2.0,69.0,-0.2407500413900969,70.0,-0.15259993965136154,,
27,UV_irr__wt0,1.1842378929335002e-15,0.14944331477256595,3.0,71.0,-0.02612925169728264,72.0,0.1607848038356643,73.0,-0.1346555521383781
28,UV_irr__wt1,-1.1044762389241167,0.15165331460999104,3.0,74.0,-0.9887695692651216,75.0,-1.2761614795600051,76.0,-1.048497667947223
29,UV_irr__wt2,-0.5362406161223401,0.3420991323889542,3.0,77.0,-0.9143204557748614,78.0,-0.2480869105873396,79.0,-0.4463144820048193
30,UV_irr__mut0,-0.04428968318689582,0.18222268592679422,3.0,80.0,-0.09968750349383626,81.0,0.15920290829586747,82.0,-0.19238445436271867
31,UV_irr__mut1,-0.41979212280087275,0.24940912943606242,3.0,83.0,-0.1471414229854826,84.0,-0.6364362797445793,85.0,-0.4757986656725564
32,UV_irr__mut2,-0.4410331427843535,0.12517578923997308,3.0,86.0,-0.3462428596360052,87.0,-0.3939291844826976,88.0,-0.5829273842343579
33,YtrA__overexpr,0.2918645024612445,0.09275996489982269,3.0,89.0,0.192727764919721,90.0,0.3063139085418349,91.0,0.3765518339221776
34,YtrA__wt,0.0,0.29621934183116516,3.0,92.0,0.1874670932113407,93.0,-0.34149949502686994,94.0,0.15403240181552924
