,new_2720264_2720343_c
LBexp_1,13.9114
LBexp_2,13.646
LBexp_3,13.6773
LBtran_1,12.542
LBtran_2,12.9962
LBtran_3,12.6427
LBstat_1,12.1861
LBstat_2,12.0741
LBstat_3,11.0993
LBGexp_1,12.7765
LBGexp_2,12.792
LBGexp_3,13.4159
LBGtran_2,10.9373
LBGtran_3,10.5105
LBGstat_1,11.0512
LBGstat_2,11.4423
LBGstat_3,8.8986
S0_1,13.705
S0_2,13.8282
S0_3,13.351
S1_1,10.6262
S1_2,9.9986
S1_3,10.9118
S2_1,11.0219
S2_2,10.5766
S2_3,9.7692
S3_1,11.1656
S3_2,11.0183
S4_1,11.5578
S4_2,10.3935
S4_3,9.6341
S5_1,10.704
S5_2,10.0301
S5_3,10.9542
S6_1,10.6738
S6_2,8.5162
S6_3,10.5105
S6/t_1,10.7493
S6/t_2,7.9806
S6_4,10.9868
S6_5,11.9831
S6_6,11.7904
S7_4,12.7388
S7_5,12.2281
S7_6,11.884
S8_4,12.2813
S8_5,11.7542
G135_1,14.5147
G135_3,12.2965
G150_1,13.8785
G150_2,14.6206
G150_3,14.2141
G180_1,14.2541
G180_2,14.4177
G180_3,13.1655
C30_1,10.3007
C30_2,10.8532
C90_1,10.8221
C90_2,10.7184
BI_1,13.403
BI_2,13.3409
BC_2,16.419
BC/t_1,16.0842
BC/t_2,16.4595
BC_1,16.2122
Sw_1,15.5563
Sw_2,15.5062
BT_1,11.6815
BT_2,10.4222
B36_1,11.5536
B36_2,10.9588
B60_1,13.2327
B60_2,12.8794
M9exp_1,14.5573
M9exp_2,14.335
M9exp_3,14.632
M9tran_1,13.773
M9tran_2,13.645199999999999
M9tran_3,13.8445
M9stat_1,11.6238
M9stat_2,12.4326
M9stat_3,12.1041
M+G_1,14.4507
M+G_2,14.6319
M+G_3,14.1931
Glu_1,13.4115
Glu_2,13.189
Glu_3,13.4849
Fru_1,13.4054
Fru_2,13.6751
Fru_3,13.4158
Mal_1,14.577
Mal_2,14.7129
Mal_3,15.184
G+S_2,13.4948
G+S_3,13.0982
Pyr_1,12.6384
Pyr_2,13.457699999999999
Pyr_3,12.4024
Gly_1,12.7808
Gly_2,13.786
Gly_3,11.8449
Glucon_1,12.5154
Glucon_2,13.0063
Glucon_3,11.5269
aero_1,13.6671
aero_2,13.0174
aero_3,13.9469
nit_1,13.4845
nit_2,13.2936
nit_3,13.6469
ferm_1,13.7438
ferm_2,13.4845
ferm_3,13.9871
T-5.40H_1,12.529
T-4.40H_1,12.0319
T-3.40H_1,12.7025
T-2.40H_1,12.4047
T-1.40H_1,13.1417
T-1.10H_1,13.4536
T-0.40H_1,13.8423
T0.0H_1,13.5501
T0.30H_1,14.2774
T1.0H_1,13.4204
T1.30H_1,13.2054
T2.0H_1,12.0735
T2.30H_1,12.9385
T3.0H_1,12.3602
T3.30H_1,12.6772
T4.0H_1,12.823
T5.0H_1,11.875
HPh_1,11.8565
HPh_2,11.6528
HPh_3,11.7587
LPh_1,12.1047
LPh_2,12.4834
LPh_3,12.0501
LPhT_1,11.4982
