,PSPTOA0054
SRX1828913,-0.026614624700000002
SRX1828914,-1.3343959365
SRX1828915,-0.007262406000000001
SRX1828916,-1.484347384
SRX1828917,0.0338770307
SRX1828918,-1.6964112847
SRX3983989,0.2735912042
SRX3983990,-0.2414406228
SRX3983993,-0.5930901715
SRX3983994,-0.9189048189000001
SRX3983995,0.1673141613
SRX3983996,-0.47578704260000004
SRX3983997,-0.6040094612
SRX3983998,-0.12600737850000002
SRX3983999,0.0485538963
SRX3984000,0.12824341420000002
SRX3984001,-0.3984212117
SRX3984002,-0.3156999428
SRX3984003,0.0260356755
SRX3984004,0.2144806173
SRX3984005,0.5208829258000001
SRX3984006,0.037118325800000004
SRX3984007,-0.3952090206
SRX3984008,0.13987222200000002
SRX3984009,-0.11020378950000001
SRX3984010,-0.1822461903
SRX3984011,0.0035649120000000004
SRX3984012,0.0668215515
SRX3984013,-0.1451319916
SRX3984014,0.2180478142
SRX3984015,0.0514212119
SRX3984016,0.050826348800000004
SRX3984017,-0.23177856630000002
SRX3984019,-0.0319971183
SRX3984020,0.0396736225
SRX3984021,-0.3388029354
SRX3984022,-0.19887907570000002
SRX3984023,-0.21404143520000002
SRX3984024,0.39317140980000004
SRX3984025,0.030950033300000002
SRX3984026,0.8756612662000001
SRX3984027,0.2463538889
SRX3984028,0.08589800090000001
SRX3984029,0.2689954557
SRX3984031,-0.1396581466
SRX3984032,-0.1192520967
SRX3984034,-0.1009858249
SRX3984035,-0.952626905
SRX3984036,0.6292463783000001
SRX3984037,0.24671781350000002
SRX3984038,0.562641661
SRX3984039,0.4699261256
SRX3984040,-0.1107481072
SRX3984041,0.35742546680000004
SRX3984042,-1.0320990917
SRX3984043,-1.3047733961999999
SRX3984045,-0.44876128130000004
SRX3984046,0.1911764498
SRX3984047,0.5339251874000001
SRX3984048,-0.0205973638
SRX3984049,-0.3203068206
SRX3984050,-0.7710409724
SRX3984051,0.4010984919
SRX3984052,0.1063153756
SRX3984056,-0.1453589194
SRX3984057,0.153769755
SRX3984058,0.0534088951
SRX3984059,0.10395239540000001
SRX3984061,-0.2185949804
SRX3984062,0.0903753296
