k,name,in_iM,gene_weight,regulator,function,category
6,Iron,False,0.03195896297693253,,,
11,Chromium,False,0.026188243087381127,,,
4,UC-4,False,-0.013142289044335485,,,
2,UC-3,False,0.010349498847499491,,,
12,Zinc - Intermediate,False,0.006875845283853361,,,
7,Zinc - Steady,False,-0.006243140492588281,,,
5,Lead,False,0.006023561540059745,,,
14,UC-7,False,-0.005302281612530351,,,
9,UC-5,False,-0.003386893024224877,,,
13,UC-6,False,0.003350476259365678,,,
1,UC-2,False,0.0031274256226606666,,,
0,UC-1,False,-0.0024426256422884762,,,
10,Copper,False,-0.002396641841623932,,,
3,Cadmium,False,0.0006157365400576965,,,
8,Zinc - Fast,False,0.00016729424102436498,,,
