,A,SigB
R2,,0.4189786253525224
xmin,,-2.8598208058964625
xmid,,
xmax,,5.802569271928011
ystart,,-11.213069295836153
yend,,25.8214893606639
SRX8138083,-2.9600439254083772,0.06536879090160319
SRX8138084,2.9054982046976487,-0.40481918822560026
SRX8138085,0.05454572071072358,0.3394503973240006
SRX8138086,-0.6736161019888028,0.029996455357212067
SRX8138087,2.364699175172399,-0.4889207374303854
SRX8138088,-2.615036129318261,0.3149256050264384
ERX4111143,5.749575619364928,0.9266469343412816
ERX4111144,1.0249358851998027,-0.3067443513552508
ERX4111145,-1.4263310734420311,-1.3590880151339215
ERX4111146,-3.7451508085245986,-1.243990642625849
ERX4111148,-0.4327188094375371,-0.7015302727265187
ERX4111149,-2.6179136050359677,-1.3481251003330763
ERX4111150,-2.090839825605028,-1.5015233731885775
ERX4111151,-5.749575619364959,-0.9266469343412816
ERX4111152,-2.8909204908530057,-1.146887457702511
ERX4111153,-2.645562854006776,-1.4278148605473149
ERX4111154,-1.0282189111992952,-1.2217640647911951
ERX4111156,10.865897813752497,0.6153476079402953
ERX4111157,0.3478269813803491,-1.2646988289557122
ERX4111158,-1.867445463876595,-1.4880310301276982
SRX5577041,-0.8548129026818243,-0.25520643458095194
SRX5577042,0.11252010619872793,0.1612260986061642
SRX5577043,0.5204074479745657,0.0780375281440211
SRX5577044,0.22188534850850888,0.01594280783076485
SRX5577045,1.0680709972017095,0.7129583802654977
SRX5577046,-2.912879672862632,0.7292543248314125
SRX5577047,-4.237109978878378,0.6734525014217301
SRX5577048,-5.3885739532789,0.6153357427929311
SRX5577049,-11.644328978445197,0.15326942367669186
SRX5577050,-11.922887662476368,-0.18277871037401106
SRX5577051,-10.306371568849777,0.4000585433832686
SRX5577052,-10.969470810509462,0.34083230148044663
SRX5577053,-16.45973391955368,-1.8224118985254296
SRX5577054,-20.999101999924427,-2.062321209839628
SRX5577055,-15.465610672021885,-1.8154006012983055
SRX5577056,-20.0037028123914,-1.7018268591604515
SRX5577057,-17.683495720617227,-2.2855104910638
SRX5577058,-20.33095929810026,-1.5035813474588233
SRX5577059,-20.405326632869325,-2.0093475733158206
SRX5577060,-20.916292555889346,-1.8440801345075477
SRX5577061,-11.471120879061635,-1.8410000979243133
SRX5577062,-16.048626562930792,-0.4387503957943704
SRX5577063,-19.571716004630233,-1.400191059641072
SRX5577064,-14.950173508726694,-1.909910685183327
SRX5577065,-17.657974438691387,-1.4626177482348215
SRX5577066,-13.328126879625769,-1.2781852526685302
SRX5577067,-11.780580298917961,-1.4856369383192425
SRX5577068,-13.542439225093347,-1.2670534855366269
SRX533166,-0.0965061994939127,0.13549950993882476
SRX533171,0.09650619949393946,-0.13549950993882476
SRX533786,4.891413562489127,0.42318428066565694
SRX533787,1.7606123977560382,-0.10686421172076432
SRX533789,3.3009482788510036,0.2757249814572287
SRX533791,2.4716301361050887,0.02798447549425553
SRX533792,3.742067482003845,0.3037322380161029
SRX533793,1.6734749188713829,-0.19621636772950699
SRX533794,1.197166212550255,-0.26560552789068304
SRX533795,4.789332204863474,0.09941904339657626
SRX4703435,-0.3129695159426196,0.11304475223492184
SRX4703436,-0.021200226103388124,0.09761618540754567
SRX4703437,0.3341697420459566,-0.21066093764246752
SRX4703438,2.5196047272504893,1.2993447498187845
SRX4703439,1.2344999865363586,1.0076792463246471
SRX4703440,2.8220250838840126,1.2848920268855863
SRX6902408,-4.990177953140878,-0.8322194451272313
SRX6902409,-7.002653729070598,-1.6915777019336409
SRX6902410,-7.637193147994896,-1.0376261812320742
SRX6902411,-5.740983495761122,-2.1847977973355075
SRX6902412,-6.9646641671131535,-2.7654592238587767
SRX6902413,-3.485688205262707,-2.0826187593673264
SRX6902414,-0.14081375553487704,0.04243930702277332
SRX6902415,0.14081375553486342,-0.0424393070227751
SRX5278698,-0.061490330858915025,0.14353824145598806
SRX5278699,-0.7982311895648312,0.43991078448183
SRX5278700,0.859721520423764,-0.5834490259378189
SRX5278701,12.227940838006266,0.05399280570973808
SRX5278702,10.761657218338454,0.2624513461162001
SRX5278703,7.344012224182585,0.42821761119219737
SRX5278704,11.459003958437181,2.041367175146571
SRX5278705,12.714127902580076,1.7367946773884515
SRX5278707,21.626630163389457,1.5619286525643767
SRX5278708,20.793890259067485,1.9928613729308384
SRX5278709,23.273971055378087,2.4426771491189934
SRX5278710,14.486330201242735,-0.2533796294444235
SRX5278711,24.32854055134141,0.3553599391884523
SRX5278713,15.774733261509823,0.6608322972623437
SRX5278714,25.312528533346445,2.326769708455772
SRX5278715,12.70788180750475,1.7871859400520291
