,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X
0,algU_regulon__empty_vector,0.0,0.4341460083963396,3.0,0.0,0.1488652066,2.0,0.3401299605,4.0,-0.4889951671,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,-0.6069549344333334,0.641239439478981,3.0,1.0,-0.1074796885,3.0,-0.3833202116,5.0,-1.3300649032,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,1.044930619025,0.13535433401091435,4.0,6.0,1.1895451117,20.0,1.130967597,40.0,0.9247766501,63.0,0.9344331173,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,0.18935113597500003,0.1521948260096756,4.0,7.0,-0.0337308825,33.0,0.2962107854,81.0,0.2753137479,82.0,0.2196108931,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,-1.04400518025,0.2721197675439157,4.0,8.0,-1.3680951264,51.0,-0.7955189680000001,65.0,-0.8441695969,76.0,-1.1682370297,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,-1.0260413619666666,0.5835247353475321,3.0,9.0,-1.3580578289,22.0,-1.3677977551,49.0,-0.35226850190000003,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,0.6334851532500001,0.21385129229881705,2.0,10.0,0.7847008522000001,26.0,0.4822694543,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,-1.0782733128333335,0.10582618554126837,3.0,11.0,-1.2001466491000001,54.0,-1.009632816,83.0,-1.0250404734,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,-0.9175556061250001,0.18262837097364787,4.0,12.0,-1.1205012724,48.0,-0.6841290456,64.0,-0.9770674920000001,78.0,-0.8885246145000001,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,0.64926743175,0.13827927484127267,4.0,13.0,0.6731736478,38.0,0.7430931838,67.0,0.4471215006,72.0,0.7336813948,,,,,,,,,,,,,,,,,,,,
10,co_culture__c_viol_30,0.894487142,0.12890138438722376,3.0,14.0,1.0325765621,41.0,0.8735470153,85.0,0.7773378486,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,1.0018089174250002,0.20312034563567807,4.0,15.0,1.1439080873,52.0,1.0416479268,71.0,0.7041473592,80.0,1.1175322964,,,,,,,,,,,,,,,,,,,,
12,co_culture__b_thai_40,-0.7876956582,0.1343860738767032,3.0,16.0,-0.9401628483000001,53.0,-0.7364607393,77.0,-0.6864633870000001,,,,,,,,,,,,,,,,,,,,,,
13,co_culture__b_thai_45,-0.7795856303333334,0.07518273958023713,3.0,17.0,-0.8557147585,50.0,-0.7053864400000001,66.0,-0.7776556925,,,,,,,,,,,,,,,,,,,,,,
14,co_culture__b_thai_c_viol_40,-0.45162518333333335,0.2752744829420826,3.0,18.0,-0.5931910416,25.0,-0.1343764923,62.0,-0.6273080161,,,,,,,,,,,,,,,,,,,,,,
15,co_culture__mono_35,0.45500433674999996,0.37962318711680576,4.0,19.0,0.8430993874,28.0,0.20027026250000002,56.0,0.06587889150000001,73.0,0.7107688056,,,,,,,,,,,,,,,,,,,,
16,co_culture__b_thai_c_viol_45,-0.397775013675,0.2337178231619991,4.0,21.0,-0.2547832293,34.0,-0.1495195878,45.0,-0.6446697898,58.0,-0.5421274478,,,,,,,,,,,,,,,,,,,,
17,co_culture__c_viol_25,0.9924885694750001,0.08366010806489678,4.0,23.0,1.0033467607,42.0,1.0314796421,70.0,0.8723894598,79.0,1.0627384153,,,,,,,,,,,,,,,,,,,,
18,co_culture__mono_45,0.45478868047500004,0.3023450456028357,4.0,24.0,0.2234057432,29.0,0.859720193,68.0,0.5123584823,74.0,0.22367030340000002,,,,,,,,,,,,,,,,,,,,
19,co_culture__mono_40,0.5244836877,0.20586720378396758,4.0,27.0,0.2542565488,31.0,0.7554506625,69.0,0.5456607818,75.0,0.5425667577000001,,,,,,,,,,,,,,,,,,,,
20,co_culture__b_thai_c_viol_35,-0.57778208045,0.2683908118668396,4.0,30.0,-0.6345608459000001,32.0,-0.2364257756,59.0,-0.5529470328,86.0,-0.8871946675,,,,,,,,,,,,,,,,,,,,
21,co_culture__b_thai_c_viol_25,-0.7550417445000001,,1.0,35.0,-0.7550417445000001,,,,,,,,,,,,,,,,,,,,,,,,,,
22,co_culture__b_thai_c_viol_30,-0.7941021833500002,0.12864069083657176,4.0,36.0,-0.6437611115,44.0,-0.7980845689,60.0,-0.7769583506000001,61.0,-0.9576047024000001,,,,,,,,,,,,,,,,,,,,
23,co_culture__mono_12.5,-2.4999998599062323e-11,0.07930496952538046,4.0,37.0,-0.049126332700000004,46.0,0.0876100857,57.0,0.0441553287,84.0,-0.0826390818,,,,,,,,,,,,,,,,,,,,
24,co_culture__c_viol_45,0.75242363515,0.27913944612267444,2.0,39.0,0.5550422399,43.0,0.9498050304000001,,,,,,,,,,,,,,,,,,,,,,,,
25,co_culture__b_thai_c_viol_12.5,-1.61467357245,0.1922667961433864,2.0,47.0,-1.7506267278,55.0,-1.4787204171,,,,,,,,,,,,,,,,,,,,,,,,
26,immunity_2__WT_sid2,-4.625929269271485e-18,0.1653567026847551,3.0,87.0,-0.19081536270000002,90.0,0.0894948021,93.0,0.1013205606,,,,,,,,,,,,,,,,,,,,,,
27,immunity_2__WT_pad4,0.2357888081666667,0.451026714150125,3.0,88.0,-0.17209626120000002,91.0,0.1592898614,94.0,0.7201728243000001,,,,,,,,,,,,,,,,,,,,,,
28,immunity_2__WT_PS,0.2605667096,0.3417548276142528,3.0,89.0,0.20301876770000002,92.0,0.6274420529,95.0,-0.0487606918,,,,,,,,,,,,,,,,,,,,,,
29,immunity_in_vitro__WT_MM,0.0,0.32987649458795654,4.0,96.0,0.4553241357,97.0,-0.153785846,98.0,0.0073805943,99.0,-0.308918884,,,,,,,,,,,,,,,,,,,,
30,immunity_isolated__WT_DE,0.2371223329,0.49978389134804035,2.0,100.0,0.5905229116,104.0,-0.1162782458,,,,,,,,,,,,,,,,,,,,,,,,
31,immunity_isolated__WT_DEPS,0.31580176715,0.013207659293449955,2.0,101.0,0.30646254170000004,105.0,0.3251409926,,,,,,,,,,,,,,,,,,,,,,,,
32,immunity_isolated__WT_WT,-8.333324770977887e-12,0.4485769128422352,12.0,102.0,-0.729236192,110.0,0.2621165374,117.0,0.4565144289,125.0,-0.0320010157,131.0,-0.3974504406,134.0,0.2335829121,138.0,-0.5532930086,159.0,-0.3084559031,162.0,0.46115799820000003,164.0,0.39328326900000005,170.0,-0.340053372,174.0,0.5538347863,,,,
33,immunity_isolated__WT_npr1,-0.28386430145,0.07387570002135034,2.0,103.0,-0.231626293,126.0,-0.3361023099,,,,,,,,,,,,,,,,,,,,,,,,
34,immunity_isolated__AvrRpt2_WT,-0.06909166411428568,0.3179820724058034,14.0,106.0,0.0165778866,113.0,-0.595020396,121.0,-0.3791790963,127.0,-0.2605884518,136.0,0.0697875999,142.0,-0.2655564248,145.0,-0.4849953267,150.0,-0.3540519358,160.0,0.4141592387,161.0,0.1548852292,163.0,-0.0076889987000000005,167.0,0.3180328109,172.0,0.20768757040000002,176.0,0.1986669968
35,immunity_isolated__AvrRpt2_npr1,-0.6985987393333334,0.8156394661733489,3.0,107.0,-1.241732031,128.0,0.23931797170000002,146.0,-1.0933821587,,,,,,,,,,,,,,,,,,,,,,
36,immunity_isolated__AvrRpt2_DE,0.06456705246666668,0.1913530212526466,3.0,108.0,0.2847785151,129.0,-0.0612282466,147.0,-0.029849111100000002,,,,,,,,,,,,,,,,,,,,,,
37,immunity_isolated__AvrRpt2_DEPS,-0.4069353167,0.3987898620160549,2.0,109.0,-0.12494830100000001,148.0,-0.6889223324,,,,,,,,,,,,,,,,,,,,,,,,
38,immunity_isolated__WT_pad4,0.369745434425,0.11077354594507392,4.0,111.0,0.336889072,119.0,0.5334385902000001,140.0,0.2905754488,165.0,0.31807862670000003,,,,,,,,,,,,,,,,,,,,
39,immunity_isolated__WT_PS,0.02032354762500002,0.6613271262700692,4.0,112.0,0.5548451712,120.0,0.24915062470000002,141.0,0.2228729931,166.0,-0.9455745985,,,,,,,,,,,,,,,,,,,,
40,immunity_isolated__AvrRpt2_sid2,-0.6130573212,0.12486542385509841,3.0,114.0,-0.4862404134,122.0,-0.6170563651000001,143.0,-0.7358751851,,,,,,,,,,,,,,,,,,,,,,
41,immunity_isolated__AvrRpt2_pad4,0.065659032125,0.1750961521129723,4.0,115.0,0.042406618800000004,123.0,-0.1656111079,144.0,0.2456392332,168.0,0.14020138440000002,,,,,,,,,,,,,,,,,,,,
42,immunity_isolated__AvrRpt2_PS,0.13756627593333334,0.08524917405596819,3.0,116.0,0.23042592050000002,124.0,0.1194249051,169.0,0.0628480022,,,,,,,,,,,,,,,,,,,,,,
43,immunity_isolated__WT_sid2,-0.0012802822999999908,0.7873446698754297,2.0,118.0,-0.5580170375,139.0,0.5554564729,,,,,,,,,,,,,,,,,,,,,,,,
44,immunity_isolated__WT_WT_mock,0.3554693027,0.3326189434298765,3.0,130.0,0.6930603468000001,152.0,0.028056074400000002,156.0,0.3452914869,,,,,,,,,,,,,,,,,,,,,,
45,immunity_isolated__WT_SP,0.47490033945000004,0.5025464505568802,2.0,132.0,0.11954633640000001,135.0,0.8302543425000001,,,,,,,,,,,,,,,,,,,,,,,,
46,immunity_isolated__AvrRpt2_b2b3,0.015751602449999985,0.6979761677887152,2.0,133.0,0.5092952838,137.0,-0.47779207890000003,,,,,,,,,,,,,,,,,,,,,,,,
47,immunity_isolated__AvrRpt2_RR,0.07622636174999997,0.7546487078720606,2.0,149.0,0.6098435805,151.0,-0.45739085700000004,,,,,,,,,,,,,,,,,,,,,,,,
48,immunity_isolated__WT_WT_SA,-0.052545429100000006,0.14070431593069174,3.0,153.0,0.0660301834,155.0,-0.0156429416,158.0,-0.20802352910000002,,,,,,,,,,,,,,,,,,,,,,
