,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,-4.625929269271485e-18,0.7180087257228221,3.0,0.0,0.7530133583,6.0,-0.6769475084000001,12.0,-0.0760658499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,0.3231606922333333,1.0188190594181048,3.0,1.0,-0.060855809100000005,7.0,-0.4478423607,13.0,1.4781802465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,0.1267148856,0.8302149644667097,3.0,2.0,-0.2474977999,8.0,1.078170976,14.0,-0.45052851930000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,0.5011025130333333,1.478098226702631,3.0,3.0,2.1982470695,9.0,-0.5041529922,15.0,-0.1907865382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,0.5201434275333333,1.356883164052449,3.0,4.0,-0.2097573014,10.0,-0.3155583705,16.0,2.0857459545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,0.42959476336666663,1.0497867409869814,3.0,5.0,-0.7243303492000001,11.0,0.6850066588,17.0,1.3281079805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,-4.901009437100001,0.31337794530574603,2.0,18.0,-4.6794177669,71.0,-5.1226011073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,-2.483938420033333,2.1016826840175447,3.0,19.0,-1.7635256466,70.0,-0.8372008162,205.0,-4.8510887973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-2.938178620075,1.9902991089449331,8.0,20.0,-4.546111302,32.0,-0.9172594421,55.0,-1.1608735568,67.0,-5.0691215131,126.0,-1.2359576644999999,147.0,-1.0203200799,203.0,-4.6915570042,210.0,-4.864228398,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,0.9656654252666668,0.5785778809552162,3.0,21.0,0.2985587131,34.0,1.3305052044,61.0,1.2679323583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
