,name,x,y,cog,color,link
citT,citT,1464.0,-5.239773407039872e-05,Unknown,#1e90ff,
hemH,hemH,963.0,-0.0019072885751297852,Unknown,#1e90ff,
ygbI,ygbI,768.0,0.000954313350263534,Unknown,#1e90ff,
yidC,yidC,1647.0,-0.00408062487223511,Unknown,#1e90ff,
galE,galE,1017.0,-0.0013736895403364696,Unknown,#1e90ff,
dusC,dusC,948.0,-0.0016739255796377381,Unknown,#1e90ff,
ssuE,ssuE,576.0,-0.0010679997132070004,Unknown,#1e90ff,
purM,purM,1038.0,-0.00411633083439735,Unknown,#1e90ff,
hisL,hisL,51.0,0.00041882647061159447,Unknown,#1e90ff,
yeiE,yeiE,882.0,-0.0013987404835713376,Unknown,#1e90ff,
leuS,leuS,2583.0,0.00036828544683206033,Unknown,#1e90ff,
ygiH,ygiH,615.0,3.942168571604752e-05,Unknown,#1e90ff,
cysK,cysK,972.0,0.0013516852347920467,Unknown,#1e90ff,
yejO,yejO,2525.0,-0.0018795172905504524,Unknown,#1e90ff,
rluE,rluE,654.0,8.495541426902974e-05,Unknown,#1e90ff,
udp,udp,762.0,-0.0014945297259683105,Unknown,#1e90ff,
pheL,pheL,48.0,0.003505388270581074,Unknown,#1e90ff,
elaA,elaA,462.0,-0.0005554843652595103,Unknown,#1e90ff,
alsR,alsR,891.0,-0.0008262243530017335,Unknown,#1e90ff,
fxsA,fxsA,477.0,-0.0029598046739372505,Unknown,#1e90ff,
dapF,dapF,825.0,-0.003209183960367577,Unknown,#1e90ff,
ppiB,ppiB,495.0,0.0016948820670748606,Unknown,#1e90ff,
maeB,maeB,2280.0,-1.9896667834977248e-05,Unknown,#1e90ff,
cysQ,cysQ,741.0,0.017145337649138576,Unknown,#1e90ff,
tyrB,tyrB,1194.0,-0.003506560793079167,Unknown,#1e90ff,
ligT,ligT,531.0,-0.002441720865913723,Unknown,#1e90ff,
frdA,frdA,1809.0,-0.0029687219108623197,Unknown,#1e90ff,
deoC,deoC,780.0,-0.0016137961366954427,Unknown,#1e90ff,
yajB,yajB,579.0,-0.002891631297632513,Unknown,#1e90ff,
ydiY,ydiY,759.0,0.00047669972044819716,Unknown,#1e90ff,
metK,metK,1155.0,-0.002806820727166641,Unknown,#1e90ff,
argA,argA,1332.0,-0.0007953709356082852,Unknown,#1e90ff,
ybfF,ybfF,765.0,0.0011269307649043581,Unknown,#1e90ff,
uvrA,uvrA,2823.0,0.00026254508088915105,Unknown,#1e90ff,
ykgM,ykgM,264.0,0.0067923349326235215,Unknown,#1e90ff,
lysR,lysR,936.0,0.0008726024534553289,Unknown,#1e90ff,
yccF,yccF,447.0,0.00017576058555102668,Unknown,#1e90ff,
fruB,fruB,1131.0,0.004071751898379031,Unknown,#1e90ff,
ykgC,ykgC,1323.0,0.001208187981385244,Unknown,#1e90ff,
metC,metC,1188.0,0.0006015446508325727,Unknown,#1e90ff,
yecM,yecM,567.0,0.0003837671154389068,Unknown,#1e90ff,
nfo,nfo,858.0,-0.0019738888520816587,Unknown,#1e90ff,
ydiU,ydiU,1437.0,-0.004788564083289849,Unknown,#1e90ff,
gloA,gloA,408.0,-0.005445280678974217,Unknown,#1e90ff,
ybiV,ybiV,816.0,0.0003991485320884421,Unknown,#1e90ff,
yfiF,yfiF,1038.0,-0.0027424896764288464,Unknown,#1e90ff,
ddlA,ddlA,1095.0,-0.0013091481495536414,Unknown,#1e90ff,
ybdL,ybdL,1161.0,-0.0004083821017025824,Unknown,#1e90ff,
ybhQ,ybhQ,411.0,0.0014194536404347564,Unknown,#1e90ff,
rof,rof,255.0,-0.001041356350031558,Unknown,#1e90ff,
ybiF,ybiF,885.0,0.0007752458141003006,Unknown,#1e90ff,
rhlE,rhlE,1365.0,0.001867610746185493,Unknown,#1e90ff,
ybiN,ybiN,924.0,0.0025429206900561578,Unknown,#1e90ff,
qseB,qseB,660.0,-0.00022403616703631557,Unknown,#1e90ff,
mipA,mipA,747.0,0.023588355967258837,Unknown,#1e90ff,
ybjK,ybjK,534.0,-0.0009793101484517016,Unknown,#1e90ff,
sbmA,sbmA,1221.0,0.00031710089361771987,Unknown,#1e90ff,
zupT,zupT,774.0,-0.005245258810043514,Unknown,#1e90ff,
dsrA,dsrA,1215.0,-0.0003381303848570212,Unknown,#1e90ff,
yafS,yafS,723.0,-0.0004303219175199047,Unknown,#1e90ff,
ybbL,fetA,675.0,-0.00180589406420084,Unknown,#1e90ff,
ecfG,ecfG,618.0,0.0004673262311886233,Unknown,#1e90ff,
rcsC,rcsC,2850.0,0.0009646412937367,Unknown,#1e90ff,
dpiB,citA,1659.0,-0.002731193865492312,Unknown,#1e90ff,
kdsB,kdsB,747.0,-4.216420908840037e-05,Unknown,#1e90ff,
yqjI,yqjI,624.0,-0.0008264592412511357,Unknown,#1e90ff,
ypeA,ypeA,426.0,-0.0018671468287392195,Unknown,#1e90ff,
ydgH,ydgH,945.0,0.0015480106861992596,Unknown,#1e90ff,
entS,entS,1251.0,-0.0018612046344104046,Unknown,#1e90ff,
ybaY,ybaY,573.0,-0.002483998057825199,Unknown,#1e90ff,
hofM,hofM,780.0,0.0007903110016335827,Unknown,#1e90ff,
yegE,yegE,3318.0,-0.0019783463570322976,Unknown,#1e90ff,
lolC,lolC,1200.0,-0.0005810825087211419,Unknown,#1e90ff,
pgpB,pgpB,765.0,-0.00209854570209015,Unknown,#1e90ff,
b3505,insH11,1017.0,-0.00021559857783819117,Unknown,#1e90ff,
yfeN,yfeN,765.0,0.0014061174230616403,Unknown,#1e90ff,
pepT,pepT,1227.0,0.00208745159051684,Unknown,#1e90ff,
yfdC,yfdC,933.0,0.002573554457729144,Unknown,#1e90ff,
htrL,yibB,858.0,0.0002288508897995105,Unknown,#1e90ff,
yqgA,yqgA,708.0,-0.0002916266405162491,Unknown,#1e90ff,
znuC,znuC,756.0,0.017155575139605136,Unknown,#1e90ff,
ecfD,yfhL,258.0,-0.0038525859140847102,Unknown,#1e90ff,
rplT,rplT,357.0,0.00018146765595077567,Unknown,#1e90ff,
yghU,yghU,867.0,0.0004098991812936154,Unknown,#1e90ff,
yfhH,yfhH,849.0,-0.0016497424004195506,Unknown,#1e90ff,
yqiJ,yqiJ,630.0,-0.0017300478732550002,Unknown,#1e90ff,
rpmI,rpmI,198.0,-0.0008803347893690332,Unknown,#1e90ff,
pldA,pldA,870.0,-0.0012267919836554634,Unknown,#1e90ff,
yrbG,yrbG,978.0,0.00010837409547137388,Unknown,#1e90ff,
dacB,dacB,1434.0,-0.0004543198269309496,Unknown,#1e90ff,
rrfG,rrfG,120.0,-0.001578056611154363,Unknown,#1e90ff,
lacZ,lacZ,3075.0,-0.001447874427484124,Unknown,#1e90ff,
yheS,yheS,1914.0,0.000282477473150041,Unknown,#1e90ff,
ydiV,ydiV,714.0,-0.003708392174084144,Unknown,#1e90ff,
ygfU,uacT,1449.0,-0.0003786311593004544,Unknown,#1e90ff,
ybjH,ybjH,285.0,-0.0008979078529263055,Unknown,#1e90ff,
recN,recN,1662.0,-0.0004967221802981369,Unknown,#1e90ff,
yeaE,yeaE,855.0,-0.0024370034744244924,Unknown,#1e90ff,
pitA,pitA,1500.0,0.0004662301683102745,Unknown,#1e90ff,
ymcC,gfcB,645.0,-0.00046087550286888084,Unknown,#1e90ff,
ilvD,ilvD,1851.0,0.0010069768563058812,Unknown,#1e90ff,
manY,manY,801.0,-0.00034335518002223236,Unknown,#1e90ff,
yhfA,yhfA,405.0,-0.0014467616874096266,Unknown,#1e90ff,
aes,aes,960.0,-0.0030491870480129518,Unknown,#1e90ff,
ygjG,patA,1380.0,0.0028034842317834143,Unknown,#1e90ff,
mrp,mrp,1110.0,0.01802396323217685,Unknown,#1e90ff,
msrB,msrB,414.0,-0.0011045879772752076,Unknown,#1e90ff,
ycbC,elyC,780.0,0.0011332408382686372,Unknown,#1e90ff,
argG,argG,1344.0,-0.003420437515028809,Unknown,#1e90ff,
yejK,yejK,1008.0,-0.0010183578045593073,Unknown,#1e90ff,
yacH,yacH,1854.0,-0.001130216900492087,Unknown,#1e90ff,
upp,upp,627.0,0.0027920620995717464,Unknown,#1e90ff,
asnA,asnA,993.0,-0.0010967954911897519,Unknown,#1e90ff,
entF,entF,3882.0,7.80715213898157e-05,Unknown,#1e90ff,
dps,dps,504.0,-0.0013813937969326257,Unknown,#1e90ff,
murB,murB,1029.0,-0.002902111293837787,Unknown,#1e90ff,
poxB,poxB,1719.0,-0.00023631756551597402,Unknown,#1e90ff,
acpP,acpP,237.0,-0.004723348287326922,Unknown,#1e90ff,
torS,torS,2745.0,0.00030636590840968196,Unknown,#1e90ff,
uidA,uidA,1812.0,-0.00045698018276603566,Unknown,#1e90ff,
U66,U66,0.0,-5.9537486730546495e-05,Unknown,#1e90ff,
torR,torR,693.0,-0.0030392105677108988,Unknown,#1e90ff,
gatY,gatY,855.0,-0.000522098310624182,Unknown,#1e90ff,
pabC,pabC,807.0,0.0007053598809246737,Unknown,#1e90ff,
adhE,adhE,2676.0,-0.0003217971552000661,Unknown,#1e90ff,
yjbB,yjbB,1632.0,-0.0006046143912225302,Unknown,#1e90ff,
galS,galS,1041.0,-0.00018667265359076132,Unknown,#1e90ff,
molR_2,molR_2,822.0,-0.0020981323035680747,Unknown,#1e90ff,
b2192,b2192,1017.0,-0.0021307226424722605,Unknown,#1e90ff,
yjbE,yjbE,243.0,0.000538721972380776,Unknown,#1e90ff,
yjcH,yjcH,315.0,-0.0012175451454998231,Unknown,#1e90ff,
ubiE,ubiE,756.0,-0.004731341983270214,Unknown,#1e90ff,
yfbV,yfbV,456.0,-0.0018829144144722496,Unknown,#1e90ff,
yjbF,yjbF,639.0,-0.0009434607266714932,Unknown,#1e90ff,
yjcO,yjcO,690.0,-0.0021068868690159127,Unknown,#1e90ff,
hemN,hemN,1374.0,-0.000821541587356478,Unknown,#1e90ff,
aegA,aegA,1980.0,0.0007826779450164372,Unknown,#1e90ff,
psiE,psiE,408.0,-0.0010745727600170725,Unknown,#1e90ff,
mdtO,mdtO,2052.0,-2.828450950286183e-05,Unknown,#1e90ff,
mog,mog,588.0,0.0010728947678019843,Unknown,#1e90ff,
ygiP,ygiP,933.0,-0.03897484997848431,Unknown,#1e90ff,
yjbJ,yjbJ,210.0,-0.003432072368057737,Unknown,#1e90ff,
mdtN,mdtN,1032.0,-0.0014481694544160582,Unknown,#1e90ff,
pspE,pspE,315.0,-0.0006074903374018866,Unknown,#1e90ff,
glpE,glpE,327.0,-0.0008574360857322513,Unknown,#1e90ff,
yjbI,yjbI,1326.0,0.008692264192210263,Unknown,#1e90ff,
phnQ,phnQ,405.0,0.0002601112478205104,Unknown,#1e90ff,
fdoG,fdoG,3051.0,-0.001951374192105,Unknown,#1e90ff,
yjdB,eptA,1644.0,-0.0010283009384244018,Unknown,#1e90ff,
sfmA,sfmA,543.0,0.0029645679218425268,Unknown,#1e90ff,
zraP,zraP,426.0,1.6094344606376196e-05,Unknown,#1e90ff,
dusA,dusA,1038.0,0.0008249234791048411,Unknown,#1e90ff,
aniC,adiC,1338.0,-0.0006648060069815678,Unknown,#1e90ff,
bioB,bioB,1041.0,0.00011821253805881345,Unknown,#1e90ff,
dcuS,dcuS,1632.0,-0.0007615192358593136,Unknown,#1e90ff,
yjbQ,yjbQ,417.0,0.0002592847491782832,Unknown,#1e90ff,
yjdF,yjdF,630.0,-0.00025822747697217766,Unknown,#1e90ff,
gltX,gltX,1416.0,0.00041743316365046843,Unknown,#1e90ff,
xylF,xylF,993.0,0.0013888417294316262,Unknown,#1e90ff,
yccM,yccM,1074.0,-2.2967842333713064e-05,Unknown,#1e90ff,
rmuC,rmuC,1428.0,0.0011712033729383115,Unknown,#1e90ff,
ygjI,ygjI,1434.0,0.0003687330741310787,Unknown,#1e90ff,
corA,corA,951.0,-0.031110754303903462,Unknown,#1e90ff,
ybcV,ybcV,411.0,0.001182185943906072,Unknown,#1e90ff,
yaiA,yaiA,192.0,-0.0010138551214729514,Unknown,#1e90ff,
frlA,frlA,1338.0,0.008416427720158574,Unknown,#1e90ff,
cysZ,cysZ,762.0,-0.00037160451826919984,Unknown,#1e90ff,
ybhI,ybhI,1434.0,0.00034250925696196864,Unknown,#1e90ff,
aidB,aidB,1626.0,0.0003105296798229936,Unknown,#1e90ff,
yeeR,yeeR,1533.0,-0.00013677142833987902,Unknown,#1e90ff,
codB,codB,1260.0,0.0027024980484723978,Unknown,#1e90ff,
potF,potF,1113.0,-0.00045311984540165285,Unknown,#1e90ff,
ybfD,ybfD,762.0,0.00015074675355712512,Unknown,#1e90ff,
yeeV,cbtA,375.0,0.00024953140250928924,Unknown,#1e90ff,
mscL,mscL,411.0,-0.001417906789378409,Unknown,#1e90ff,
oppA,oppA,1632.0,-0.00524081348677177,Unknown,#1e90ff,
ybgA,ybgA,510.0,-0.0021052572354449926,Unknown,#1e90ff,
yegP,yegP,333.0,-0.003164023082389171,Unknown,#1e90ff,
gntT,gntT,1317.0,0.0006024692517372848,Unknown,#1e90ff,
ydcS,ydcS,1146.0,0.0013542457277527507,Unknown,#1e90ff,
b0725,b0725,261.0,0.0008940167093217508,Unknown,#1e90ff,
yfaD,yfaD,900.0,0.0003165368992535128,Unknown,#1e90ff,
yeaV,yeaV,1446.0,0.0005743817379978676,Unknown,#1e90ff,
ybgE,ybgE,294.0,-0.00014963636142538344,Unknown,#1e90ff,
yfdG,yfdG,360.0,-0.001320188157456781,Unknown,#1e90ff,
lctP,lctP,1653.0,0.0007398811243306173,Unknown,#1e90ff,
yejA,yejA,1815.0,-0.0019370080168213109,Unknown,#1e90ff,
ybgC,ybgC,405.0,0.0005038555789132623,Unknown,#1e90ff,
yfdQ,yfdQ,825.0,0.0009711108215372473,Unknown,#1e90ff,
rbsD,rbsD,420.0,-0.0030292959558407225,Unknown,#1e90ff,
sstT,sstT,1245.0,-0.004293025718126671,Unknown,#1e90ff,
ybhL,ybhL,705.0,0.00029179741004664247,Unknown,#1e90ff,
yffS,yffS,810.0,-0.004614135474864259,Unknown,#1e90ff,
ybcY,ybcY,653.0,0.0016174077060556106,Unknown,#1e90ff,
rpsL,rpsL,375.0,0.0007540040932797704,Unknown,#1e90ff,
pldB,pldB,1023.0,-0.00282603368746588,Unknown,#1e90ff,
slt,slt,1938.0,0.001958060002495136,Unknown,#1e90ff,
def,def,507.0,0.00011302643253591404,Unknown,#1e90ff,
rrnG,rrnG,1464.0,0.0015076684382609484,Unknown,#1e90ff,
ybdH,ybdH,1089.0,-0.0008365229641421171,Unknown,#1e90ff,
yadG,yadG,927.0,0.0010265905758245362,Unknown,#1e90ff,
slyX,slyX,219.0,-0.00010853075613099407,Unknown,#1e90ff,
serA,serA,1233.0,-0.00042222721743431074,Unknown,#1e90ff,
ybiH,ybiH,672.0,0.0004369811861809478,Unknown,#1e90ff,
kdtA,kdtA,1275.0,-0.0001359984043043062,Unknown,#1e90ff,
rpsP,rpsP,249.0,0.0012477628433661735,Unknown,#1e90ff,
ybjJ,ybjJ,1209.0,-0.0006803366268067326,Unknown,#1e90ff,
gltJ,gltJ,741.0,-0.0004052778829602,Unknown,#1e90ff,
yifE,yifE,339.0,0.00014613343385912208,Unknown,#1e90ff,
rpsO,rpsO,270.0,-0.0004311007035879351,Unknown,#1e90ff,
insA_7,insA_7,261.0,0.0012449824983388725,Unknown,#1e90ff,
ybeZ,ybeZ,1041.0,-0.0011361862717060294,Unknown,#1e90ff,
iap,iap,1038.0,0.000920131456118122,Unknown,#1e90ff,
rrfD,rrfD,120.0,0.0007942494166964464,Unknown,#1e90ff,
citC,citC,1059.0,-0.00028534004723699484,Unknown,#1e90ff,
modF,modF,1473.0,-0.002263189843261098,Unknown,#1e90ff,
deoR,deoR,759.0,-0.005542057975902256,Unknown,#1e90ff,
folB,folB,369.0,-0.002032188073092376,Unknown,#1e90ff,
ilvL,ilvL,99.0,0.0009203031820424619,Unknown,#1e90ff,
stpA,stpA,405.0,-0.005340283444846969,Unknown,#1e90ff,
aroP,aroP,1374.0,-0.0005813171281984233,Unknown,#1e90ff,
ysgA,ysgA,816.0,-0.002983678822371974,Unknown,#1e90ff,
ilvC,ilvC,1476.0,0.00333746219985187,Unknown,#1e90ff,
ydhZ,ydhZ,210.0,0.0016208644299760895,Unknown,#1e90ff,
glyQ,glyQ,912.0,-0.003839181360216385,Unknown,#1e90ff,
aspA,aspA,1437.0,-0.0035824769468282367,Unknown,#1e90ff,
metE,metE,2262.0,0.006301435513483761,Unknown,#1e90ff,
trmA,trmA,1101.0,-0.0007449963375247864,Unknown,#1e90ff,
b0360,b0360,366.0,0.0009652678069310734,Unknown,#1e90ff,
cpdB,cpdB,1944.0,0.0018787850525527519,Unknown,#1e90ff,
metB,metB,1161.0,-0.0012498927257161908,Unknown,#1e90ff,
ycgF,ycgF,1209.0,-0.002957923917088613,Unknown,#1e90ff,
gltA,gltA,1284.0,0.0014313360566065747,Unknown,#1e90ff,
yjiH,yjiH,684.0,-0.00022160606263296577,Unknown,#1e90ff,
argC,argC,1005.0,0.0005929533866267786,Unknown,#1e90ff,
