,-0.1927507736307692,-0.16062564469230767,-0.12850051575384613,-0.0963753868153846,-0.06425025787692307,-0.032125128938461534,0.0,0.032125128938461534,0.06425025787692307,0.0963753868153846,0.12850051575384613,0.16062564469230767,0.1927507736307692,0.22487590256923073,0.25700103150769227,0.2891261604461538,0.32125128938461534,0.35337641832307687,0.3855015472615384,0.41762667619999994
thresh,-0.20881333809999997,0.20881333809999997,42,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,10,248,2833,223,10,0,0,0,0,0,0,0,0,0,0,0
Fur,0,0,0,0,0,10,40,5,0,0,0,0,0,0,0,0,0,0,0,0
QseB,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Crp,0,0,0,0,0,32,305,32,1,0,0,0,0,0,0,0,0,0,0,0
YjjQ,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
LrhA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
H-NS,0,0,0,0,0,3,49,7,0,0,0,0,0,0,0,0,0,0,0,0
AcrR,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
FliZ,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
RcsAB,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
OmpR,0,0,0,0,0,4,18,6,1,0,0,0,0,0,0,0,0,0,0,0
HdfR,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IHF,0,0,0,0,0,16,89,8,1,0,0,0,0,0,0,0,0,0,0,0
Fur and Crp,0,0,0,0,0,3,24,4,0,0,0,0,0,0,0,0,0,0,0,0
Fur and H-NS,0,0,0,0,1,4,14,1,0,0,0,0,0,0,0,0,0,0,0,0
Fur and AcrR,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Fur and IHF,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0
QseB and Crp,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Crp and H-NS,0,0,0,0,0,3,40,4,0,0,0,0,0,0,0,0,0,0,0,0
Crp and AcrR,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Crp and FliZ,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Crp and OmpR,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Crp and IHF,0,0,0,0,0,6,47,6,0,0,0,0,0,0,0,0,0,0,0,0
LrhA and H-NS,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
H-NS and FliZ,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
H-NS and RcsAB,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
H-NS and OmpR,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
H-NS and IHF,0,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0
AcrR and OmpR,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
RcsAB and IHF,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
OmpR and IHF,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fur, Crp, and IHF",0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0
"Crp, H-NS, FliZ, RcsAB, OmpR, and IHF",0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
"QseB, H-NS, and IHF",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"Crp, H-NS, and FliZ",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"Crp, H-NS, and IHF",0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
"Crp, H-NS, and OmpR",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fur, Crp, HdfR, and IHF",0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
"Crp, FliZ, and IHF",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fur, Crp, OmpR, and IHF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"YjjQ, OmpR, and IHF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Fur, QseB, Crp, YjjQ, LrhA, H-NS, AcrR, FliZ, RcsAB, OmpR, HdfR, and IHF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
Fur_genes,[],[],[],[],[],['hmp' 'fepC' 'rcnB' 'mntH' 'entS' 'fepG' 'fhuB' 'fhuE' 'gnd' 'zinT'],"['fhuD' 'fhuC' 'purR' 'nac' 'glnK' 'pyrC' 'yhhY' 'ygaC' 'fhuA' 'nrdF'
 'rcnA' 'nrdE' 'oppA' 'aspC' 'fecR' 'fepD' 'metH' 'feoC' 'fhuF' 'oppD'
 'yjjZ' 'katG' 'gpmA' 'exbB' 'amtB' 'feoB' 'oppF' 'mntP' 'fepB' 'glnD'
 'nrdH' 'metJ' 'oppB' 'tfaQ' 'oppC' 'zwf' 'fecI' 'nrdI' 'tonB' 'ydfN']",['exbD' 'nfeF' 'feoA' 'nohA' 'katE'],[],[],[],[],[],[],[],[],[],[],[],[]
QseB_genes,[],[],[],[],[],[],['qseB' 'qseC'],[],[],[],[],[],[],[],[],[],[],[],[],[]
