,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,0.005596330618855623,,1.0,0.0,0.005596330618855623
1,Cr__2,0.012801158264014132,,1.0,1.0,0.012801158264014132
2,Cr__3,0.019715391231080213,,1.0,2.0,0.019715391231080213
3,Cr__4,0.02534988295160105,,1.0,3.0,0.02534988295160105
4,Cr__5,0.02771555555587154,,1.0,4.0,0.02771555555587154
5,Cr__6,0.026847351935299416,,1.0,5.0,0.026847351935299416
6,Fe__1,-0.0025366095878050538,,1.0,6.0,-0.0025366095878050538
7,Fe__2,-0.002221126933653734,,1.0,7.0,-0.002221126933653734
8,Fe__3,0.0013343746724111785,,1.0,8.0,0.0013343746724111785
9,Fe__4,0.00821262730892406,,1.0,9.0,0.00821262730892406
10,Fe__5,0.0237391518887057,,1.0,10.0,0.0237391518887057
11,Fe__6,0.042169199606116384,,1.0,11.0,0.042169199606116384
12,Cd__1,0.0030935535891553193,,1.0,12.0,0.0030935535891553193
13,Cd__2,0.006020433080558084,,1.0,13.0,0.006020433080558084
14,Cd__3,0.009381566730218812,,1.0,14.0,0.009381566730218812
15,Cd__4,0.01111807270474682,,1.0,15.0,0.01111807270474682
16,Cd__5,0.00785275913003267,,1.0,16.0,0.00785275913003267
17,Cd__6,0.012304791775387387,,1.0,17.0,0.012304791775387387
18,Zn__1,-0.008955193920782464,,1.0,18.0,-0.008955193920782464
19,Zn__2,-0.007606651072647991,,1.0,19.0,-0.007606651072647991
20,Zn__3,0.0015406673850650086,,1.0,20.0,0.0015406673850650086
21,Zn__4,0.012167964394704234,,1.0,21.0,0.012167964394704234
22,Zn__5,0.02278138981179101,,1.0,22.0,0.02278138981179101
23,Zn__6,0.02820723329628632,,1.0,23.0,0.02820723329628632
24,Cu__1,0.002215962289435671,,1.0,24.0,0.002215962289435671
25,Cu__2,0.005992946614319403,,1.0,25.0,0.005992946614319403
26,Cu__3,0.008752451275941767,,1.0,26.0,0.008752451275941767
27,Cu__4,0.010582438009587844,,1.0,27.0,0.010582438009587844
28,Cu__5,0.013331967522976534,,1.0,28.0,0.013331967522976534
29,Cu__6,0.01928323339285976,,1.0,29.0,0.01928323339285976
30,Pb__1,0.0024090863125810274,,1.0,30.0,0.0024090863125810274
31,Pb__2,0.0042076146372107045,,1.0,31.0,0.0042076146372107045
32,Pb__3,0.004233687892004764,,1.0,32.0,0.004233687892004764
33,Pb__4,0.00770573702611746,,1.0,33.0,0.00770573702611746
34,Pb__5,0.012753813840380272,,1.0,34.0,0.012753813840380272
35,Pb__6,0.016294894927141028,,1.0,35.0,0.016294894927141028
