,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X
0,control__wt_glc,0.0,0.07995399210446093,2.0,0.0,-0.056536010000000005,1.0,0.056536010000000005,,,,,,,,
1,fur__wt_dpd,1.031889043,0.15204528207124668,2.0,2.0,1.139401293,3.0,0.9243767930000001,,,,,,,,
2,fur__wt_fe,-0.022282737499999997,0.2196190117699219,2.0,4.0,0.133011355,5.0,-0.17757683,,,,,,,,
3,fur__delfur_dpd,0.226821704,0.15550835167424357,2.0,6.0,0.33678271400000004,7.0,0.116860694,,,,,,,,
4,fur__delfur_fe2,0.139383914,0.23577794391992432,2.0,8.0,0.306104097,9.0,-0.027336269000000003,,,,,,,,
5,acid__wt_ph5,0.486825102,0.20906810107510324,2.0,10.0,0.33899163,11.0,0.634658574,,,,,,,,
6,acid__delgadx_ph5,0.190828413,,1.0,12.0,0.190828413,,,,,,,,,,
7,acid__delgadw_ph5,0.586620599,0.08552115834404111,2.0,13.0,0.5261480080000001,14.0,0.64709319,,,,,,,,
8,acid__delgade_ph5,0.8628256175,0.1324575834824166,2.0,15.0,0.956487273,16.0,0.769163962,,,,,,,,
9,oxidative__wt_pq,1.4456170765,0.2812025493042788,2.0,17.0,1.246776847,18.0,1.644457306,,,,,,,,
10,oxidative__deloxyr_pq,1.165872533,0.08085299069549874,2.0,19.0,1.223044231,20.0,1.108700835,,,,,,,,
11,oxidative__delsoxr_pq,0.7123538345,0.10372419760552473,2.0,21.0,0.785697918,22.0,0.639009751,,,,,,,,
12,oxidative__delsoxs_pq,1.0472151105,0.14480999648762544,2.0,23.0,0.94481898,24.0,1.1496112410000001,,,,,,,,
13,nac_ntrc__wt_csn,1.0375831885,0.12460614979840644,2.0,25.0,0.9494733350000001,26.0,1.125693042,,,,,,,,
14,nac_ntrc__wt_cytd,0.995063542,0.25354986229823867,2.0,27.0,0.815776715,28.0,1.174350369,,,,,,,,
