,Value,list
TF,PrpR/MmsR,
reg_genes,8,['prpD' 'PA0794']
comp_genes,15,"['PA3568' 'PA0747' 'bfrB' 'PA3709' 'PA0746' 'PA0744' 'PA0745' 'PA4139'
 'PA3710']"
both_genes,6,['prpC' 'mmsA' 'PA0793' 'prpB' 'mmsB' 'PA0797']
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
